"Plot Title:  LullwaterEdgeTower_21421601_20220609"
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21421601, SEN S/N: 21421601)","RH, % (LGR S/N: 21421601, SEN S/N: 21421601)"
2302,22-07-03,16:15:00,30.006,66.545
2303,22-07-03,16:30:00,29.191,69.011
2304,22-07-03,16:45:00,28.590,70.134
2305,22-07-03,17:00:00,24.214,92.454
2306,22-07-03,17:15:00,23.828,94.359
2307,22-07-03,17:30:00,23.700,97.509
2308,22-07-03,17:45:00,23.871,97.607
2309,22-07-03,18:00:00,24.172,98.120
2310,22-07-03,18:15:00,24.644,96.557
2311,22-07-03,18:30:00,24.686,97.509
2312,22-07-03,18:45:00,25.201,98.071
2313,22-07-03,19:00:00,25.587,97.265
2314,22-07-03,19:15:00,25.716,95.409
2315,22-07-03,19:30:00,25.888,92.503
2316,22-07-03,19:45:00,25.416,95.140
2317,22-07-03,20:00:00,25.287,97.167
2318,22-07-03,20:15:00,25.459,97.973
2319,22-07-03,20:30:00,25.373,98.999
2320,22-07-03,20:45:00,26.145,89.011
2321,22-07-03,21:00:00,25.587,88.352
2322,22-07-03,21:15:00,24.515,93.846
2323,22-07-03,21:30:00,24.086,97.094
2324,22-07-03,21:45:00,23.743,98.755
2325,22-07-03,22:00:00,23.828,99.463
2326,22-07-03,22:15:00,23.785,99.658
2327,22-07-03,22:30:00,23.700,99.780
2328,22-07-03,22:45:00,23.571,99.780
2329,22-07-03,23:00:00,23.485,99.927
2330,22-07-03,23:15:00,23.528,100.000
2331,22-07-03,23:30:00,23.571,100.000
2332,22-07-03,23:45:00,23.528,100.000
2333,22-07-04,00:00:00,23.442,100.000
2334,22-07-04,00:15:00,23.528,100.000
2335,22-07-04,00:30:00,23.442,100.000
2336,22-07-04,00:45:00,23.399,100.000
2337,22-07-04,01:00:00,23.356,100.000
2338,22-07-04,01:15:00,23.356,100.000
2339,22-07-04,01:30:00,23.314,100.000
2340,22-07-04,01:45:00,23.314,100.000
2341,22-07-04,02:00:00,23.228,100.000
2342,22-07-04,02:15:00,23.099,100.000
2343,22-07-04,02:30:00,23.056,100.000
2344,22-07-04,02:45:00,23.099,100.000
2345,22-07-04,03:00:00,23.056,100.000
2346,22-07-04,03:15:00,22.927,100.000
2347,22-07-04,03:30:00,22.970,100.000
2348,22-07-04,03:45:00,23.013,100.000
2349,22-07-04,04:00:00,23.013,100.000
2350,22-07-04,04:15:00,23.099,100.000
2351,22-07-04,04:30:00,23.185,100.000
2352,22-07-04,04:45:00,23.271,100.000
2353,22-07-04,05:00:00,23.271,100.000
2354,22-07-04,05:15:00,23.271,100.000
2355,22-07-04,05:30:00,23.228,100.000
2356,22-07-04,05:45:00,23.099,100.000
2357,22-07-04,06:00:00,23.013,100.000
2358,22-07-04,06:15:00,22.970,100.000
2359,22-07-04,06:30:00,22.927,100.000
2360,22-07-04,06:45:00,22.970,100.000
2361,22-07-04,07:00:00,22.970,100.000
2362,22-07-04,07:15:00,22.970,100.000
2363,22-07-04,07:30:00,23.185,100.000
2364,22-07-04,07:45:00,23.356,100.000
2365,22-07-04,08:00:00,23.828,99.341
2366,22-07-04,08:15:00,23.871,99.267
2367,22-07-04,08:30:00,24.172,98.095
2368,22-07-04,08:45:00,24.515,95.995
2369,22-07-04,09:00:00,24.558,96.557
2370,22-07-04,09:15:00,25.330,91.868
2371,22-07-04,09:30:00,25.330,93.358
2372,22-07-04,09:45:00,26.660,88.034
2373,22-07-04,10:00:00,27.218,87.155
2374,22-07-04,10:15:00,28.547,81.514
2375,22-07-04,10:30:00,29.491,76.899
2376,22-07-04,10:45:00,29.448,72.674
2377,22-07-04,11:00:00,29.320,77.289
2378,22-07-04,11:15:00,29.191,76.532
2379,22-07-04,11:30:00,30.092,69.182
2380,22-07-04,11:45:00,30.006,69.670
2381,22-07-04,12:00:00,29.148,73.138
2382,22-07-04,12:15:00,30.821,68.938
2383,22-07-04,12:30:00,31.250,69.206
2384,22-07-04,12:45:00,28.934,72.112
2385,22-07-04,13:00:00,31.121,63.272
2386,22-07-04,13:15:00,29.534,70.379
2387,22-07-04,13:30:00,29.920,66.960
2388,22-07-04,13:45:00,30.349,72.943
2389,22-07-04,14:00:00,30.049,64.347
2390,22-07-04,14:15:00,30.521,66.203
2391,22-07-04,14:30:00,31.079,65.128
2392,22-07-04,14:45:00,29.877,65.861
2393,22-07-04,15:00:00,30.349,66.569
2394,22-07-04,15:15:00,29.062,74.554
2395,22-07-04,15:30:00,28.204,79.219
2396,22-07-04,15:45:00,28.762,77.045
2397,22-07-04,16:00:00,30.178,65.153
2398,22-07-04,16:15:00,30.478,64.225
2399,22-07-04,16:30:00,31.250,60.415
2400,22-07-04,16:45:00,30.435,69.451
2401,22-07-04,17:00:00,30.221,67.668
2402,22-07-04,17:15:00,30.135,67.814
2403,22-07-04,17:30:00,30.435,64.835
2404,22-07-04,17:45:00,30.349,65.055
2405,22-07-04,18:00:00,30.521,63.980
2406,22-07-04,18:15:00,29.877,70.476
2407,22-07-04,18:30:00,30.049,67.350
2408,22-07-04,18:45:00,30.178,63.053
2409,22-07-04,19:00:00,29.963,65.763
2410,22-07-04,19:15:00,29.234,69.524
2411,22-07-04,19:30:00,28.805,71.648
2412,22-07-04,19:45:00,28.719,72.405
2413,22-07-04,20:00:00,28.762,73.944
2414,22-07-04,20:15:00,28.633,74.017
2415,22-07-04,20:30:00,28.333,75.922
2416,22-07-04,20:45:00,27.475,81.368
2417,22-07-04,21:00:00,27.475,83.077
2418,22-07-04,21:15:00,26.145,80.195
2419,22-07-04,21:30:00,23.785,93.162
2420,22-07-04,21:45:00,23.099,95.238
2421,22-07-04,22:00:00,22.799,95.214
2422,22-07-04,22:15:00,22.670,96.020
2423,22-07-04,22:30:00,22.713,97.607
2424,22-07-04,22:45:00,22.627,97.753
2425,22-07-04,23:00:00,22.627,98.266
2426,22-07-04,23:15:00,22.541,98.510
2427,22-07-04,23:30:00,22.584,98.584
2428,22-07-04,23:45:00,22.627,98.779
2429,22-07-05,00:00:00,23.228,96.581
2430,22-07-05,00:15:00,23.743,92.796
2431,22-07-05,00:30:00,23.013,97.534
2432,22-07-05,00:45:00,22.927,98.730
2433,22-07-05,01:00:00,22.927,98.974
2434,22-07-05,01:15:00,22.927,99.121
2435,22-07-05,01:30:00,23.013,99.658
2436,22-07-05,01:45:00,23.013,99.365
2437,22-07-05,02:00:00,23.099,99.463
2438,22-07-05,02:15:00,23.271,98.413
2439,22-07-05,02:30:00,23.013,99.194
2440,22-07-05,02:45:00,23.056,99.365
2441,22-07-05,03:00:00,22.970,99.414
2442,22-07-05,03:15:00,22.970,99.267
2443,22-07-05,03:30:00,22.885,99.756
2444,22-07-05,03:45:00,22.799,99.731
2445,22-07-05,04:00:00,22.713,99.658
2446,22-07-05,04:15:00,22.713,99.976
2447,22-07-05,04:30:00,22.670,100.000
2448,22-07-05,04:45:00,22.627,100.000
2449,22-07-05,05:00:00,22.627,100.000
2450,22-07-05,05:15:00,22.670,100.000
2451,22-07-05,05:30:00,22.541,100.000
2452,22-07-05,05:45:00,22.541,100.000
2453,22-07-05,06:00:00,22.584,100.000
2454,22-07-05,06:15:00,22.541,100.000
2455,22-07-05,06:30:00,22.541,100.000
2456,22-07-05,06:45:00,22.541,100.000
2457,22-07-05,07:00:00,22.627,100.000
2458,22-07-05,07:15:00,22.756,99.609
2459,22-07-05,07:30:00,22.927,98.681
2460,22-07-05,07:45:00,23.099,98.779
2461,22-07-05,08:00:00,23.314,98.486
2462,22-07-05,08:15:00,23.657,98.095
2463,22-07-05,08:30:00,24.086,97.558
2464,22-07-05,08:45:00,24.686,96.142
2465,22-07-05,09:00:00,27.089,84.103
2466,22-07-05,09:15:00,29.363,76.190
2467,22-07-05,09:30:00,28.633,78.877
2468,22-07-05,09:45:00,27.003,85.690
2469,22-07-05,10:00:00,27.389,85.226
2470,22-07-05,10:15:00,29.191,74.750
2471,22-07-05,10:30:00,27.218,83.858
2472,22-07-05,10:45:00,28.076,82.320
2473,22-07-05,11:00:00,30.650,69.475
2474,22-07-05,11:15:00,31.422,67.937
2475,22-07-05,11:30:00,31.379,68.059
2476,22-07-05,11:45:00,29.148,72.821
2477,22-07-05,12:00:00,28.505,80.195
2478,22-07-05,12:15:00,29.491,72.894
2479,22-07-05,12:30:00,31.079,68.083
2480,22-07-05,12:45:00,31.250,64.664
2481,22-07-05,13:00:00,30.907,69.817
2482,22-07-05,13:15:00,30.735,69.035
2483,22-07-05,13:30:00,30.650,65.324
2484,22-07-05,13:45:00,30.306,71.526
2485,22-07-05,14:00:00,29.834,70.183
2486,22-07-05,14:15:00,30.178,69.255
2487,22-07-05,14:30:00,30.778,73.016
2488,22-07-05,14:45:00,30.607,68.645
2489,22-07-05,15:00:00,30.650,73.260
2490,22-07-05,15:15:00,29.920,74.335
2491,22-07-05,15:30:00,31.036,64.151
2492,22-07-05,15:45:00,30.950,69.304
2493,22-07-05,16:00:00,31.851,69.451
2494,22-07-05,16:15:00,30.392,68.962
2495,22-07-05,16:30:00,31.937,58.974
2496,22-07-05,16:45:00,31.679,61.563
2497,22-07-05,17:00:00,32.280,59.048
2498,22-07-05,17:15:00,30.178,65.617
2499,22-07-05,17:30:00,29.620,69.988
2500,22-07-05,17:45:00,29.148,74.969
2501,22-07-05,18:00:00,29.491,69.328
2502,22-07-05,18:15:00,29.491,72.430
2503,22-07-05,18:30:00,29.234,71.917
2504,22-07-05,18:45:00,29.105,73.553
2505,22-07-05,19:00:00,28.547,76.044
2506,22-07-05,19:15:00,28.118,77.656
2507,22-07-05,19:30:00,27.775,79.536
2508,22-07-05,19:45:00,27.689,79.951
2509,22-07-05,20:00:00,27.732,79.219
2510,22-07-05,20:15:00,27.861,76.532
2511,22-07-05,20:30:00,27.689,77.411
2512,22-07-05,20:45:00,27.175,80.147
2513,22-07-05,21:00:00,27.303,80.171
2514,22-07-05,21:15:00,27.089,81.001
2515,22-07-05,21:30:00,26.789,83.907
2516,22-07-05,21:45:00,26.531,84.078
2517,22-07-05,22:00:00,26.531,84.151
2518,22-07-05,22:15:00,26.317,86.520
2519,22-07-05,22:30:00,26.231,85.885
2520,22-07-05,22:45:00,26.188,87.228
2521,22-07-05,23:00:00,26.188,86.545
2522,22-07-05,23:15:00,26.231,87.131
2523,22-07-05,23:30:00,26.016,88.132
2524,22-07-05,23:45:00,26.488,86.349
2525,22-07-06,00:00:00,26.703,85.665
2526,22-07-06,00:15:00,26.488,87.399
2527,22-07-06,00:30:00,26.102,88.107
2528,22-07-06,00:45:00,26.917,84.762
2529,22-07-06,01:00:00,26.360,87.033
2530,22-07-06,01:15:00,25.888,87.546
2531,22-07-06,01:30:00,25.802,88.034
2532,22-07-06,01:45:00,25.416,90.232
2533,22-07-06,02:00:00,25.416,89.231
2534,22-07-06,02:15:00,25.459,89.866
2535,22-07-06,02:30:00,25.373,90.403
2536,22-07-06,02:45:00,25.073,92.454
2537,22-07-06,03:00:00,25.158,91.160
2538,22-07-06,03:15:00,25.030,91.429
2539,22-07-06,03:30:00,25.030,91.648
2540,22-07-06,03:45:00,24.772,93.138
2541,22-07-06,04:00:00,24.644,93.089
2542,22-07-06,04:15:00,24.644,93.065
2543,22-07-06,04:30:00,24.558,93.822
2544,22-07-06,04:45:00,24.644,93.407
2545,22-07-06,05:00:00,24.515,94.237
2546,22-07-06,05:15:00,24.558,94.896
2547,22-07-06,05:30:00,24.729,93.773
2548,22-07-06,05:45:00,24.686,94.286
2549,22-07-06,06:00:00,24.515,94.383
2550,22-07-06,06:15:00,24.472,94.603
2551,22-07-06,06:30:00,24.386,95.092
2552,22-07-06,06:45:00,24.429,95.336
2553,22-07-06,07:00:00,24.429,94.945
2554,22-07-06,07:15:00,24.601,94.676
2555,22-07-06,07:30:00,24.901,93.895
2556,22-07-06,07:45:00,25.073,93.358
2557,22-07-06,08:00:00,25.287,92.527
2558,22-07-06,08:15:00,25.888,89.060
2559,22-07-06,08:30:00,26.188,89.377
2560,22-07-06,08:45:00,26.831,85.934
2561,22-07-06,09:00:00,28.247,81.465
2562,22-07-06,09:15:00,30.178,72.772
2563,22-07-06,09:30:00,30.864,70.549
2564,22-07-06,09:45:00,32.151,65.788
2565,22-07-06,10:00:00,31.979,67.839
2566,22-07-06,10:15:00,32.494,63.199
2567,22-07-06,10:30:00,32.623,62.930
2568,22-07-06,10:45:00,33.352,59.536
2569,22-07-06,11:00:00,32.108,64.689
2570,22-07-06,11:15:00,33.009,60.904
2571,22-07-06,11:30:00,33.309,59.365
2572,22-07-06,11:45:00,32.194,62.491
2573,22-07-06,12:00:00,30.735,66.374
2574,22-07-06,12:15:00,31.250,66.154
2575,22-07-06,12:30:00,31.851,60.635
2576,22-07-06,12:45:00,31.336,64.298
2577,22-07-06,13:00:00,29.920,70.379
2578,22-07-06,13:15:00,31.508,62.564
2579,22-07-06,13:30:00,32.323,60.049
2580,22-07-06,13:45:00,32.194,60.781
2581,22-07-06,14:00:00,32.408,59.878
2582,22-07-06,14:15:00,31.422,66.252
2583,22-07-06,14:30:00,31.722,61.905
2584,22-07-06,14:45:00,32.537,63.028
2585,22-07-06,15:00:00,31.851,62.906
2586,22-07-06,15:15:00,32.666,60.635
2587,22-07-06,15:30:00,32.408,57.802
2588,22-07-06,15:45:00,30.993,67.546
2589,22-07-06,16:00:00,31.722,65.250
2590,22-07-06,16:15:00,31.679,66.716
2591,22-07-06,16:30:00,31.979,61.783
2592,22-07-06,16:45:00,32.323,64.347
2593,22-07-06,17:00:00,32.022,57.338
2594,22-07-06,17:15:00,31.808,64.982
2595,22-07-06,17:30:00,32.451,56.923
2596,22-07-06,17:45:00,31.508,64.860
2597,22-07-06,18:00:00,31.979,55.482
2598,22-07-06,18:15:00,32.280,54.286
2599,22-07-06,18:30:00,31.593,60.073
2600,22-07-06,18:45:00,31.808,59.365
2601,22-07-06,19:00:00,31.422,62.515
2602,22-07-06,19:15:00,31.465,61.880
2603,22-07-06,19:30:00,31.121,62.686
2604,22-07-06,19:45:00,30.950,63.248
2605,22-07-06,20:00:00,30.521,64.811
2606,22-07-06,20:15:00,30.650,64.737
2607,22-07-06,20:30:00,30.349,64.835
2608,22-07-06,20:45:00,30.092,66.007
2609,22-07-06,21:00:00,29.749,67.668
2610,22-07-06,21:15:00,29.620,67.985
2611,22-07-06,21:30:00,29.019,71.062
2612,22-07-06,21:45:00,29.234,70.647
2613,22-07-06,22:00:00,29.234,71.844
2614,22-07-06,22:15:00,29.191,72.430
2615,22-07-06,22:30:00,29.062,73.358
2616,22-07-06,22:45:00,28.891,74.579
2617,22-07-06,23:00:00,28.676,75.556
2618,22-07-06,23:15:00,28.590,75.385
2619,22-07-06,23:30:00,28.633,75.629
2620,22-07-06,23:45:00,28.505,76.361
2621,22-07-07,00:00:00,28.204,77.875
2622,22-07-07,00:15:00,28.505,77.021
2623,22-07-07,00:30:00,26.317,80.342
2624,22-07-07,00:45:00,26.145,80.244
2625,22-07-07,01:00:00,25.845,81.319
2626,22-07-07,01:15:00,25.673,83.199
2627,22-07-07,01:30:00,25.073,87.106
2628,22-07-07,01:45:00,24.472,93.480
2629,22-07-07,02:00:00,24.214,94.750
2630,22-07-07,02:15:00,24.172,96.288
2631,22-07-07,02:30:00,24.214,95.360
2632,22-07-07,02:45:00,24.214,93.602
2633,22-07-07,03:00:00,24.000,94.579
2634,22-07-07,03:15:00,23.743,95.726
2635,22-07-07,03:30:00,23.700,95.800
2636,22-07-07,03:45:00,23.700,96.435
2637,22-07-07,04:00:00,23.657,96.264
2638,22-07-07,04:15:00,23.528,96.654
2639,22-07-07,04:30:00,23.356,96.044
2640,22-07-07,04:45:00,23.271,95.922
2641,22-07-07,05:00:00,23.485,95.629
2642,22-07-07,05:15:00,23.228,96.361
2643,22-07-07,05:30:00,23.271,96.679
2644,22-07-07,05:45:00,23.356,96.874
2645,22-07-07,06:00:00,23.185,96.947
2646,22-07-07,06:15:00,23.185,96.825
2647,22-07-07,06:30:00,23.185,97.045
2648,22-07-07,06:45:00,23.271,97.021
2649,22-07-07,07:00:00,23.228,96.850
2650,22-07-07,07:15:00,23.399,96.923
2651,22-07-07,07:30:00,23.657,96.313
2652,22-07-07,07:45:00,23.957,95.018
2653,22-07-07,08:00:00,24.172,94.896
2654,22-07-07,08:15:00,24.515,94.359
2655,22-07-07,08:30:00,25.287,91.575
2656,22-07-07,08:45:00,25.673,90.354
2657,22-07-07,09:00:00,27.260,85.617
2658,22-07-07,09:15:00,29.105,77.558
2659,22-07-07,09:30:00,30.607,72.332
2660,22-07-07,09:45:00,30.564,72.259
2661,22-07-07,10:00:00,30.392,73.309
2662,22-07-07,10:15:00,30.650,71.795
2663,22-07-07,10:30:00,31.894,67.595
2664,22-07-07,10:45:00,32.065,67.985
2665,22-07-07,11:00:00,31.679,68.181
2666,22-07-07,11:15:00,31.679,65.177
2667,22-07-07,11:30:00,31.979,63.810
2668,22-07-07,11:45:00,32.709,61.441
2669,22-07-07,12:00:00,32.151,66.764
2670,22-07-07,12:15:00,32.280,61.026
2671,22-07-07,12:30:00,32.923,63.175
2672,22-07-07,12:45:00,32.966,62.833
2673,22-07-07,13:00:00,32.408,65.739
2674,22-07-07,13:15:00,32.795,62.344
2675,22-07-07,13:30:00,31.379,66.129
2676,22-07-07,13:45:00,28.118,80.781
2677,22-07-07,14:00:00,27.604,90.281
2678,22-07-07,14:15:00,29.019,80.317
2679,22-07-07,14:30:00,28.290,83.053
2680,22-07-07,14:45:00,27.260,91.282
2681,22-07-07,15:00:00,28.247,89.255
2682,22-07-07,15:15:00,29.405,80.586
2683,22-07-07,15:30:00,30.092,71.160
2684,22-07-07,15:45:00,30.049,78.755
2685,22-07-07,16:00:00,30.521,72.747
2686,22-07-07,16:15:00,30.950,72.430
2687,22-07-07,16:30:00,31.036,68.742
2688,22-07-07,16:45:00,31.550,62.857
2689,22-07-07,17:00:00,30.650,70.989
2690,22-07-07,17:15:00,31.250,65.739
2691,22-07-07,17:30:00,31.336,64.225
2692,22-07-07,17:45:00,29.491,71.380
2693,22-07-07,18:00:00,25.201,88.132
2694,22-07-07,18:15:00,25.115,93.773
2695,22-07-07,18:30:00,25.287,92.552
2696,22-07-07,18:45:00,25.030,94.505
2697,22-07-07,19:00:00,24.644,96.288
2698,22-07-07,19:15:00,24.601,96.703
2699,22-07-07,19:30:00,24.644,98.120
2700,22-07-07,19:45:00,24.472,97.143
2701,22-07-07,20:00:00,24.515,95.971
2702,22-07-07,20:15:00,24.386,97.607
2703,22-07-07,20:30:00,24.515,98.339
2704,22-07-07,20:45:00,24.515,98.877
2705,22-07-07,21:00:00,24.644,97.436
2706,22-07-07,21:15:00,24.515,98.974
2707,22-07-07,21:30:00,24.429,98.901
2708,22-07-07,21:45:00,24.343,98.901
2709,22-07-07,22:00:00,24.343,99.341
2710,22-07-07,22:15:00,24.300,98.217
2711,22-07-07,22:30:00,24.343,98.364
2712,22-07-07,22:45:00,24.214,98.657
2713,22-07-07,23:00:00,24.172,98.730
2714,22-07-07,23:15:00,24.214,98.095
2715,22-07-07,23:30:00,24.086,98.999
2716,22-07-07,23:45:00,24.172,98.901
2717,22-07-08,00:00:00,24.129,99.194
2718,22-07-08,00:15:00,24.086,99.267
2719,22-07-08,00:30:00,24.086,96.899
2720,22-07-08,00:45:00,24.086,98.071
2721,22-07-08,01:00:00,23.914,98.657
2722,22-07-08,01:15:00,23.785,98.364
2723,22-07-08,01:30:00,23.743,98.755
2724,22-07-08,01:45:00,23.743,97.851
2725,22-07-08,02:00:00,23.743,98.926
2726,22-07-08,02:15:00,23.785,98.120
2727,22-07-08,02:30:00,23.743,97.753
2728,22-07-08,02:45:00,23.657,97.827
2729,22-07-08,03:00:00,23.614,97.851
2730,22-07-08,03:15:00,23.657,98.413
2731,22-07-08,03:30:00,23.700,98.730
2732,22-07-08,03:45:00,23.614,99.389
2733,22-07-08,04:00:00,23.528,98.681
2734,22-07-08,04:15:00,23.442,98.486
2735,22-07-08,04:30:00,23.528,98.608
2736,22-07-08,04:45:00,23.528,99.341
2737,22-07-08,05:00:00,23.614,98.828
2738,22-07-08,05:15:00,23.700,98.437
2739,22-07-08,05:30:00,23.614,98.364
2740,22-07-08,05:45:00,23.571,99.219
2741,22-07-08,06:00:00,23.528,99.341
2742,22-07-08,06:15:00,23.485,99.365
2743,22-07-08,06:30:00,23.485,99.756
2744,22-07-08,06:45:00,23.442,99.536
2745,22-07-08,07:00:00,23.528,99.487
2746,22-07-08,07:15:00,23.700,98.828
2747,22-07-08,07:30:00,23.957,97.851
2748,22-07-08,07:45:00,24.000,97.998
2749,22-07-08,08:00:00,24.343,96.923
2750,22-07-08,08:15:00,24.515,97.314
2751,22-07-08,08:30:00,25.158,94.408
2752,22-07-08,08:45:00,25.716,93.773
2753,22-07-08,09:00:00,26.831,87.985
2754,22-07-08,09:15:00,28.547,81.538
2755,22-07-08,09:30:00,29.834,73.553
2756,22-07-08,09:45:00,31.079,69.182
2757,22-07-08,10:00:00,31.079,71.917
2758,22-07-08,10:15:00,30.650,71.111
2759,22-07-08,10:30:00,31.851,69.866
2760,22-07-08,10:45:00,32.795,64.274
2761,22-07-08,11:00:00,32.537,65.324
2762,22-07-08,11:15:00,32.451,63.590
2763,22-07-08,11:30:00,31.894,67.643
2764,22-07-08,11:45:00,31.808,67.179
2765,22-07-08,12:00:00,32.280,63.956
2766,22-07-08,12:15:00,32.580,62.027
2767,22-07-08,12:30:00,32.366,61.538
2768,22-07-08,12:45:00,32.151,66.081
2769,22-07-08,13:00:00,32.323,64.151
2770,22-07-08,13:15:00,32.451,62.613
2771,22-07-08,13:30:00,32.151,64.005
2772,22-07-08,13:45:00,31.679,67.766
2773,22-07-08,14:00:00,32.580,64.151
2774,22-07-08,14:15:00,31.808,70.574
2775,22-07-08,14:30:00,32.151,63.346
2776,22-07-08,14:45:00,32.108,65.519
2777,22-07-08,15:00:00,31.722,67.228
2778,22-07-08,15:15:00,31.894,61.563
2779,22-07-08,15:30:00,32.666,59.170
2780,22-07-08,15:45:00,32.022,59.170
2781,22-07-08,16:00:00,32.237,58.510
2782,22-07-08,16:15:00,33.309,54.383
2783,22-07-08,16:30:00,33.095,55.189
2784,22-07-08,16:45:00,32.022,65.446
2785,22-07-08,17:00:00,30.521,69.866
2786,22-07-08,17:15:00,30.478,70.891
2787,22-07-08,17:30:00,29.792,74.969
2788,22-07-08,17:45:00,29.019,78.535
2789,22-07-08,18:00:00,29.577,79.048
2790,22-07-08,18:15:00,29.534,79.170
2791,22-07-08,18:30:00,29.234,81.538
2792,22-07-08,18:45:00,29.019,84.249
2793,22-07-08,19:00:00,29.148,79.634
2794,22-07-08,19:15:00,28.891,78.437
2795,22-07-08,19:30:00,28.805,75.458
2796,22-07-08,19:45:00,28.762,73.626
2797,22-07-08,20:00:00,28.719,74.481
2798,22-07-08,20:15:00,28.161,77.021
2799,22-07-08,20:30:00,28.076,78.828
2800,22-07-08,20:45:00,27.861,78.242
2801,22-07-08,21:00:00,27.647,79.756
2802,22-07-08,21:15:00,27.475,79.927
2803,22-07-08,21:30:00,27.175,81.123
2804,22-07-08,21:45:00,27.003,83.736
2805,22-07-08,22:00:00,27.003,82.882
2806,22-07-08,22:15:00,27.604,72.747
2807,22-07-08,22:30:00,25.030,81.783
2808,22-07-08,22:45:00,23.571,87.424
2809,22-07-08,23:00:00,22.842,94.017
2810,22-07-08,23:15:00,22.927,91.917
2811,22-07-08,23:30:00,22.927,93.944
2812,22-07-08,23:45:00,22.927,94.481
2813,22-07-09,00:00:00,22.970,93.333
2814,22-07-09,00:15:00,22.842,94.066
2815,22-07-09,00:30:00,22.670,95.604
2816,22-07-09,00:45:00,22.799,94.310
2817,22-07-09,01:00:00,22.713,93.895
2818,22-07-09,01:15:00,22.713,94.603
2819,22-07-09,01:30:00,22.413,96.557
2820,22-07-09,01:45:00,22.198,97.118
2821,22-07-09,02:00:00,22.155,97.949
2822,22-07-09,02:15:00,22.241,96.606
2823,22-07-09,02:30:00,22.370,96.777
2824,22-07-09,02:45:00,22.155,98.144
2825,22-07-09,03:00:00,22.198,98.632
2826,22-07-09,03:15:00,22.155,98.657
2827,22-07-09,03:30:00,22.198,98.291
2828,22-07-09,03:45:00,22.327,98.144
2829,22-07-09,04:00:00,22.327,98.217
2830,22-07-09,04:15:00,22.327,98.388
2831,22-07-09,04:30:00,22.370,98.584
2832,22-07-09,04:45:00,22.413,98.999
2833,22-07-09,05:00:00,22.456,99.463
2834,22-07-09,05:15:00,22.584,99.683
2835,22-07-09,05:30:00,22.541,99.731
2836,22-07-09,05:45:00,22.627,100.000
2837,22-07-09,06:00:00,22.627,99.902
2838,22-07-09,06:15:00,22.670,100.000
2839,22-07-09,06:30:00,22.799,99.243
2840,22-07-09,06:45:00,22.713,99.341
2841,22-07-09,07:00:00,22.927,99.096
2842,22-07-09,07:15:00,22.970,98.852
2843,22-07-09,07:30:00,23.228,97.778
2844,22-07-09,07:45:00,23.228,98.315
2845,22-07-09,08:00:00,23.271,98.706
2846,22-07-09,08:15:00,23.485,98.217
2847,22-07-09,08:30:00,23.399,98.950
2848,22-07-09,08:45:00,23.314,99.658
2849,22-07-09,09:00:00,23.356,100.000
2850,22-07-09,09:15:00,23.485,100.000
2851,22-07-09,09:30:00,23.528,98.486
2852,22-07-09,09:45:00,23.657,98.950
2853,22-07-09,10:00:00,23.571,99.634
2854,22-07-09,10:15:00,23.528,100.000
2855,22-07-09,10:30:00,23.614,99.683
2856,22-07-09,10:45:00,23.743,99.512
2857,22-07-09,11:00:00,24.043,99.683
2858,22-07-09,11:15:00,24.043,99.805
2859,22-07-09,11:30:00,24.086,100.000
2860,22-07-09,11:45:00,24.386,98.974
2861,22-07-09,12:00:00,25.073,96.386
2862,22-07-09,12:15:00,24.944,95.531
2863,22-07-09,12:30:00,25.073,95.238
2864,22-07-09,12:45:00,25.201,95.482
2865,22-07-09,13:00:00,24.987,98.022
2866,22-07-09,13:15:00,24.944,98.559
2867,22-07-09,13:30:00,24.944,97.851
2868,22-07-09,13:45:00,25.244,97.143
2869,22-07-09,14:00:00,25.716,95.604
2870,22-07-09,14:15:00,25.759,95.360
2871,22-07-09,14:30:00,26.016,93.578
2872,22-07-09,14:45:00,26.360,92.137
2873,22-07-09,15:00:00,26.317,95.043
2874,22-07-09,15:15:00,26.789,89.231
2875,22-07-09,15:30:00,26.746,89.670
2876,22-07-09,15:45:00,27.003,84.982
2877,22-07-09,16:00:00,26.660,87.937
2878,22-07-09,16:15:00,27.132,84.982
2879,22-07-09,16:30:00,27.218,87.595
2880,22-07-09,16:45:00,27.518,80.781
2881,22-07-09,17:00:00,27.260,85.739
2882,22-07-09,17:15:00,27.561,83.272
2883,22-07-09,17:30:00,27.475,81.465
2884,22-07-09,17:45:00,27.818,78.266
2885,22-07-09,18:00:00,27.346,81.538
2886,22-07-09,18:15:00,27.346,82.882
2887,22-07-09,18:30:00,27.346,85.495
2888,22-07-09,18:45:00,27.604,82.149
2889,22-07-09,19:00:00,27.303,83.004
2890,22-07-09,19:15:00,27.175,85.617
2891,22-07-09,19:30:00,26.789,88.889
2892,22-07-09,19:45:00,26.789,88.059
2893,22-07-09,20:00:00,26.746,87.692
2894,22-07-09,20:15:00,26.488,88.742
2895,22-07-09,20:30:00,26.402,87.399
2896,22-07-09,20:45:00,26.274,88.840
2897,22-07-09,21:00:00,25.931,88.767
2898,22-07-09,21:15:00,26.059,87.937
2899,22-07-09,21:30:00,26.746,84.615
2900,22-07-09,21:45:00,26.660,84.249
2901,22-07-09,22:00:00,26.531,85.348
2902,22-07-09,22:15:00,26.145,89.451
2903,22-07-09,22:30:00,25.459,94.750
2904,22-07-09,22:45:00,24.901,97.949
