"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 21074441, SEN S/N: 21074441)","RH, % (LGR S/N: 21074441, SEN S/N: 21074441)"
554,21-07-13,06:45:00 AM,68.482,99.438
555,21-07-13,07:00:00 AM,68.405,99.634
556,21-07-13,07:15:00 AM,68.405,100.000
557,21-07-13,07:30:00 AM,68.560,100.000
558,21-07-13,07:45:00 AM,68.868,100.000
559,21-07-13,08:00:00 AM,69.022,99.853
560,21-07-13,08:15:00 AM,69.485,99.560
561,21-07-13,08:30:00 AM,69.640,99.585
562,21-07-13,08:45:00 AM,70.027,99.634
563,21-07-13,09:00:00 AM,70.335,98.144
564,21-07-13,09:15:00 AM,71.339,96.532
565,21-07-13,09:30:00 AM,71.879,95.849
566,21-07-13,09:45:00 AM,72.034,95.507
567,21-07-13,10:00:00 AM,71.879,95.726
568,21-07-13,10:15:00 AM,72.883,93.700
569,21-07-13,10:30:00 AM,73.038,90.940
570,21-07-13,10:45:00 AM,74.041,92.112
571,21-07-13,11:00:00 AM,74.505,89.719
572,21-07-13,11:15:00 AM,73.733,89.646
573,21-07-13,11:30:00 AM,74.118,91.258
574,21-07-13,11:45:00 AM,76.822,82.344
575,21-07-13,12:00:00 PM,77.054,83.126
576,21-07-13,12:15:00 PM,77.207,81.978
577,21-07-13,12:30:00 PM,78.444,84.567
578,21-07-13,12:45:00 PM,76.359,90.037
579,21-07-13,01:00:00 PM,76.977,88.498
580,21-07-13,01:15:00 PM,79.524,74.603
581,21-07-13,01:30:00 PM,78.906,78.242
582,21-07-13,01:45:00 PM,79.448,80.073
583,21-07-13,02:00:00 PM,78.211,80.049
584,21-07-13,02:15:00 PM,78.906,79.414
585,21-07-13,02:30:00 PM,80.605,76.557
586,21-07-13,02:45:00 PM,79.601,76.557
587,21-07-13,03:00:00 PM,80.373,72.821
588,21-07-13,03:15:00 PM,81.300,76.288
589,21-07-13,03:30:00 PM,79.756,78.046
590,21-07-13,03:45:00 PM,79.756,80.195
591,21-07-13,04:00:00 PM,80.143,77.192
592,21-07-13,04:15:00 PM,80.915,69.402
593,21-07-13,04:30:00 PM,80.451,75.946
594,21-07-13,04:45:00 PM,80.683,73.138
595,21-07-13,05:00:00 PM,80.451,79.243
596,21-07-13,05:15:00 PM,79.911,78.486
597,21-07-13,05:30:00 PM,79.756,79.756
598,21-07-13,05:45:00 PM,79.756,76.435
599,21-07-13,06:00:00 PM,78.134,81.221
600,21-07-13,06:15:00 PM,77.979,82.833
601,21-07-13,06:30:00 PM,77.439,79.316
602,21-07-13,06:45:00 PM,76.977,86.252
603,21-07-13,07:00:00 PM,76.744,83.516
604,21-07-13,07:15:00 PM,76.667,84.591
605,21-07-13,07:30:00 PM,75.740,86.007
606,21-07-13,07:45:00 PM,75.355,87.033
607,21-07-13,08:00:00 PM,74.890,88.376
608,21-07-13,08:15:00 PM,74.968,87.912
609,21-07-13,08:30:00 PM,74.350,89.768
610,21-07-13,08:45:00 PM,74.196,92.674
611,21-07-13,09:00:00 PM,74.118,92.332
612,21-07-13,09:15:00 PM,73.656,93.358
613,21-07-13,09:30:00 PM,73.269,95.092
614,21-07-13,09:45:00 PM,72.961,95.702
615,21-07-13,10:00:00 PM,72.961,96.190
616,21-07-13,10:15:00 PM,72.883,95.580
617,21-07-13,10:30:00 PM,72.651,96.557
618,21-07-13,10:45:00 PM,72.266,96.777
619,21-07-13,11:00:00 PM,72.034,97.070
620,21-07-13,11:15:00 PM,71.724,97.045
621,21-07-13,11:30:00 PM,71.494,97.363
622,21-07-13,11:45:00 PM,71.416,97.778
623,21-07-14,12:00:00 AM,71.262,97.192
624,21-07-14,12:15:00 AM,70.952,97.998
625,21-07-14,12:30:00 AM,70.799,97.900
626,21-07-14,12:45:00 AM,70.722,98.193
627,21-07-14,01:00:00 AM,70.489,98.046
628,21-07-14,01:15:00 AM,70.335,98.755
629,21-07-14,01:30:00 AM,70.257,99.414
630,21-07-14,01:45:00 AM,70.180,99.536
631,21-07-14,02:00:00 AM,70.027,99.780
632,21-07-14,02:15:00 AM,70.180,99.902
633,21-07-14,02:30:00 AM,70.257,99.902
634,21-07-14,02:45:00 AM,70.335,99.829
635,21-07-14,03:00:00 AM,70.412,100.000
636,21-07-14,03:15:00 AM,70.412,99.658
637,21-07-14,03:30:00 AM,70.335,99.487
638,21-07-14,03:45:00 AM,69.949,100.000
639,21-07-14,04:00:00 AM,69.795,100.000
640,21-07-14,04:15:00 AM,69.562,100.000
641,21-07-14,04:30:00 AM,69.332,100.000
642,21-07-14,04:45:00 AM,69.177,100.000
643,21-07-14,05:00:00 AM,69.177,100.000
644,21-07-14,05:15:00 AM,69.022,100.000
645,21-07-14,05:30:00 AM,68.945,100.000
646,21-07-14,05:45:00 AM,68.868,100.000
647,21-07-14,06:00:00 AM,68.635,100.000
648,21-07-14,06:15:00 AM,68.560,100.000
649,21-07-14,06:30:00 AM,68.482,100.000
650,21-07-14,06:45:00 AM,68.482,100.000
651,21-07-14,07:00:00 AM,68.790,100.000
652,21-07-14,07:15:00 AM,69.100,100.000
653,21-07-14,07:30:00 AM,69.640,99.487
654,21-07-14,07:45:00 AM,69.717,99.609
655,21-07-14,08:00:00 AM,70.412,99.341
656,21-07-14,08:15:00 AM,71.107,98.193
657,21-07-14,08:30:00 AM,71.494,98.144
658,21-07-14,08:45:00 AM,72.266,97.582
659,21-07-14,09:00:00 AM,73.269,97.216
660,21-07-14,09:15:00 AM,74.041,96.313
661,21-07-14,09:30:00 AM,76.435,88.694
662,21-07-14,09:45:00 AM,77.439,88.962
663,21-07-14,10:00:00 AM,77.517,87.155
664,21-07-14,10:15:00 AM,80.296,78.755
665,21-07-14,10:30:00 AM,81.687,83.443
666,21-07-14,10:45:00 AM,83.772,74.310
667,21-07-14,11:00:00 AM,81.532,78.974
668,21-07-14,11:15:00 AM,83.077,73.626
669,21-07-14,11:30:00 AM,83.617,73.895
670,21-07-14,11:45:00 AM,84.234,74.481
671,21-07-14,12:00:00 PM,85.548,61.294
672,21-07-14,12:15:00 PM,82.305,78.510
673,21-07-14,12:30:00 PM,83.077,71.160
674,21-07-14,12:45:00 PM,81.145,76.044
675,21-07-14,01:00:00 PM,82.767,77.167
676,21-07-14,01:15:00 PM,81.765,79.219
677,21-07-14,01:30:00 PM,84.004,68.523
678,21-07-14,01:45:00 PM,83.385,75.556
679,21-07-14,02:00:00 PM,82.305,71.258
680,21-07-14,02:15:00 PM,79.911,80.806
681,21-07-14,02:30:00 PM,77.979,87.350
682,21-07-14,02:45:00 PM,76.899,89.451
683,21-07-14,03:00:00 PM,76.282,83.272
684,21-07-14,03:15:00 PM,76.282,87.692
685,21-07-14,03:30:00 PM,78.289,85.104
686,21-07-14,03:45:00 PM,80.065,79.096
687,21-07-14,04:00:00 PM,81.687,76.850
688,21-07-14,04:15:00 PM,81.765,77.973
689,21-07-14,04:30:00 PM,80.451,79.683
690,21-07-14,04:45:00 PM,82.459,75.116
691,21-07-14,05:00:00 PM,80.143,79.316
692,21-07-14,05:15:00 PM,78.906,84.249
693,21-07-14,05:30:00 PM,78.906,84.420
694,21-07-14,05:45:00 PM,80.838,78.217
695,21-07-14,06:00:00 PM,79.988,77.875
696,21-07-14,06:15:00 PM,79.911,70.232
697,21-07-14,06:30:00 PM,78.829,77.851
698,21-07-14,06:45:00 PM,77.749,82.540
699,21-07-14,07:00:00 PM,77.054,84.982
700,21-07-14,07:15:00 PM,76.744,86.496
701,21-07-14,07:30:00 PM,76.667,88.327
702,21-07-14,07:45:00 PM,76.359,88.425
703,21-07-14,08:00:00 PM,76.667,85.275
704,21-07-14,08:15:00 PM,76.435,88.596
705,21-07-14,08:30:00 PM,76.977,88.254
706,21-07-14,08:45:00 PM,76.282,89.939
707,21-07-14,09:00:00 PM,76.127,90.794
708,21-07-14,09:15:00 PM,75.585,90.134
709,21-07-14,09:30:00 PM,75.200,93.773
710,21-07-14,09:45:00 PM,75.123,91.013
711,21-07-14,10:00:00 PM,74.737,93.260
712,21-07-14,10:15:00 PM,74.583,91.893
713,21-07-14,10:30:00 PM,74.118,94.408
714,21-07-14,10:45:00 PM,73.888,93.846
715,21-07-14,11:00:00 PM,73.733,93.968
716,21-07-14,11:15:00 PM,73.423,94.115
717,21-07-14,11:30:00 PM,73.116,94.945
718,21-07-14,11:45:00 PM,72.806,95.067
719,21-07-15,12:00:00 AM,72.651,94.921
720,21-07-15,12:15:00 AM,72.574,93.895
721,21-07-15,12:30:00 AM,72.343,94.652
722,21-07-15,12:45:00 AM,72.034,95.140
723,21-07-15,01:00:00 AM,71.879,95.678
724,21-07-15,01:15:00 AM,71.649,96.386
725,21-07-15,01:30:00 AM,71.494,96.581
726,21-07-15,01:45:00 AM,71.339,97.045
727,21-07-15,02:00:00 AM,71.107,97.289
728,21-07-15,02:15:00 AM,70.952,97.460
729,21-07-15,02:30:00 AM,70.567,98.217
730,21-07-15,02:45:00 AM,70.722,98.242
731,21-07-15,03:00:00 AM,70.876,98.242
732,21-07-15,03:15:00 AM,70.644,98.535
733,21-07-15,03:30:00 AM,70.335,98.950
734,21-07-15,03:45:00 AM,70.335,99.145
735,21-07-15,04:00:00 AM,70.104,99.414
736,21-07-15,04:15:00 AM,70.104,99.756
737,21-07-15,04:30:00 AM,69.872,99.707
738,21-07-15,04:45:00 AM,69.872,99.731
739,21-07-15,05:00:00 AM,69.717,99.609
740,21-07-15,05:15:00 AM,69.562,99.829
741,21-07-15,05:30:00 AM,69.332,100.000
742,21-07-15,05:45:00 AM,69.255,100.000
743,21-07-15,06:00:00 AM,69.022,99.976
744,21-07-15,06:15:00 AM,69.022,100.000
745,21-07-15,06:30:00 AM,68.945,100.000
746,21-07-15,06:45:00 AM,69.022,100.000
747,21-07-15,07:00:00 AM,69.100,100.000
748,21-07-15,07:15:00 AM,69.255,99.658
749,21-07-15,07:30:00 AM,69.485,99.267
750,21-07-15,07:45:00 AM,69.795,99.145
751,21-07-15,08:00:00 AM,70.335,98.901
752,21-07-15,08:15:00 AM,70.876,98.510
753,21-07-15,08:30:00 AM,71.416,97.900
754,21-07-15,08:45:00 AM,72.343,97.314
755,21-07-15,09:00:00 AM,73.116,96.972
756,21-07-15,09:15:00 AM,74.196,95.604
757,21-07-15,09:30:00 AM,75.432,92.772
758,21-07-15,09:45:00 AM,78.676,83.223
759,21-07-15,10:00:00 AM,78.057,87.766
760,21-07-15,10:15:00 AM,79.524,82.491
761,21-07-15,10:30:00 AM,83.772,76.825
762,21-07-15,10:45:00 AM,82.767,76.825
763,21-07-15,11:00:00 AM,83.772,75.433
764,21-07-15,11:15:00 AM,84.621,71.770
765,21-07-15,11:30:00 AM,86.011,62.515
766,21-07-15,11:45:00 AM,86.706,61.441
767,21-07-15,12:00:00 PM,86.473,63.932
768,21-07-15,12:15:00 PM,85.084,65.421
769,21-07-15,12:30:00 PM,80.838,77.094
770,21-07-15,12:45:00 PM,79.833,81.587
771,21-07-15,01:00:00 PM,84.699,65.714
772,21-07-15,01:15:00 PM,86.783,61.490
773,21-07-15,01:30:00 PM,86.398,60.195
774,21-07-15,01:45:00 PM,86.243,59.096
775,21-07-15,02:00:00 PM,85.779,57.460
776,21-07-15,02:15:00 PM,86.398,58.974
777,21-07-15,02:30:00 PM,86.783,59.853
778,21-07-15,02:45:00 PM,86.166,65.885
779,21-07-15,03:00:00 PM,86.551,60.537
780,21-07-15,03:15:00 PM,83.077,70.379
781,21-07-15,03:30:00 PM,86.320,63.321
782,21-07-15,03:45:00 PM,85.393,61.172
783,21-07-15,04:00:00 PM,84.081,66.984
784,21-07-15,04:15:00 PM,85.626,57.656
785,21-07-15,04:30:00 PM,83.385,62.466
786,21-07-15,04:45:00 PM,83.849,63.077
787,21-07-15,05:00:00 PM,84.234,60.244
788,21-07-15,05:15:00 PM,84.234,53.309
789,21-07-15,05:30:00 PM,82.767,57.778
790,21-07-15,05:45:00 PM,80.683,72.967
791,21-07-15,06:00:00 PM,80.373,73.455
792,21-07-15,06:15:00 PM,80.683,70.427
793,21-07-15,06:30:00 PM,79.911,73.822
794,21-07-15,06:45:00 PM,79.448,76.068
795,21-07-15,07:00:00 PM,78.984,77.998
796,21-07-15,07:15:00 PM,78.676,74.969
797,21-07-15,07:30:00 PM,78.829,78.022
798,21-07-15,07:45:00 PM,78.444,78.584
799,21-07-15,08:00:00 PM,78.134,79.878
800,21-07-15,08:15:00 PM,77.749,79.878
801,21-07-15,08:30:00 PM,77.671,81.612
802,21-07-15,08:45:00 PM,77.284,81.758
803,21-07-15,09:00:00 PM,76.744,82.051
804,21-07-15,09:15:00 PM,75.895,81.099
805,21-07-15,09:30:00 PM,75.817,81.294
806,21-07-15,09:45:00 PM,75.200,84.762
807,21-07-15,10:00:00 PM,74.968,85.739
808,21-07-15,10:15:00 PM,74.583,87.717
809,21-07-15,10:30:00 PM,74.428,87.692
810,21-07-15,10:45:00 PM,74.428,89.060
811,21-07-15,11:00:00 PM,74.196,90.208
812,21-07-15,11:15:00 PM,74.118,90.965
813,21-07-15,11:30:00 PM,73.888,92.601
814,21-07-15,11:45:00 PM,73.888,92.845
815,21-07-16,12:00:00 AM,73.656,93.236
816,21-07-16,12:15:00 AM,73.656,92.894
817,21-07-16,12:30:00 AM,73.578,92.698
818,21-07-16,12:45:00 AM,73.501,93.700
819,21-07-16,01:00:00 AM,73.116,94.188
820,21-07-16,01:15:00 AM,72.961,95.092
821,21-07-16,01:30:00 AM,72.806,95.629
822,21-07-16,01:45:00 AM,72.883,96.630
823,21-07-16,02:00:00 AM,72.961,96.947
824,21-07-16,02:15:00 AM,72.806,97.289
825,21-07-16,02:30:00 AM,72.806,97.436
826,21-07-16,02:45:00 AM,72.883,97.387
827,21-07-16,03:00:00 AM,72.961,97.509
828,21-07-16,03:15:00 AM,72.806,97.729
829,21-07-16,03:30:00 AM,72.729,97.973
830,21-07-16,03:45:00 AM,72.651,97.924
831,21-07-16,04:00:00 AM,72.574,98.022
832,21-07-16,04:15:00 AM,72.343,98.315
833,21-07-16,04:30:00 AM,72.343,98.510
834,21-07-16,04:45:00 AM,72.189,98.681
835,21-07-16,05:00:00 AM,72.034,98.926
836,21-07-16,05:15:00 AM,71.956,99.096
837,21-07-16,05:30:00 AM,71.879,99.121
838,21-07-16,05:45:00 AM,71.879,99.145
839,21-07-16,06:00:00 AM,71.649,99.438
840,21-07-16,06:15:00 AM,71.571,99.683
841,21-07-16,06:30:00 AM,71.416,99.829
842,21-07-16,06:45:00 AM,71.571,99.951
843,21-07-16,07:00:00 AM,71.649,99.365
844,21-07-16,07:15:00 AM,71.802,99.170
845,21-07-16,07:30:00 AM,72.189,98.730
846,21-07-16,07:45:00 AM,72.806,97.582
847,21-07-16,08:00:00 AM,73.578,96.484
848,21-07-16,08:15:00 AM,74.428,95.360
849,21-07-16,08:30:00 AM,75.200,93.065
850,21-07-16,08:45:00 AM,76.590,89.475
851,21-07-16,09:00:00 AM,75.895,92.357
852,21-07-16,09:15:00 AM,75.663,93.162
853,21-07-16,09:30:00 AM,75.895,92.650
854,21-07-16,09:45:00 AM,76.127,93.309
855,21-07-16,10:00:00 AM,76.512,89.621
856,21-07-16,10:15:00 AM,77.054,87.033
857,21-07-16,10:30:00 AM,77.131,87.521
858,21-07-16,10:45:00 AM,78.057,88.059
859,21-07-16,11:00:00 AM,78.366,86.838
860,21-07-16,11:15:00 AM,79.293,81.856
861,21-07-16,11:30:00 AM,79.833,81.245
862,21-07-16,11:45:00 AM,79.756,84.005
863,21-07-16,12:00:00 PM,80.143,81.245
864,21-07-16,12:15:00 PM,80.143,84.225
865,21-07-16,12:30:00 PM,79.756,84.640
866,21-07-16,12:45:00 PM,80.683,84.884
867,21-07-16,01:00:00 PM,82.227,76.044
868,21-07-16,01:15:00 PM,83.232,77.827
869,21-07-16,01:30:00 PM,83.309,81.099
870,21-07-16,01:45:00 PM,83.309,78.706
871,21-07-16,02:00:00 PM,84.389,73.431
872,21-07-16,02:15:00 PM,84.544,68.327
873,21-07-16,02:30:00 PM,85.006,73.968
874,21-07-16,02:45:00 PM,84.776,69.524
875,21-07-16,03:00:00 PM,85.084,67.692
876,21-07-16,03:15:00 PM,85.084,68.498
877,21-07-16,03:30:00 PM,85.316,60.977
878,21-07-16,03:45:00 PM,84.776,69.255
879,21-07-16,04:00:00 PM,85.933,59.634
880,21-07-16,04:15:00 PM,82.690,75.873
881,21-07-16,04:30:00 PM,83.154,71.136
882,21-07-16,04:45:00 PM,81.918,80.830
883,21-07-16,05:00:00 PM,81.378,79.194
884,21-07-16,05:15:00 PM,82.072,76.337
885,21-07-16,05:30:00 PM,81.378,78.437
886,21-07-16,05:45:00 PM,80.296,82.515
887,21-07-16,06:00:00 PM,79.833,85.275
888,21-07-16,06:15:00 PM,77.671,93.382
889,21-07-16,06:30:00 PM,77.207,95.873
890,21-07-16,06:45:00 PM,77.362,96.142
891,21-07-16,07:00:00 PM,77.362,96.874
892,21-07-16,07:15:00 PM,77.594,97.509
893,21-07-16,07:30:00 PM,77.517,96.752
894,21-07-16,07:45:00 PM,76.744,96.532
895,21-07-16,08:00:00 PM,76.282,95.995
896,21-07-16,08:15:00 PM,75.663,95.849
897,21-07-16,08:30:00 PM,74.813,96.166
898,21-07-16,08:45:00 PM,73.965,97.167
899,21-07-16,09:00:00 PM,73.578,98.681
900,21-07-16,09:15:00 PM,73.656,99.096
901,21-07-16,09:30:00 PM,73.656,99.048
902,21-07-16,09:45:00 PM,73.346,97.973
903,21-07-16,10:00:00 PM,72.729,97.534
904,21-07-16,10:15:00 PM,72.496,98.681
905,21-07-16,10:30:00 PM,72.034,98.095
906,21-07-16,10:45:00 PM,71.649,97.973
907,21-07-16,11:00:00 PM,71.494,98.999
908,21-07-16,11:15:00 PM,71.494,98.535
909,21-07-16,11:30:00 PM,71.107,98.730
910,21-07-16,11:45:00 PM,70.876,98.535
911,21-07-17,12:00:00 AM,70.722,98.217
912,21-07-17,12:15:00 AM,70.412,98.779
913,21-07-17,12:30:00 AM,70.257,98.364
914,21-07-17,12:45:00 AM,70.335,99.194
915,21-07-17,01:00:00 AM,70.335,99.389
916,21-07-17,01:15:00 AM,70.257,98.657
917,21-07-17,01:30:00 AM,70.104,99.341
918,21-07-17,01:45:00 AM,70.180,99.731
919,21-07-17,02:00:00 AM,70.180,99.585
920,21-07-17,02:15:00 AM,69.872,99.560
921,21-07-17,02:30:00 AM,69.795,99.609
922,21-07-17,02:45:00 AM,69.872,99.658
923,21-07-17,03:00:00 AM,69.640,99.805
924,21-07-17,03:15:00 AM,69.717,99.951
925,21-07-17,03:30:00 AM,69.640,99.902
926,21-07-17,03:45:00 AM,69.640,100.000
927,21-07-17,04:00:00 AM,69.562,99.878
928,21-07-17,04:15:00 AM,69.408,100.000
929,21-07-17,04:30:00 AM,69.332,99.951
930,21-07-17,04:45:00 AM,69.100,100.000
931,21-07-17,05:00:00 AM,69.022,100.000
932,21-07-17,05:15:00 AM,69.022,100.000
933,21-07-17,05:30:00 AM,68.945,100.000
934,21-07-17,05:45:00 AM,68.713,100.000
935,21-07-17,06:00:00 AM,68.560,100.000
936,21-07-17,06:15:00 AM,68.713,100.000
937,21-07-17,06:30:00 AM,68.560,100.000
938,21-07-17,06:45:00 AM,68.405,100.000
939,21-07-17,07:00:00 AM,68.328,100.000
940,21-07-17,07:15:00 AM,68.560,100.000
941,21-07-17,07:30:00 AM,68.790,100.000
942,21-07-17,07:45:00 AM,69.177,100.000
943,21-07-17,08:00:00 AM,69.717,100.000
944,21-07-17,08:15:00 AM,70.104,99.316
945,21-07-17,08:30:00 AM,70.799,99.096
946,21-07-17,08:45:00 AM,71.184,98.974
947,21-07-17,09:00:00 AM,71.956,97.924
948,21-07-17,09:15:00 AM,72.651,96.410
949,21-07-17,09:30:00 AM,73.578,95.263
950,21-07-17,09:45:00 AM,76.359,88.132
951,21-07-17,10:00:00 AM,77.054,83.883
952,21-07-17,10:15:00 AM,79.524,82.369
953,21-07-17,10:30:00 AM,82.612,70.769
954,21-07-17,10:45:00 AM,84.157,74.139
955,21-07-17,11:00:00 AM,83.694,70.623
956,21-07-17,11:15:00 AM,82.459,77.289
957,21-07-17,11:30:00 AM,82.922,77.924
958,21-07-17,11:45:00 AM,82.459,74.652
959,21-07-17,12:00:00 PM,82.767,71.770
960,21-07-17,12:15:00 PM,84.929,64.444
961,21-07-17,12:30:00 PM,84.929,67.814
962,21-07-17,12:45:00 PM,86.320,60.806
963,21-07-17,01:00:00 PM,83.694,72.479
964,21-07-17,01:15:00 PM,83.462,75.360
965,21-07-17,01:30:00 PM,83.077,74.335
966,21-07-17,01:45:00 PM,81.840,75.067
967,21-07-17,02:00:00 PM,84.081,72.650
968,21-07-17,02:15:00 PM,83.539,65.568
969,21-07-17,02:30:00 PM,82.845,71.306
970,21-07-17,02:45:00 PM,77.979,74.457
971,21-07-17,03:00:00 PM,81.300,69.304
972,21-07-17,03:15:00 PM,82.767,67.814
973,21-07-17,03:30:00 PM,84.312,69.133
974,21-07-17,03:45:00 PM,83.772,68.816
975,21-07-17,04:00:00 PM,83.154,75.800
976,21-07-17,04:15:00 PM,82.690,74.237
977,21-07-17,04:30:00 PM,82.382,79.341
978,21-07-17,04:45:00 PM,81.687,79.731
979,21-07-17,05:00:00 PM,81.455,80.440
980,21-07-17,05:15:00 PM,82.072,73.675
981,21-07-17,05:30:00 PM,81.223,78.413
982,21-07-17,05:45:00 PM,79.524,81.807
983,21-07-17,06:00:00 PM,78.906,82.711
984,21-07-17,06:15:00 PM,79.216,82.491
985,21-07-17,06:30:00 PM,78.829,83.956
986,21-07-17,06:45:00 PM,78.598,83.639
987,21-07-17,07:00:00 PM,78.751,83.858
988,21-07-17,07:15:00 PM,78.134,84.860
989,21-07-17,07:30:00 PM,77.594,86.593
990,21-07-17,07:45:00 PM,77.749,84.542
991,21-07-17,08:00:00 PM,77.207,87.253
992,21-07-17,08:15:00 PM,77.054,86.081
993,21-07-17,08:30:00 PM,76.744,86.862
994,21-07-17,08:45:00 PM,76.204,90.769
995,21-07-17,09:00:00 PM,76.127,88.059
996,21-07-17,09:15:00 PM,76.050,87.692
997,21-07-17,09:30:00 PM,75.895,88.010
998,21-07-17,09:45:00 PM,77.207,77.143
999,21-07-17,10:00:00 PM,76.512,75.238
1000,21-07-17,10:15:00 PM,74.737,81.074
1001,21-07-17,10:30:00 PM,74.660,80.122
1002,21-07-17,10:45:00 PM,73.965,86.032
1003,21-07-17,11:00:00 PM,72.883,85.568
1004,21-07-17,11:15:00 PM,72.496,85.690
1005,21-07-17,11:30:00 PM,72.034,88.669
1006,21-07-17,11:45:00 PM,70.799,93.236
1007,21-07-18,12:00:00 AM,70.489,94.945
1008,21-07-18,12:15:00 AM,70.412,95.458
1009,21-07-18,12:30:00 AM,70.567,95.678
1010,21-07-18,12:45:00 AM,70.412,95.604
1011,21-07-18,01:00:00 AM,70.180,95.580
1012,21-07-18,01:15:00 AM,70.104,96.410
1013,21-07-18,01:30:00 AM,69.872,96.386
1014,21-07-18,01:45:00 AM,69.872,96.874
1015,21-07-18,02:00:00 AM,69.872,97.045
1016,21-07-18,02:15:00 AM,69.872,97.705
1017,21-07-18,02:30:00 AM,70.180,97.289
1018,21-07-18,02:45:00 AM,70.257,97.338
1019,21-07-18,03:00:00 AM,70.180,97.436
1020,21-07-18,03:15:00 AM,70.180,97.607
1021,21-07-18,03:30:00 AM,70.104,97.924
1022,21-07-18,03:45:00 AM,70.104,97.875
1023,21-07-18,04:00:00 AM,70.104,98.046
1024,21-07-18,04:15:00 AM,70.180,97.998
1025,21-07-18,04:30:00 AM,70.027,98.364
1026,21-07-18,04:45:00 AM,70.180,98.217
1027,21-07-18,05:00:00 AM,70.104,98.584
1028,21-07-18,05:15:00 AM,70.104,98.462
1029,21-07-18,05:30:00 AM,70.180,98.535
1030,21-07-18,05:45:00 AM,70.257,98.779
1031,21-07-18,06:00:00 AM,70.335,98.217
1032,21-07-18,06:15:00 AM,70.489,97.729
1033,21-07-18,06:30:00 AM,70.412,97.924
1034,21-07-18,06:45:00 AM,70.412,97.753
1035,21-07-18,07:00:00 AM,70.412,97.851
1036,21-07-18,07:15:00 AM,70.489,97.631
1037,21-07-18,07:30:00 AM,70.567,97.680
1038,21-07-18,07:45:00 AM,70.799,97.558
1039,21-07-18,08:00:00 AM,70.952,97.509
1040,21-07-18,08:15:00 AM,71.107,97.338
1041,21-07-18,08:30:00 AM,71.339,97.265
1042,21-07-18,08:45:00 AM,71.494,95.971
1043,21-07-18,09:00:00 AM,71.571,95.458
1044,21-07-18,09:15:00 AM,72.034,95.116
1045,21-07-18,09:30:00 AM,72.729,94.310
1046,21-07-18,09:45:00 AM,73.116,93.602
1047,21-07-18,10:00:00 AM,74.196,90.745
1048,21-07-18,10:15:00 AM,75.123,87.839
1049,21-07-18,10:30:00 AM,75.740,86.398
1050,21-07-18,10:45:00 AM,74.968,85.519
1051,21-07-18,11:00:00 AM,74.968,84.982
1052,21-07-18,11:15:00 AM,75.045,87.839
1053,21-07-18,11:30:00 AM,75.200,89.084
1054,21-07-18,11:45:00 AM,75.972,87.790
1055,21-07-18,12:00:00 PM,77.979,77.924
1056,21-07-18,12:15:00 PM,79.216,78.535
1057,21-07-18,12:30:00 PM,79.061,78.608
1058,21-07-18,12:45:00 PM,78.751,77.753
1059,21-07-18,01:00:00 PM,79.293,75.604
1060,21-07-18,01:15:00 PM,80.065,79.487
1061,21-07-18,01:30:00 PM,80.451,78.657
1062,21-07-18,01:45:00 PM,81.455,72.186
1063,21-07-18,02:00:00 PM,81.068,75.995
1064,21-07-18,02:15:00 PM,80.605,80.781
1065,21-07-18,02:30:00 PM,82.459,70.647
1066,21-07-18,02:45:00 PM,80.915,77.900
1067,21-07-18,03:00:00 PM,83.077,71.722
1068,21-07-18,03:15:00 PM,81.765,69.353
1069,21-07-18,03:30:00 PM,81.378,75.409
1070,21-07-18,03:45:00 PM,79.988,83.004
1071,21-07-18,04:00:00 PM,79.061,82.711
1072,21-07-18,04:15:00 PM,78.057,85.201
1073,21-07-18,04:30:00 PM,78.057,88.107
1074,21-07-18,04:45:00 PM,79.138,85.543
1075,21-07-18,05:00:00 PM,79.678,81.978
1076,21-07-18,05:15:00 PM,79.371,81.587
1077,21-07-18,05:30:00 PM,78.289,84.127
1078,21-07-18,05:45:00 PM,76.435,89.231
1079,21-07-18,06:00:00 PM,75.355,90.647
1080,21-07-18,06:15:00 PM,75.585,91.819
1081,21-07-18,06:30:00 PM,76.282,88.376
1082,21-07-18,06:45:00 PM,75.510,91.648
1083,21-07-18,07:00:00 PM,75.355,92.283
1084,21-07-18,07:15:00 PM,75.277,93.016
1085,21-07-18,07:30:00 PM,74.737,94.335
1086,21-07-18,07:45:00 PM,74.660,94.579
1087,21-07-18,08:00:00 PM,74.505,95.653
1088,21-07-18,08:15:00 PM,74.583,95.702
1089,21-07-18,08:30:00 PM,74.660,96.313
1090,21-07-18,08:45:00 PM,75.123,92.503
1091,21-07-18,09:00:00 PM,73.269,94.164
1092,21-07-18,09:15:00 PM,72.189,97.045
1093,21-07-18,09:30:00 PM,71.956,98.462
1094,21-07-18,09:45:00 PM,71.802,98.706
1095,21-07-18,10:00:00 PM,71.571,99.219
1096,21-07-18,10:15:00 PM,71.416,99.145
1097,21-07-18,10:30:00 PM,71.494,99.658
1098,21-07-18,10:45:00 PM,71.802,99.096
1099,21-07-18,11:00:00 PM,71.802,99.463
1100,21-07-18,11:15:00 PM,71.649,99.316
1101,21-07-18,11:30:00 PM,71.494,99.487
1102,21-07-18,11:45:00 PM,71.494,99.634
1103,21-07-19,12:00:00 AM,71.416,99.951
1104,21-07-19,12:15:00 AM,71.339,99.805
1105,21-07-19,12:30:00 AM,71.339,99.878
