"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 21074443, SEN S/N: 21074443)","RH, % (LGR S/N: 21074443, SEN S/N: 21074443)"
1129,21-07-11,09:45:00 AM,71.571,100.000
1130,21-07-11,10:00:00 AM,71.879,100.000
1131,21-07-11,10:15:00 AM,72.189,100.000
1132,21-07-11,10:30:00 AM,72.729,100.000
1133,21-07-11,10:45:00 AM,73.346,99.927
1134,21-07-11,11:00:00 AM,73.733,99.389
1135,21-07-11,11:15:00 AM,73.888,99.976
1136,21-07-11,11:30:00 AM,73.733,100.000
1137,21-07-11,11:45:00 AM,74.505,98.071
1138,21-07-11,12:00:00 PM,74.505,98.608
1139,21-07-11,12:15:00 PM,74.968,97.192
1140,21-07-11,12:30:00 PM,75.895,95.433
1141,21-07-11,12:45:00 PM,75.432,97.900
1142,21-07-11,01:00:00 PM,75.355,98.168
1143,21-07-11,01:15:00 PM,75.972,96.801
1144,21-07-11,01:30:00 PM,75.895,95.556
1145,21-07-11,01:45:00 PM,76.590,97.753
1146,21-07-11,02:00:00 PM,77.826,91.795
1147,21-07-11,02:15:00 PM,78.211,94.896
1148,21-07-11,02:30:00 PM,78.751,92.674
1149,21-07-11,02:45:00 PM,80.373,85.446
1150,21-07-11,03:00:00 PM,79.601,85.226
1151,21-07-11,03:15:00 PM,79.448,85.348
1152,21-07-11,03:30:00 PM,79.678,88.840
1153,21-07-11,03:45:00 PM,79.833,86.081
1154,21-07-11,04:00:00 PM,80.065,82.442
1155,21-07-11,04:15:00 PM,79.293,83.834
1156,21-07-11,04:30:00 PM,79.448,82.491
1157,21-07-11,04:45:00 PM,79.524,82.637
1158,21-07-11,05:00:00 PM,79.293,84.249
1159,21-07-11,05:15:00 PM,79.138,84.225
1160,21-07-11,05:30:00 PM,78.751,84.591
1161,21-07-11,05:45:00 PM,79.138,82.930
1162,21-07-11,06:00:00 PM,78.751,83.614
1163,21-07-11,06:15:00 PM,78.521,83.907
1164,21-07-11,06:30:00 PM,78.598,84.664
1165,21-07-11,06:45:00 PM,77.979,82.833
1166,21-07-11,07:00:00 PM,77.131,85.397
1167,21-07-11,07:15:00 PM,77.594,84.151
1168,21-07-11,07:30:00 PM,76.744,85.910
1169,21-07-11,07:45:00 PM,76.822,86.569
1170,21-07-11,08:00:00 PM,76.744,84.176
1171,21-07-11,08:15:00 PM,75.740,90.720
1172,21-07-11,08:30:00 PM,74.737,92.259
1173,21-07-11,08:45:00 PM,74.350,91.746
1174,21-07-11,09:00:00 PM,74.196,91.966
1175,21-07-11,09:15:00 PM,73.810,91.966
1176,21-07-11,09:30:00 PM,73.423,94.969
1177,21-07-11,09:45:00 PM,73.116,94.945
1178,21-07-11,10:00:00 PM,72.729,94.725
1179,21-07-11,10:15:00 PM,72.574,94.799
1180,21-07-11,10:30:00 PM,72.496,95.360
1181,21-07-11,10:45:00 PM,72.189,95.287
1182,21-07-11,11:00:00 PM,72.034,95.897
1183,21-07-11,11:15:00 PM,71.956,96.996
1184,21-07-11,11:30:00 PM,72.189,96.581
1185,21-07-11,11:45:00 PM,72.266,96.679
1186,21-07-12,12:00:00 AM,72.343,97.167
1187,21-07-12,12:15:00 AM,72.496,97.143
1188,21-07-12,12:30:00 AM,72.421,96.728
1189,21-07-12,12:45:00 AM,72.651,97.143
1190,21-07-12,01:00:00 AM,73.038,94.994
1191,21-07-12,01:15:00 AM,72.961,94.115
1192,21-07-12,01:30:00 AM,72.729,93.968
1193,21-07-12,01:45:00 AM,72.421,94.628
1194,21-07-12,02:00:00 AM,72.034,96.410
1195,21-07-12,02:15:00 AM,71.802,97.167
1196,21-07-12,02:30:00 AM,71.649,95.482
1197,21-07-12,02:45:00 AM,71.416,95.824
1198,21-07-12,03:00:00 AM,71.184,95.995
1199,21-07-12,03:15:00 AM,70.876,97.045
1200,21-07-12,03:30:00 AM,70.335,97.436
1201,21-07-12,03:45:00 AM,69.949,98.266
1202,21-07-12,04:00:00 AM,70.027,98.388
1203,21-07-12,04:15:00 AM,70.027,98.779
1204,21-07-12,04:30:00 AM,70.257,98.950
1205,21-07-12,04:45:00 AM,70.335,98.144
1206,21-07-12,05:00:00 AM,70.257,98.413
1207,21-07-12,05:15:00 AM,69.949,97.485
1208,21-07-12,05:30:00 AM,69.949,97.851
1209,21-07-12,05:45:00 AM,69.949,97.167
1210,21-07-12,06:00:00 AM,69.872,97.314
1211,21-07-12,06:15:00 AM,69.717,97.241
1212,21-07-12,06:30:00 AM,69.640,97.631
1213,21-07-12,06:45:00 AM,69.562,96.899
1214,21-07-12,07:00:00 AM,69.485,97.241
1215,21-07-12,07:15:00 AM,69.562,97.753
1216,21-07-12,07:30:00 AM,69.795,98.266
1217,21-07-12,07:45:00 AM,70.335,97.314
1218,21-07-12,08:00:00 AM,70.412,96.850
1219,21-07-12,08:15:00 AM,70.799,97.167
1220,21-07-12,08:30:00 AM,71.494,93.773
1221,21-07-12,08:45:00 AM,72.189,92.112
1222,21-07-12,09:00:00 AM,72.266,93.407
1223,21-07-12,09:15:00 AM,72.651,91.282
1224,21-07-12,09:30:00 AM,72.806,94.261
1225,21-07-12,09:45:00 AM,73.038,92.234
1226,21-07-12,10:00:00 AM,74.273,91.013
1227,21-07-12,10:15:00 AM,74.118,91.502
1228,21-07-12,10:30:00 AM,74.737,91.551
1229,21-07-12,10:45:00 AM,74.505,92.894
1230,21-07-12,11:00:00 AM,75.123,88.645
1231,21-07-12,11:15:00 AM,75.585,89.231
1232,21-07-12,11:30:00 AM,76.050,88.278
1233,21-07-12,11:45:00 AM,76.977,88.938
1234,21-07-12,12:00:00 PM,77.362,88.913
1235,21-07-12,12:15:00 PM,78.444,81.368
1236,21-07-12,12:30:00 PM,78.598,81.880
1237,21-07-12,12:45:00 PM,77.362,89.304
1238,21-07-12,01:00:00 PM,76.977,89.084
1239,21-07-12,01:15:00 PM,77.517,88.498
1240,21-07-12,01:30:00 PM,78.521,86.789
1241,21-07-12,01:45:00 PM,75.355,95.067
1242,21-07-12,02:00:00 PM,74.660,98.681
1243,21-07-12,02:15:00 PM,75.432,100.000
1244,21-07-12,02:30:00 PM,75.432,95.116
1245,21-07-12,02:45:00 PM,74.505,98.120
1246,21-07-12,03:00:00 PM,74.118,99.683
1247,21-07-12,03:15:00 PM,74.350,99.634
1248,21-07-12,03:30:00 PM,74.350,97.705
1249,21-07-12,03:45:00 PM,73.423,96.703
1250,21-07-12,04:00:00 PM,72.651,98.974
1251,21-07-12,04:15:00 PM,72.343,99.658
1252,21-07-12,04:30:00 PM,72.343,99.560
1253,21-07-12,04:45:00 PM,72.496,99.585
1254,21-07-12,05:00:00 PM,72.883,99.756
1255,21-07-12,05:15:00 PM,72.961,99.389
1256,21-07-12,05:30:00 PM,73.038,99.536
1257,21-07-12,05:45:00 PM,73.116,99.072
1258,21-07-12,06:00:00 PM,73.269,99.170
1259,21-07-12,06:15:00 PM,73.423,98.999
1260,21-07-12,06:30:00 PM,73.423,99.829
1261,21-07-12,06:45:00 PM,73.578,100.000
1262,21-07-12,07:00:00 PM,73.578,99.805
1263,21-07-12,07:15:00 PM,73.656,100.000
1264,21-07-12,07:30:00 PM,73.656,99.976
1265,21-07-12,07:45:00 PM,73.810,100.000
1266,21-07-12,08:00:00 PM,73.578,90.745
1267,21-07-12,08:15:00 PM,69.562,95.824
1268,21-07-12,08:30:00 PM,69.022,95.556
1269,21-07-12,08:45:00 PM,68.945,96.557
1270,21-07-12,09:00:00 PM,68.790,97.411
1271,21-07-12,09:15:00 PM,68.790,97.631
1272,21-07-12,09:30:00 PM,68.945,99.023
1273,21-07-12,09:45:00 PM,68.868,99.023
1274,21-07-12,10:00:00 PM,68.868,99.805
1275,21-07-12,10:15:00 PM,68.868,100.000
1276,21-07-12,10:30:00 PM,68.713,99.683
1277,21-07-12,10:45:00 PM,68.482,99.487
1278,21-07-12,11:00:00 PM,68.173,98.999
1279,21-07-12,11:15:00 PM,68.018,99.585
1280,21-07-12,11:30:00 PM,68.095,99.878
1281,21-07-12,11:45:00 PM,68.095,99.902
1282,21-07-13,12:00:00 AM,68.173,100.000
1283,21-07-13,12:15:00 AM,68.482,99.414
1284,21-07-13,12:30:00 AM,68.635,99.536
1285,21-07-13,12:45:00 AM,68.635,99.609
1286,21-07-13,01:00:00 AM,68.713,99.438
1287,21-07-13,01:15:00 AM,68.560,99.536
1288,21-07-13,01:30:00 AM,68.482,99.902
1289,21-07-13,01:45:00 AM,68.560,99.780
1290,21-07-13,02:00:00 AM,68.790,99.976
1291,21-07-13,02:15:00 AM,68.790,100.000
1292,21-07-13,02:30:00 AM,68.790,100.000
1293,21-07-13,02:45:00 AM,68.790,100.000
1294,21-07-13,03:00:00 AM,68.868,99.976
1295,21-07-13,03:15:00 AM,68.868,99.805
1296,21-07-13,03:30:00 AM,69.022,100.000
1297,21-07-13,03:45:00 AM,68.868,100.000
1298,21-07-13,04:00:00 AM,68.945,100.000
1299,21-07-13,04:15:00 AM,69.100,99.463
1300,21-07-13,04:30:00 AM,69.408,98.779
1301,21-07-13,04:45:00 AM,69.562,98.193
1302,21-07-13,05:00:00 AM,69.640,98.462
1303,21-07-13,05:15:00 AM,69.485,97.998
1304,21-07-13,05:30:00 AM,69.408,97.729
1305,21-07-13,05:45:00 AM,69.100,99.121
1306,21-07-13,06:00:00 AM,68.945,99.267
1307,21-07-13,06:15:00 AM,68.790,100.000
1308,21-07-13,06:30:00 AM,68.868,99.414
1309,21-07-13,06:45:00 AM,68.790,99.707
1310,21-07-13,07:00:00 AM,68.713,99.853
1311,21-07-13,07:15:00 AM,68.560,99.634
1312,21-07-13,07:30:00 AM,68.560,100.000
1313,21-07-13,07:45:00 AM,68.713,99.927
1314,21-07-13,08:00:00 AM,68.945,100.000
1315,21-07-13,08:15:00 AM,69.177,100.000
1316,21-07-13,08:30:00 AM,69.255,100.000
1317,21-07-13,08:45:00 AM,69.408,100.000
1318,21-07-13,09:00:00 AM,69.640,100.000
1319,21-07-13,09:15:00 AM,70.027,99.316
1320,21-07-13,09:30:00 AM,70.489,99.121
1321,21-07-13,09:45:00 AM,70.722,98.681
1322,21-07-13,10:00:00 AM,70.799,99.023
1323,21-07-13,10:15:00 AM,70.952,99.536
1324,21-07-13,10:30:00 AM,71.494,97.680
1325,21-07-13,10:45:00 AM,71.571,98.315
1326,21-07-13,11:00:00 AM,71.956,98.193
1327,21-07-13,11:15:00 AM,72.034,95.092
1328,21-07-13,11:30:00 AM,72.034,98.657
1329,21-07-13,11:45:00 AM,72.421,98.071
1330,21-07-13,12:00:00 PM,73.810,89.328
1331,21-07-13,12:15:00 PM,74.041,91.819
1332,21-07-13,12:30:00 PM,73.656,94.701
1333,21-07-13,12:45:00 PM,74.196,93.773
1334,21-07-13,01:00:00 PM,74.196,94.676
1335,21-07-13,01:15:00 PM,75.277,93.040
1336,21-07-13,01:30:00 PM,76.050,87.033
1337,21-07-13,01:45:00 PM,77.131,81.416
1338,21-07-13,02:00:00 PM,76.512,83.516
1339,21-07-13,02:15:00 PM,76.359,85.006
1340,21-07-13,02:30:00 PM,77.362,83.956
1341,21-07-13,02:45:00 PM,77.362,84.518
1342,21-07-13,03:00:00 PM,77.904,79.463
1343,21-07-13,03:15:00 PM,78.134,84.908
1344,21-07-13,03:30:00 PM,78.289,81.929
1345,21-07-13,03:45:00 PM,78.211,83.883
1346,21-07-13,04:00:00 PM,78.366,85.446
1347,21-07-13,04:15:00 PM,78.829,86.227
1348,21-07-13,04:30:00 PM,78.366,84.444
1349,21-07-13,04:45:00 PM,80.065,75.556
1350,21-07-13,05:00:00 PM,79.678,75.092
1351,21-07-13,05:15:00 PM,79.216,83.639
1352,21-07-13,05:30:00 PM,78.366,80.708
1353,21-07-13,05:45:00 PM,78.984,84.957
1354,21-07-13,06:00:00 PM,77.826,80.537
1355,21-07-13,06:15:00 PM,77.131,85.470
1356,21-07-13,06:30:00 PM,76.899,88.718
1357,21-07-13,06:45:00 PM,76.590,85.910
1358,21-07-13,07:00:00 PM,76.282,84.664
1359,21-07-13,07:15:00 PM,76.050,86.545
1360,21-07-13,07:30:00 PM,75.895,86.081
1361,21-07-13,07:45:00 PM,75.663,85.885
1362,21-07-13,08:00:00 PM,75.432,86.252
1363,21-07-13,08:15:00 PM,75.277,86.935
1364,21-07-13,08:30:00 PM,74.968,88.156
1365,21-07-13,08:45:00 PM,74.737,90.672
1366,21-07-13,09:00:00 PM,74.583,91.600
1367,21-07-13,09:15:00 PM,74.350,92.552
1368,21-07-13,09:30:00 PM,73.810,93.284
1369,21-07-13,09:45:00 PM,73.501,94.505
1370,21-07-13,10:00:00 PM,73.501,95.287
1371,21-07-13,10:15:00 PM,73.423,94.921
1372,21-07-13,10:30:00 PM,73.116,95.800
1373,21-07-13,10:45:00 PM,72.883,95.849
1374,21-07-13,11:00:00 PM,72.574,96.313
1375,21-07-13,11:15:00 PM,72.421,95.922
1376,21-07-13,11:30:00 PM,72.343,96.972
1377,21-07-13,11:45:00 PM,72.189,97.070
1378,21-07-14,12:00:00 AM,71.956,95.897
1379,21-07-14,12:15:00 AM,71.571,96.752
1380,21-07-14,12:30:00 AM,71.494,97.070
1381,21-07-14,12:45:00 AM,71.262,97.118
1382,21-07-14,01:00:00 AM,71.107,97.705
1383,21-07-14,01:15:00 AM,71.184,97.827
1384,21-07-14,01:30:00 AM,71.184,98.095
1385,21-07-14,01:45:00 AM,70.876,98.022
1386,21-07-14,02:00:00 AM,70.876,98.486
1387,21-07-14,02:15:00 AM,70.799,98.681
1388,21-07-14,02:30:00 AM,70.876,98.877
1389,21-07-14,02:45:00 AM,70.876,98.828
1390,21-07-14,03:00:00 AM,70.799,98.950
1391,21-07-14,03:15:00 AM,70.644,99.096
1392,21-07-14,03:30:00 AM,70.722,99.243
1393,21-07-14,03:45:00 AM,70.412,99.121
1394,21-07-14,04:00:00 AM,70.489,99.023
1395,21-07-14,04:15:00 AM,70.257,98.877
1396,21-07-14,04:30:00 AM,70.104,99.365
1397,21-07-14,04:45:00 AM,70.104,98.779
1398,21-07-14,05:00:00 AM,69.795,98.999
1399,21-07-14,05:15:00 AM,69.795,99.072
1400,21-07-14,05:30:00 AM,69.562,99.194
1401,21-07-14,05:45:00 AM,69.562,99.341
1402,21-07-14,06:00:00 AM,69.640,99.292
1403,21-07-14,06:15:00 AM,69.408,99.243
1404,21-07-14,06:30:00 AM,69.332,99.243
1405,21-07-14,06:45:00 AM,69.255,99.438
1406,21-07-14,07:00:00 AM,69.408,99.365
1407,21-07-14,07:15:00 AM,69.640,99.194
1408,21-07-14,07:30:00 AM,69.717,99.389
1409,21-07-14,07:45:00 AM,69.795,99.365
1410,21-07-14,08:00:00 AM,70.104,99.048
1411,21-07-14,08:15:00 AM,70.567,99.145
1412,21-07-14,08:30:00 AM,71.184,99.341
1413,21-07-14,08:45:00 AM,71.802,98.926
1414,21-07-14,09:00:00 AM,72.574,98.071
1415,21-07-14,09:15:00 AM,73.423,97.582
1416,21-07-14,09:30:00 AM,74.350,93.626
1417,21-07-14,09:45:00 AM,74.737,91.429
1418,21-07-14,10:00:00 AM,75.740,89.548
1419,21-07-14,10:15:00 AM,76.050,90.574
1420,21-07-14,10:30:00 AM,76.977,84.591
1421,21-07-14,10:45:00 AM,77.131,88.596
1422,21-07-14,11:00:00 AM,77.131,87.009
1423,21-07-14,11:15:00 AM,77.671,85.275
1424,21-07-14,11:30:00 AM,77.671,87.424
1425,21-07-14,11:45:00 AM,77.826,89.915
1426,21-07-14,12:00:00 PM,79.988,83.565
1427,21-07-14,12:15:00 PM,79.061,80.391
1428,21-07-14,12:30:00 PM,78.598,86.105
1429,21-07-14,12:45:00 PM,78.211,86.545
1430,21-07-14,01:00:00 PM,78.598,83.028
1431,21-07-14,01:15:00 PM,78.984,83.810
1432,21-07-14,01:30:00 PM,79.371,84.274
1433,21-07-14,01:45:00 PM,79.833,82.149
1434,21-07-14,02:00:00 PM,79.371,84.615
1435,21-07-14,02:15:00 PM,78.521,85.495
1436,21-07-14,02:30:00 PM,77.362,87.692
1437,21-07-14,02:45:00 PM,76.359,88.474
1438,21-07-14,03:00:00 PM,75.510,88.425
1439,21-07-14,03:15:00 PM,74.968,91.990
1440,21-07-14,03:30:00 PM,75.510,91.844
1441,21-07-14,03:45:00 PM,77.594,88.767
1442,21-07-14,04:00:00 PM,79.988,79.756
1443,21-07-14,04:15:00 PM,80.220,83.394
1444,21-07-14,04:30:00 PM,79.448,80.562
1445,21-07-14,04:45:00 PM,80.065,78.584
1446,21-07-14,05:00:00 PM,79.524,81.905
1447,21-07-14,05:15:00 PM,78.676,82.271
1448,21-07-14,05:30:00 PM,78.134,85.250
1449,21-07-14,05:45:00 PM,78.906,83.223
1450,21-07-14,06:00:00 PM,78.521,82.930
1451,21-07-14,06:15:00 PM,78.366,84.151
1452,21-07-14,06:30:00 PM,77.979,84.664
1453,21-07-14,06:45:00 PM,77.904,80.562
1454,21-07-14,07:00:00 PM,77.749,82.759
1455,21-07-14,07:15:00 PM,77.749,84.200
1456,21-07-14,07:30:00 PM,77.284,85.055
1457,21-07-14,07:45:00 PM,77.054,84.567
1458,21-07-14,08:00:00 PM,76.977,84.957
1459,21-07-14,08:15:00 PM,76.744,86.349
1460,21-07-14,08:30:00 PM,76.899,88.718
1461,21-07-14,08:45:00 PM,76.899,88.791
1462,21-07-14,09:00:00 PM,76.667,89.377
1463,21-07-14,09:15:00 PM,76.435,90.183
1464,21-07-14,09:30:00 PM,76.127,90.232
1465,21-07-14,09:45:00 PM,75.585,92.332
1466,21-07-14,10:00:00 PM,75.277,91.722
1467,21-07-14,10:15:00 PM,75.123,94.359
1468,21-07-14,10:30:00 PM,74.737,93.797
1469,21-07-14,10:45:00 PM,74.660,92.967
1470,21-07-14,11:00:00 PM,74.428,95.067
1471,21-07-14,11:15:00 PM,74.041,93.602
1472,21-07-14,11:30:00 PM,73.965,93.919
1473,21-07-14,11:45:00 PM,73.578,94.432
1474,21-07-15,12:00:00 AM,73.423,93.895
1475,21-07-15,12:15:00 AM,73.346,93.040
1476,21-07-15,12:30:00 AM,73.038,93.309
1477,21-07-15,12:45:00 AM,72.729,94.237
1478,21-07-15,01:00:00 AM,72.496,95.214
1479,21-07-15,01:15:00 AM,72.421,95.336
1480,21-07-15,01:30:00 AM,72.266,95.336
1481,21-07-15,01:45:00 AM,72.034,95.409
1482,21-07-15,02:00:00 AM,71.802,96.020
1483,21-07-15,02:15:00 AM,71.571,96.532
1484,21-07-15,02:30:00 AM,71.649,96.264
1485,21-07-15,02:45:00 AM,71.339,97.070
1486,21-07-15,03:00:00 AM,71.416,97.680
1487,21-07-15,03:15:00 AM,71.339,97.192
1488,21-07-15,03:30:00 AM,71.339,97.387
1489,21-07-15,03:45:00 AM,71.029,97.778
1490,21-07-15,04:00:00 AM,71.029,97.998
1491,21-07-15,04:15:00 AM,71.029,97.973
1492,21-07-15,04:30:00 AM,70.799,97.998
1493,21-07-15,04:45:00 AM,70.644,98.364
1494,21-07-15,05:00:00 AM,70.489,98.339
1495,21-07-15,05:15:00 AM,70.335,98.462
1496,21-07-15,05:30:00 AM,70.335,98.657
1497,21-07-15,05:45:00 AM,70.257,98.730
1498,21-07-15,06:00:00 AM,70.180,98.608
1499,21-07-15,06:15:00 AM,69.872,98.535
1500,21-07-15,06:30:00 AM,69.795,98.730
1501,21-07-15,06:45:00 AM,69.717,98.803
1502,21-07-15,07:00:00 AM,69.717,98.584
1503,21-07-15,07:15:00 AM,69.640,98.584
1504,21-07-15,07:30:00 AM,69.717,98.926
1505,21-07-15,07:45:00 AM,69.949,98.852
1506,21-07-15,08:00:00 AM,70.257,98.510
1507,21-07-15,08:15:00 AM,70.722,98.462
1508,21-07-15,08:30:00 AM,71.184,98.901
1509,21-07-15,08:45:00 AM,72.034,98.877
1510,21-07-15,09:00:00 AM,72.883,98.315
1511,21-07-15,09:15:00 AM,73.578,96.215
1512,21-07-15,09:30:00 AM,74.505,94.212
1513,21-07-15,09:45:00 AM,75.277,93.578
1514,21-07-15,10:00:00 AM,75.585,92.039
1515,21-07-15,10:15:00 AM,76.435,88.864
1516,21-07-15,10:30:00 AM,77.054,89.451
1517,21-07-15,10:45:00 AM,77.979,87.521
1518,21-07-15,11:00:00 AM,78.211,86.007
1519,21-07-15,11:15:00 AM,78.676,85.177
1520,21-07-15,11:30:00 AM,79.524,83.004
1521,21-07-15,11:45:00 AM,79.833,80.684
1522,21-07-15,12:00:00 PM,80.220,81.270
1523,21-07-15,12:15:00 PM,80.605,80.586
1524,21-07-15,12:30:00 PM,79.601,84.005
1525,21-07-15,12:45:00 PM,78.444,86.129
1526,21-07-15,01:00:00 PM,79.678,77.875
1527,21-07-15,01:15:00 PM,81.223,76.996
1528,21-07-15,01:30:00 PM,81.300,75.482
1529,21-07-15,01:45:00 PM,82.227,75.531
1530,21-07-15,02:00:00 PM,82.690,68.205
1531,21-07-15,02:15:00 PM,82.690,74.774
1532,21-07-15,02:30:00 PM,83.077,68.474
1533,21-07-15,02:45:00 PM,83.849,66.252
1534,21-07-15,03:00:00 PM,83.462,72.503
1535,21-07-15,03:15:00 PM,81.840,73.382
1536,21-07-15,03:30:00 PM,81.995,75.678
1537,21-07-15,03:45:00 PM,82.690,69.573
1538,21-07-15,04:00:00 PM,83.309,68.816
1539,21-07-15,04:15:00 PM,83.077,70.330
1540,21-07-15,04:30:00 PM,82.690,68.523
1541,21-07-15,04:45:00 PM,82.305,71.404
1542,21-07-15,05:00:00 PM,81.840,75.433
1543,21-07-15,05:15:00 PM,81.687,72.943
1544,21-07-15,05:30:00 PM,81.068,72.991
1545,21-07-15,05:45:00 PM,80.451,72.015
1546,21-07-15,06:00:00 PM,80.451,68.620
1547,21-07-15,06:15:00 PM,81.068,69.597
1548,21-07-15,06:30:00 PM,81.068,70.330
1549,21-07-15,06:45:00 PM,80.838,69.890
1550,21-07-15,07:00:00 PM,80.528,70.818
1551,21-07-15,07:15:00 PM,80.065,72.405
1552,21-07-15,07:30:00 PM,79.756,74.237
1553,21-07-15,07:45:00 PM,79.524,74.457
1554,21-07-15,08:00:00 PM,79.293,76.923
1555,21-07-15,08:15:00 PM,78.984,77.118
1556,21-07-15,08:30:00 PM,78.676,78.120
1557,21-07-15,08:45:00 PM,78.211,79.683
1558,21-07-15,09:00:00 PM,77.671,81.368
1559,21-07-15,09:15:00 PM,77.054,80.562
1560,21-07-15,09:30:00 PM,76.590,82.540
1561,21-07-15,09:45:00 PM,75.972,88.620
1562,21-07-15,10:00:00 PM,75.740,86.154
1563,21-07-15,10:15:00 PM,75.432,87.009
1564,21-07-15,10:30:00 PM,75.200,89.011
1565,21-07-15,10:45:00 PM,74.968,88.987
1566,21-07-15,11:00:00 PM,74.968,89.939
1567,21-07-15,11:15:00 PM,74.737,91.575
1568,21-07-15,11:30:00 PM,74.583,91.990
1569,21-07-15,11:45:00 PM,74.428,92.796
1570,21-07-16,12:00:00 AM,74.350,92.479
1571,21-07-16,12:15:00 AM,74.350,92.381
1572,21-07-16,12:30:00 AM,74.350,92.552
1573,21-07-16,12:45:00 AM,74.041,92.283
1574,21-07-16,01:00:00 AM,73.965,93.065
1575,21-07-16,01:15:00 AM,73.810,93.773
1576,21-07-16,01:30:00 AM,73.578,94.872
1577,21-07-16,01:45:00 AM,73.578,95.629
1578,21-07-16,02:00:00 AM,73.656,95.507
1579,21-07-16,02:15:00 AM,73.501,95.849
1580,21-07-16,02:30:00 AM,73.501,96.093
1581,21-07-16,02:45:00 AM,73.578,96.313
1582,21-07-16,03:00:00 AM,73.501,96.581
1583,21-07-16,03:15:00 AM,73.501,96.630
1584,21-07-16,03:30:00 AM,73.501,96.728
1585,21-07-16,03:45:00 AM,73.423,96.801
1586,21-07-16,04:00:00 AM,73.269,96.728
1587,21-07-16,04:15:00 AM,73.116,97.021
1588,21-07-16,04:30:00 AM,72.961,97.338
1589,21-07-16,04:45:00 AM,72.883,97.656
1590,21-07-16,05:00:00 AM,72.729,97.582
1591,21-07-16,05:15:00 AM,72.651,97.924
1592,21-07-16,05:30:00 AM,72.651,97.656
1593,21-07-16,05:45:00 AM,72.496,97.582
1594,21-07-16,06:00:00 AM,72.574,98.046
1595,21-07-16,06:15:00 AM,72.421,98.315
1596,21-07-16,06:30:00 AM,72.343,98.120
1597,21-07-16,06:45:00 AM,72.343,98.071
1598,21-07-16,07:00:00 AM,72.266,98.168
1599,21-07-16,07:15:00 AM,72.266,98.462
1600,21-07-16,07:30:00 AM,72.343,98.242
1601,21-07-16,07:45:00 AM,72.651,98.242
1602,21-07-16,08:00:00 AM,73.038,97.631
1603,21-07-16,08:15:00 AM,73.423,97.167
1604,21-07-16,08:30:00 AM,73.965,95.800
1605,21-07-16,08:45:00 AM,74.813,93.773
1606,21-07-16,09:00:00 AM,75.045,93.602
1607,21-07-16,09:15:00 AM,75.123,94.457
1608,21-07-16,09:30:00 AM,75.123,92.674
1609,21-07-16,09:45:00 AM,75.277,93.871
1610,21-07-16,10:00:00 AM,75.432,92.845
1611,21-07-16,10:15:00 AM,75.585,91.990
1612,21-07-16,10:30:00 AM,75.817,91.477
1613,21-07-16,10:45:00 AM,75.817,90.549
1614,21-07-16,11:00:00 AM,76.359,90.940
1615,21-07-16,11:15:00 AM,76.899,88.034
1616,21-07-16,11:30:00 AM,77.284,86.984
1617,21-07-16,11:45:00 AM,77.671,86.056
1618,21-07-16,12:00:00 PM,77.671,87.619
1619,21-07-16,12:15:00 PM,77.749,87.277
1620,21-07-16,12:30:00 PM,77.749,88.400
1621,21-07-16,12:45:00 PM,78.289,86.325
1622,21-07-16,01:00:00 PM,79.061,85.275
1623,21-07-16,01:15:00 PM,79.371,84.884
1624,21-07-16,01:30:00 PM,79.756,86.984
1625,21-07-16,01:45:00 PM,80.683,79.170
1626,21-07-16,02:00:00 PM,80.992,79.927
1627,21-07-16,02:15:00 PM,80.760,83.223
1628,21-07-16,02:30:00 PM,82.227,77.314
1629,21-07-16,02:45:00 PM,81.918,79.805
1630,21-07-16,03:00:00 PM,82.227,79.316
1631,21-07-16,03:15:00 PM,82.690,78.657
1632,21-07-16,03:30:00 PM,82.999,79.878
1633,21-07-16,03:45:00 PM,83.232,71.966
1634,21-07-16,04:00:00 PM,84.312,66.471
1635,21-07-16,04:15:00 PM,82.305,75.897
1636,21-07-16,04:30:00 PM,82.150,78.144
1637,21-07-16,04:45:00 PM,81.068,81.050
1638,21-07-16,05:00:00 PM,80.605,79.243
1639,21-07-16,05:15:00 PM,81.378,78.535
1640,21-07-16,05:30:00 PM,80.915,81.514
1641,21-07-16,05:45:00 PM,79.988,84.469
1642,21-07-16,06:00:00 PM,79.601,85.031
1643,21-07-16,06:15:00 PM,77.671,92.845
1644,21-07-16,06:30:00 PM,76.822,96.386
1645,21-07-16,06:45:00 PM,76.744,98.730
1646,21-07-16,07:00:00 PM,76.977,98.266
1647,21-07-16,07:15:00 PM,77.284,98.852
1648,21-07-16,07:30:00 PM,76.744,96.801
1649,21-07-16,07:45:00 PM,76.127,97.314
1650,21-07-16,08:00:00 PM,75.895,97.534
1651,21-07-16,08:15:00 PM,75.277,97.094
1652,21-07-16,08:30:00 PM,74.737,97.363
1653,21-07-16,08:45:00 PM,73.888,97.314
1654,21-07-16,09:00:00 PM,73.656,98.266
1655,21-07-16,09:15:00 PM,73.578,98.974
1656,21-07-16,09:30:00 PM,73.733,99.267
1657,21-07-16,09:45:00 PM,73.346,97.851
1658,21-07-16,10:00:00 PM,73.116,98.120
1659,21-07-16,10:15:00 PM,72.729,98.632
1660,21-07-16,10:30:00 PM,72.421,98.168
1661,21-07-16,10:45:00 PM,72.189,98.266
1662,21-07-16,11:00:00 PM,71.802,98.510
1663,21-07-16,11:15:00 PM,71.724,97.900
