"Plot Title: OACForest_21421608_20220626"
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21421608, SEN S/N: 21421608)","RH, % (LGR S/N: 21421608, SEN S/N: 21421608)"
2334,22-07-21,00:15:00,25.459,90.794
2335,22-07-21,00:30:00,25.416,93.700
2336,22-07-21,00:45:00,25.244,90.891
2337,22-07-21,01:00:00,25.201,91.355
2338,22-07-21,01:15:00,25.030,90.427
2339,22-07-21,01:30:00,25.030,91.917
2340,22-07-21,01:45:00,24.858,95.336
2341,22-07-21,02:00:00,24.901,93.553
2342,22-07-21,02:15:00,24.858,93.309
2343,22-07-21,02:30:00,24.772,94.261
2344,22-07-21,02:45:00,24.858,94.652
2345,22-07-21,03:00:00,24.987,93.846
2346,22-07-21,03:15:00,24.987,93.578
2347,22-07-21,03:30:00,24.944,93.968
2348,22-07-21,03:45:00,25.030,93.797
2349,22-07-21,04:00:00,24.901,93.431
2350,22-07-21,04:15:00,24.858,93.602
2351,22-07-21,04:30:00,24.815,94.164
2352,22-07-21,04:45:00,24.601,95.556
2353,22-07-21,05:00:00,24.515,94.994
2354,22-07-21,05:15:00,24.472,94.725
2355,22-07-21,05:30:00,24.472,94.457
2356,22-07-21,05:45:00,24.386,94.408
2357,22-07-21,06:00:00,24.386,94.505
2358,22-07-21,06:15:00,24.343,95.263
2359,22-07-21,06:30:00,24.472,94.652
2360,22-07-21,06:45:00,24.472,94.896
2361,22-07-21,07:00:00,24.386,96.386
2362,22-07-21,07:15:00,24.214,97.289
2363,22-07-21,07:30:00,24.129,97.582
2364,22-07-21,07:45:00,24.086,98.144
2365,22-07-21,08:00:00,24.086,98.388
2366,22-07-21,08:15:00,24.086,98.779
2367,22-07-21,08:30:00,24.086,99.096
2368,22-07-21,08:45:00,23.957,99.951
2369,22-07-21,09:00:00,23.871,100.000
2370,22-07-21,09:15:00,23.614,100.000
2371,22-07-21,09:30:00,23.528,100.000
2372,22-07-21,09:45:00,23.700,100.000
2373,22-07-21,10:00:00,24.000,100.000
2374,22-07-21,10:15:00,23.614,98.413
2375,22-07-21,10:30:00,22.541,99.853
2376,22-07-21,10:45:00,21.984,100.000
2377,22-07-21,11:00:00,21.855,100.000
2378,22-07-21,11:15:00,21.812,100.000
2379,22-07-21,11:30:00,21.941,100.000
2380,22-07-21,11:45:00,21.941,100.000
2381,22-07-21,12:00:00,21.898,100.000
2382,22-07-21,12:15:00,21.984,100.000
2383,22-07-21,12:30:00,22.027,100.000
2384,22-07-21,12:45:00,22.112,100.000
2385,22-07-21,13:00:00,22.241,100.000
2386,22-07-21,13:15:00,22.456,100.000
2387,22-07-21,13:30:00,22.541,100.000
2388,22-07-21,13:45:00,22.713,100.000
2389,22-07-21,14:00:00,22.927,100.000
2390,22-07-21,14:15:00,23.185,100.000
2391,22-07-21,14:30:00,23.356,100.000
2392,22-07-21,14:45:00,23.528,100.000
2393,22-07-21,15:00:00,23.700,100.000
2394,22-07-21,15:15:00,23.871,100.000
2395,22-07-21,15:30:00,24.043,100.000
2396,22-07-21,15:45:00,24.000,100.000
2397,22-07-21,16:00:00,24.000,100.000
2398,22-07-21,16:15:00,23.743,100.000
2399,22-07-21,16:30:00,23.485,100.000
2400,22-07-21,16:45:00,23.314,100.000
2401,22-07-21,17:00:00,23.056,100.000
2402,22-07-21,17:15:00,22.927,100.000
2403,22-07-21,17:30:00,22.885,100.000
2404,22-07-21,17:45:00,22.670,100.000
2405,22-07-21,18:00:00,22.670,100.000
2406,22-07-21,18:15:00,22.370,99.585
2407,22-07-21,18:30:00,22.327,100.000
2408,22-07-21,18:45:00,22.327,99.683
2409,22-07-21,19:00:00,22.370,99.927
2410,22-07-21,19:15:00,22.498,100.000
2411,22-07-21,19:30:00,22.498,100.000
2412,22-07-21,19:45:00,22.498,100.000
2413,22-07-21,20:00:00,22.541,100.000
2414,22-07-21,20:15:00,22.413,99.463
2415,22-07-21,20:30:00,22.284,99.634
2416,22-07-21,20:45:00,22.155,98.974
2417,22-07-21,21:00:00,22.069,100.000
2418,22-07-21,21:15:00,21.941,99.194
2419,22-07-21,21:30:00,21.769,98.926
2420,22-07-21,21:45:00,21.640,98.950
2421,22-07-21,22:00:00,21.683,99.927
2422,22-07-21,22:15:00,21.640,99.878
2423,22-07-21,22:30:00,21.555,99.780
2424,22-07-21,22:45:00,21.555,100.000
2425,22-07-21,23:00:00,21.598,100.000
2426,22-07-21,23:15:00,21.469,100.000
2427,22-07-21,23:30:00,21.340,100.000
2428,22-07-21,23:45:00,21.383,100.000
2429,22-07-22,00:00:00,21.512,100.000
2430,22-07-22,00:15:00,21.469,100.000
2431,22-07-22,00:30:00,21.340,100.000
2432,22-07-22,00:45:00,21.254,100.000
2433,22-07-22,01:00:00,21.297,100.000
2434,22-07-22,01:15:00,21.297,100.000
2435,22-07-22,01:30:00,21.340,100.000
2436,22-07-22,01:45:00,21.254,100.000
2437,22-07-22,02:00:00,21.169,100.000
2438,22-07-22,02:15:00,21.126,100.000
2439,22-07-22,02:30:00,21.083,100.000
2440,22-07-22,02:45:00,21.083,100.000
2441,22-07-22,03:00:00,21.040,100.000
2442,22-07-22,03:15:00,21.083,100.000
2443,22-07-22,03:30:00,20.997,100.000
2444,22-07-22,03:45:00,21.040,100.000
2445,22-07-22,04:00:00,21.040,100.000
2446,22-07-22,04:15:00,20.997,100.000
2447,22-07-22,04:30:00,20.911,100.000
2448,22-07-22,04:45:00,20.825,100.000
2449,22-07-22,05:00:00,20.782,100.000
2450,22-07-22,05:15:00,20.825,100.000
2451,22-07-22,05:30:00,20.825,100.000
2452,22-07-22,05:45:00,20.782,100.000
2453,22-07-22,06:00:00,20.697,100.000
2454,22-07-22,06:15:00,20.654,100.000
2455,22-07-22,06:30:00,20.654,100.000
2456,22-07-22,06:45:00,20.740,100.000
2457,22-07-22,07:00:00,20.782,100.000
2458,22-07-22,07:15:00,20.782,100.000
2459,22-07-22,07:30:00,20.825,100.000
2460,22-07-22,07:45:00,20.954,100.000
2461,22-07-22,08:00:00,20.997,100.000
2462,22-07-22,08:15:00,21.126,100.000
2463,22-07-22,08:30:00,21.297,100.000
2464,22-07-22,08:45:00,21.512,100.000
2465,22-07-22,09:00:00,21.855,100.000
2466,22-07-22,09:15:00,22.198,99.731
2467,22-07-22,09:30:00,22.584,98.193
2468,22-07-22,09:45:00,23.056,96.728
2469,22-07-22,10:00:00,23.271,94.652
2470,22-07-22,10:15:00,23.571,94.945
2471,22-07-22,10:30:00,23.871,93.675
2472,22-07-22,10:45:00,24.086,94.212
2473,22-07-22,11:00:00,24.601,93.431
2474,22-07-22,11:15:00,24.901,94.139
2475,22-07-22,11:30:00,25.158,91.184
2476,22-07-22,11:45:00,25.630,89.353
2477,22-07-22,12:00:00,26.274,87.326
2478,22-07-22,12:15:00,26.188,90.330
2479,22-07-22,12:30:00,26.531,88.889
2480,22-07-22,12:45:00,27.132,89.035
2481,22-07-22,13:00:00,27.218,85.641
2482,22-07-22,13:15:00,27.132,85.421
2483,22-07-22,13:30:00,26.831,89.597
2484,22-07-22,13:45:00,26.617,90.037
2485,22-07-22,14:00:00,26.402,92.527
2486,22-07-22,14:15:00,26.231,92.454
2487,22-07-22,14:30:00,25.716,96.020
2488,22-07-22,14:45:00,25.416,99.585
2489,22-07-22,15:00:00,25.931,100.000
2490,22-07-22,15:15:00,26.360,100.000
2491,22-07-22,15:30:00,26.231,98.974
2492,22-07-22,15:45:00,25.759,99.170
2493,22-07-22,16:00:00,25.973,99.927
2494,22-07-22,16:15:00,26.231,98.901
2495,22-07-22,16:30:00,26.445,95.824
2496,22-07-22,16:45:00,26.531,94.872
2497,22-07-22,17:00:00,26.660,95.653
2498,22-07-22,17:15:00,26.703,93.895
2499,22-07-22,17:30:00,26.960,92.869
2500,22-07-22,17:45:00,26.831,92.747
2501,22-07-22,18:00:00,26.789,94.432
2502,22-07-22,18:15:00,26.917,92.845
2503,22-07-22,18:30:00,27.046,91.941
2504,22-07-22,18:45:00,27.003,91.844
2505,22-07-22,19:00:00,26.917,92.698
2506,22-07-22,19:15:00,27.003,91.648
2507,22-07-22,19:30:00,26.789,91.893
2508,22-07-22,19:45:00,26.617,91.136
2509,22-07-22,20:00:00,26.360,94.066
2510,22-07-22,20:15:00,26.488,82.173
2511,22-07-22,20:30:00,26.360,82.100
2512,22-07-22,20:45:00,25.888,82.393
2513,22-07-22,21:00:00,25.716,82.173
2514,22-07-22,21:15:00,25.287,82.955
2515,22-07-22,21:30:00,24.772,87.717
2516,22-07-22,21:45:00,24.257,88.474
2517,22-07-22,22:00:00,24.043,88.327
2518,22-07-22,22:15:00,23.743,90.183
2519,22-07-22,22:30:00,23.442,88.694
2520,22-07-22,22:45:00,23.228,86.056
2521,22-07-22,23:00:00,22.970,89.206
2522,22-07-22,23:15:00,22.670,89.621
2523,22-07-22,23:30:00,22.627,89.621
2524,22-07-22,23:45:00,22.456,90.818
2525,22-07-23,00:00:00,22.370,92.039
2526,22-07-23,00:15:00,22.155,92.723
2527,22-07-23,00:30:00,22.069,93.602
2528,22-07-23,00:45:00,21.941,94.969
2529,22-07-23,01:00:00,21.812,95.458
2530,22-07-23,01:15:00,21.726,95.336
2531,22-07-23,01:30:00,21.555,95.360
2532,22-07-23,01:45:00,21.469,96.239
2533,22-07-23,02:00:00,21.469,96.752
2534,22-07-23,02:15:00,21.340,97.241
2535,22-07-23,02:30:00,21.169,97.460
2536,22-07-23,02:45:00,21.083,97.802
2537,22-07-23,03:00:00,21.126,98.217
2538,22-07-23,03:15:00,21.083,98.852
2539,22-07-23,03:30:00,21.083,98.755
2540,22-07-23,03:45:00,21.083,98.681
2541,22-07-23,04:00:00,20.954,99.267
2542,22-07-23,04:15:00,20.954,99.438
2543,22-07-23,04:30:00,20.954,99.634
2544,22-07-23,04:45:00,20.997,99.512
2545,22-07-23,05:00:00,20.868,99.609
2546,22-07-23,05:15:00,20.868,99.536
2547,22-07-23,05:30:00,20.782,99.927
2548,22-07-23,05:45:00,20.782,100.000
2549,22-07-23,06:00:00,20.782,100.000
2550,22-07-23,06:15:00,20.654,100.000
2551,22-07-23,06:30:00,20.740,100.000
2552,22-07-23,06:45:00,20.825,100.000
2553,22-07-23,07:00:00,20.825,100.000
2554,22-07-23,07:15:00,20.825,100.000
2555,22-07-23,07:30:00,20.782,100.000
2556,22-07-23,07:45:00,20.825,100.000
2557,22-07-23,08:00:00,20.954,100.000
2558,22-07-23,08:15:00,21.169,99.878
2559,22-07-23,08:30:00,21.383,99.316
2560,22-07-23,08:45:00,21.683,99.048
2561,22-07-23,09:00:00,21.898,97.973
2562,22-07-23,09:15:00,22.241,97.070
2563,22-07-23,09:30:00,22.541,94.457
2564,22-07-23,09:45:00,23.056,92.357
2565,22-07-23,10:00:00,23.099,93.797
2566,22-07-23,10:15:00,23.399,93.529
2567,22-07-23,10:30:00,23.828,92.943
2568,22-07-23,10:45:00,24.172,93.455
2569,22-07-23,11:00:00,24.472,92.967
2570,22-07-23,11:15:00,25.030,91.526
2571,22-07-23,11:30:00,25.373,90.989
2572,22-07-23,11:45:00,25.888,88.303
2573,22-07-23,12:00:00,26.402,84.469
2574,22-07-23,12:15:00,26.574,88.864
2575,22-07-23,12:30:00,27.260,86.789
2576,22-07-23,12:45:00,27.303,86.569
2577,22-07-23,13:00:00,27.561,80.733
2578,22-07-23,13:15:00,28.118,81.832
2579,22-07-23,13:30:00,28.204,78.950
2580,22-07-23,13:45:00,28.590,73.162
2581,22-07-23,14:00:00,28.590,74.579
2582,22-07-23,14:15:00,29.534,63.175
2583,22-07-23,14:30:00,29.577,64.396
2584,22-07-23,14:45:00,29.534,73.651
2585,22-07-23,15:00:00,28.934,71.893
2586,22-07-23,15:15:00,28.762,73.504
2587,22-07-23,15:30:00,28.333,75.922
2588,22-07-23,15:45:00,27.947,79.292
2589,22-07-23,16:00:00,27.475,81.832
2590,22-07-23,16:15:00,26.960,80.562
2591,22-07-23,16:30:00,24.300,92.552
2592,22-07-23,16:45:00,23.957,96.215
2593,22-07-23,17:00:00,23.957,96.923
2594,22-07-23,17:15:00,24.000,97.534
2595,22-07-23,17:30:00,24.129,97.192
2596,22-07-23,17:45:00,24.214,93.993
2597,22-07-23,18:00:00,24.300,91.795
2598,22-07-23,18:15:00,24.257,92.723
2599,22-07-23,18:30:00,24.686,90.403
2600,22-07-23,18:45:00,24.772,91.306
2601,22-07-23,19:00:00,25.073,92.479
2602,22-07-23,19:15:00,25.287,92.601
2603,22-07-23,19:30:00,25.373,91.917
2604,22-07-23,19:45:00,25.330,92.308
2605,22-07-23,20:00:00,25.416,92.552
2606,22-07-23,20:15:00,25.459,92.625
2607,22-07-23,20:30:00,25.373,91.941
2608,22-07-23,20:45:00,25.244,91.258
2609,22-07-23,21:00:00,25.030,92.112
2610,22-07-23,21:15:00,24.772,93.578
2611,22-07-23,21:30:00,24.644,95.043
2612,22-07-23,21:45:00,24.472,95.653
2613,22-07-23,22:00:00,24.343,96.313
2614,22-07-23,22:15:00,24.300,96.996
2615,22-07-23,22:30:00,24.129,95.775
2616,22-07-23,22:45:00,24.000,95.458
2617,22-07-23,23:00:00,23.871,95.385
2618,22-07-23,23:15:00,23.828,95.800
2619,22-07-23,23:30:00,23.743,98.193
2620,22-07-23,23:45:00,23.700,97.509
2621,22-07-24,00:00:00,23.528,97.729
2622,22-07-24,00:15:00,23.485,98.559
2623,22-07-24,00:30:00,23.356,98.364
2624,22-07-24,00:45:00,23.314,98.095
2625,22-07-24,01:00:00,23.185,98.071
2626,22-07-24,01:15:00,23.185,98.584
2627,22-07-24,01:30:00,23.185,98.779
2628,22-07-24,01:45:00,23.185,99.316
2629,22-07-24,02:00:00,23.142,99.487
2630,22-07-24,02:15:00,23.099,99.341
2631,22-07-24,02:30:00,23.056,99.463
2632,22-07-24,02:45:00,23.013,99.438
2633,22-07-24,03:00:00,22.927,99.560
2634,22-07-24,03:15:00,22.799,99.829
2635,22-07-24,03:30:00,22.713,99.951
2636,22-07-24,03:45:00,22.713,100.000
2637,22-07-24,04:00:00,22.627,100.000
2638,22-07-24,04:15:00,22.584,100.000
2639,22-07-24,04:30:00,22.456,100.000
2640,22-07-24,04:45:00,22.413,100.000
2641,22-07-24,05:00:00,22.284,100.000
2642,22-07-24,05:15:00,22.241,100.000
2643,22-07-24,05:30:00,22.198,100.000
2644,22-07-24,05:45:00,22.198,100.000
2645,22-07-24,06:00:00,22.112,100.000
2646,22-07-24,06:15:00,22.069,100.000
2647,22-07-24,06:30:00,21.984,100.000
2648,22-07-24,06:45:00,21.984,100.000
2649,22-07-24,07:00:00,21.984,100.000
2650,22-07-24,07:15:00,21.984,100.000
2651,22-07-24,07:30:00,22.027,100.000
2652,22-07-24,07:45:00,22.069,100.000
2653,22-07-24,08:00:00,22.241,100.000
2654,22-07-24,08:15:00,22.413,100.000
2655,22-07-24,08:30:00,22.670,100.000
2656,22-07-24,08:45:00,22.970,100.000
2657,22-07-24,09:00:00,23.442,98.510
2658,22-07-24,09:15:00,23.700,95.238
2659,22-07-24,09:30:00,24.043,94.286
2660,22-07-24,09:45:00,24.472,93.260
2661,22-07-24,10:00:00,24.729,91.648
2662,22-07-24,10:15:00,25.115,91.062
2663,22-07-24,10:30:00,25.459,92.112
2664,22-07-24,10:45:00,25.759,89.817
2665,22-07-24,11:00:00,26.145,89.328
2666,22-07-24,11:15:00,26.360,90.330
2667,22-07-24,11:30:00,27.046,80.366
2668,22-07-24,11:45:00,27.089,84.225
2669,22-07-24,12:00:00,26.960,85.861
2670,22-07-24,12:15:00,26.960,79.658
2671,22-07-24,12:30:00,27.818,75.311
2672,22-07-24,12:45:00,28.033,77.118
2673,22-07-24,13:00:00,28.419,73.626
2674,22-07-24,13:15:00,28.590,73.895
2675,22-07-24,13:30:00,28.719,72.161
2676,22-07-24,13:45:00,29.363,67.204
2677,22-07-24,14:00:00,29.491,72.674
2678,22-07-24,14:15:00,29.491,69.426
2679,22-07-24,14:30:00,29.105,68.059
2680,22-07-24,14:45:00,29.620,68.156
2681,22-07-24,15:00:00,29.577,62.686
2682,22-07-24,15:15:00,29.877,64.908
2683,22-07-24,15:30:00,30.006,63.956
2684,22-07-24,15:45:00,29.877,67.863
2685,22-07-24,16:00:00,30.178,61.856
2686,22-07-24,16:15:00,30.092,61.612
2687,22-07-24,16:30:00,29.405,66.960
2688,22-07-24,16:45:00,29.019,69.255
2689,22-07-24,17:00:00,29.062,72.332
2690,22-07-24,17:15:00,28.976,69.353
2691,22-07-24,17:30:00,28.891,70.891
2692,22-07-24,17:45:00,28.719,72.088
2693,22-07-24,18:00:00,28.547,73.260
2694,22-07-24,18:15:00,28.462,71.551
2695,22-07-24,18:30:00,28.462,71.917
2696,22-07-24,18:45:00,28.290,72.943
2697,22-07-24,19:00:00,28.161,74.310
2698,22-07-24,19:15:00,28.118,74.286
2699,22-07-24,19:30:00,27.947,73.162
2700,22-07-24,19:45:00,27.775,73.578
2701,22-07-24,20:00:00,27.604,75.604
2702,22-07-24,20:15:00,27.432,78.168
2703,22-07-24,20:30:00,27.218,79.170
2704,22-07-24,20:45:00,27.046,76.703
2705,22-07-24,21:00:00,26.831,76.142
2706,22-07-24,21:15:00,26.531,79.463
2707,22-07-24,21:30:00,26.231,79.438
2708,22-07-24,21:45:00,25.973,81.343
2709,22-07-24,22:00:00,25.759,83.516
2710,22-07-24,22:15:00,25.502,84.127
2711,22-07-24,22:30:00,25.373,85.739
2712,22-07-24,22:45:00,25.287,87.155
2713,22-07-24,23:00:00,25.115,87.326
2714,22-07-24,23:15:00,25.030,88.571
2715,22-07-24,23:30:00,24.815,88.547
2716,22-07-24,23:45:00,24.772,89.377
2717,22-07-25,00:00:00,24.729,90.867
2718,22-07-25,00:15:00,24.644,90.110
2719,22-07-25,00:30:00,24.601,91.038
2720,22-07-25,00:45:00,24.558,91.477
2721,22-07-25,01:00:00,24.644,91.624
2722,22-07-25,01:15:00,24.644,91.502
2723,22-07-25,01:30:00,24.515,92.723
2724,22-07-25,01:45:00,24.558,92.650
2725,22-07-25,02:00:00,24.515,92.381
2726,22-07-25,02:15:00,24.343,93.236
2727,22-07-25,02:30:00,24.429,92.747
2728,22-07-25,02:45:00,24.214,94.212
2729,22-07-25,03:00:00,24.214,94.872
2730,22-07-25,03:15:00,24.172,94.579
2731,22-07-25,03:30:00,24.043,94.164
2732,22-07-25,03:45:00,23.871,95.311
2733,22-07-25,04:00:00,23.785,95.897
2734,22-07-25,04:15:00,23.700,96.435
2735,22-07-25,04:30:00,23.614,96.581
2736,22-07-25,04:45:00,23.485,97.021
2737,22-07-25,05:00:00,23.442,97.289
2738,22-07-25,05:15:00,23.399,98.120
2739,22-07-25,05:30:00,23.271,97.778
2740,22-07-25,05:45:00,23.314,98.120
2741,22-07-25,06:00:00,23.142,98.120
2742,22-07-25,06:15:00,23.056,97.460
2743,22-07-25,06:30:00,22.842,97.900
2744,22-07-25,06:45:00,22.842,98.144
2745,22-07-25,07:00:00,22.670,98.559
2746,22-07-25,07:15:00,22.799,98.388
2747,22-07-25,07:30:00,22.842,98.584
2748,22-07-25,07:45:00,22.927,97.924
2749,22-07-25,08:00:00,23.013,97.705
2750,22-07-25,08:15:00,23.099,97.753
2751,22-07-25,08:30:00,23.314,97.509
2752,22-07-25,08:45:00,23.528,96.801
2753,22-07-25,09:00:00,23.957,96.093
2754,22-07-25,09:15:00,24.343,95.043
2755,22-07-25,09:30:00,24.686,94.164
2756,22-07-25,09:45:00,24.987,93.284
2757,22-07-25,10:00:00,25.244,92.430
2758,22-07-25,10:15:00,25.845,90.281
2759,22-07-25,10:30:00,26.145,88.156
2760,22-07-25,10:45:00,26.317,87.888
2761,22-07-25,11:00:00,26.746,85.714
2762,22-07-25,11:15:00,26.960,83.492
2763,22-07-25,11:30:00,27.346,78.437
2764,22-07-25,11:45:00,27.732,75.824
2765,22-07-25,12:00:00,27.175,79.560
2766,22-07-25,12:15:00,26.831,84.567
2767,22-07-25,12:30:00,26.746,82.882
2768,22-07-25,12:45:00,26.574,83.370
2769,22-07-25,13:00:00,26.317,83.980
2770,22-07-25,13:15:00,26.617,85.788
2771,22-07-25,13:30:00,27.389,82.173
2772,22-07-25,13:45:00,27.947,81.734
2773,22-07-25,14:00:00,28.376,81.709
2774,22-07-25,14:15:00,29.105,73.871
2775,22-07-25,14:30:00,29.191,68.181
2776,22-07-25,14:45:00,29.234,74.359
2777,22-07-25,15:00:00,28.805,70.085
2778,22-07-25,15:15:00,28.934,74.847
2779,22-07-25,15:30:00,29.234,69.939
2780,22-07-25,15:45:00,28.976,76.899
2781,22-07-25,16:00:00,28.547,76.435
2782,22-07-25,16:15:00,28.290,74.310
2783,22-07-25,16:30:00,28.333,76.874
2784,22-07-25,16:45:00,28.505,72.088
2785,22-07-25,17:00:00,28.333,78.657
2786,22-07-25,17:15:00,28.290,77.436
2787,22-07-25,17:30:00,27.904,77.875
2788,22-07-25,17:45:00,27.604,80.366
2789,22-07-25,18:00:00,27.518,81.465
2790,22-07-25,18:15:00,27.432,83.883
2791,22-07-25,18:30:00,27.303,83.663
2792,22-07-25,18:45:00,27.260,82.027
2793,22-07-25,19:00:00,27.218,81.758
2794,22-07-25,19:15:00,27.046,83.199
2795,22-07-25,19:30:00,26.917,84.884
2796,22-07-25,19:45:00,26.831,84.420
2797,22-07-25,20:00:00,26.789,84.029
2798,22-07-25,20:15:00,26.746,84.176
2799,22-07-25,20:30:00,26.617,84.689
2800,22-07-25,20:45:00,26.574,85.006
2801,22-07-25,21:00:00,26.402,87.448
2802,22-07-25,21:15:00,26.274,86.349
2803,22-07-25,21:30:00,26.145,86.960
2804,22-07-25,21:45:00,26.059,87.937
2805,22-07-25,22:00:00,25.931,89.670
2806,22-07-25,22:15:00,25.759,89.548
2807,22-07-25,22:30:00,25.630,89.158
2808,22-07-25,22:45:00,25.587,90.037
2809,22-07-25,23:00:00,25.459,90.110
2810,22-07-25,23:15:00,25.373,90.305
2811,22-07-25,23:30:00,25.373,92.063
2812,22-07-25,23:45:00,25.287,91.697
2813,22-07-26,00:00:00,25.158,91.136
2814,22-07-26,00:15:00,25.158,91.136
2815,22-07-26,00:30:00,25.073,91.380
2816,22-07-26,00:45:00,24.987,92.186
2817,22-07-26,01:00:00,24.772,92.918
2818,22-07-26,01:15:00,24.686,94.042
2819,22-07-26,01:30:00,24.601,94.505
2820,22-07-26,01:45:00,24.515,94.212
2821,22-07-26,02:00:00,24.472,94.408
2822,22-07-26,02:15:00,24.429,94.847
2823,22-07-26,02:30:00,24.386,94.725
2824,22-07-26,02:45:00,24.343,94.725
2825,22-07-26,03:00:00,24.129,95.189
2826,22-07-26,03:15:00,23.957,95.678
2827,22-07-26,03:30:00,23.743,96.044
2828,22-07-26,03:45:00,23.657,96.410
2829,22-07-26,04:00:00,23.485,96.899
2830,22-07-26,04:15:00,23.356,97.192
2831,22-07-26,04:30:00,23.271,97.460
2832,22-07-26,04:45:00,23.185,97.729
2833,22-07-26,05:00:00,23.099,97.998
2834,22-07-26,05:15:00,23.099,97.875
2835,22-07-26,05:30:00,22.970,98.291
2836,22-07-26,05:45:00,22.842,98.706
2837,22-07-26,06:00:00,22.842,98.901
2838,22-07-26,06:15:00,22.799,98.706
2839,22-07-26,06:30:00,22.713,99.048
2840,22-07-26,06:45:00,22.670,98.901
2841,22-07-26,07:00:00,22.584,99.219
2842,22-07-26,07:15:00,22.627,99.365
2843,22-07-26,07:30:00,22.713,99.389
2844,22-07-26,07:45:00,22.842,99.170
2845,22-07-26,08:00:00,23.013,98.950
2846,22-07-26,08:15:00,23.099,98.608
2847,22-07-26,08:30:00,23.314,97.998
2848,22-07-26,08:45:00,23.614,97.241
2849,22-07-26,09:00:00,23.914,95.702
2850,22-07-26,09:15:00,24.257,94.628
2851,22-07-26,09:30:00,24.644,91.673
2852,22-07-26,09:45:00,25.287,90.281
2853,22-07-26,10:00:00,25.673,86.740
2854,22-07-26,10:15:00,25.673,88.718
2855,22-07-26,10:30:00,26.102,87.668
2856,22-07-26,10:45:00,25.888,84.615
2857,22-07-26,11:00:00,26.574,80.415
2858,22-07-26,11:15:00,26.789,79.951
2859,22-07-26,11:30:00,26.617,81.661
2860,22-07-26,11:45:00,27.218,79.683
2861,22-07-26,12:00:00,27.389,80.195
2862,22-07-26,12:15:00,27.775,79.585
2863,22-07-26,12:30:00,27.947,72.039
2864,22-07-26,12:45:00,28.462,73.260
2865,22-07-26,13:00:00,27.732,79.292
2866,22-07-26,13:15:00,28.333,72.015
2867,22-07-26,13:30:00,27.990,76.508
2868,22-07-26,13:45:00,28.547,72.088
2869,22-07-26,14:00:00,29.277,68.010
2870,22-07-26,14:15:00,29.277,66.862
2871,22-07-26,14:30:00,29.277,67.057
2872,22-07-26,14:45:00,29.448,69.890
2873,22-07-26,15:00:00,29.491,69.939
2874,22-07-26,15:15:00,29.620,65.543
2875,22-07-26,15:30:00,29.620,64.664
2876,22-07-26,15:45:00,29.491,68.376
2877,22-07-26,16:00:00,29.277,73.065
2878,22-07-26,16:15:00,29.577,71.526
2879,22-07-26,16:30:00,29.448,67.888
2880,22-07-26,16:45:00,29.577,69.988
2881,22-07-26,17:00:00,29.448,69.573
2882,22-07-26,17:15:00,29.363,74.042
2883,22-07-26,17:30:00,29.191,69.524
2884,22-07-26,17:45:00,28.676,73.480
2885,22-07-26,18:00:00,28.547,73.700
2886,22-07-26,18:15:00,28.547,74.969
2887,22-07-26,18:30:00,28.590,73.162
2888,22-07-26,18:45:00,28.462,74.115
2889,22-07-26,19:00:00,28.247,74.310
2890,22-07-26,19:15:00,28.076,76.410
2891,22-07-26,19:30:00,27.990,76.459
2892,22-07-26,19:45:00,27.861,76.972
2893,22-07-26,20:00:00,27.732,77.485
2894,22-07-26,20:15:00,27.604,78.120
2895,22-07-26,20:30:00,27.346,78.486
2896,22-07-26,20:45:00,27.132,80.342
2897,22-07-26,21:00:00,26.831,80.659
2898,22-07-26,21:15:00,26.617,80.806
2899,22-07-26,21:30:00,26.402,83.639
2900,22-07-26,21:45:00,26.145,84.103
2901,22-07-26,22:00:00,25.973,85.201
2902,22-07-26,22:15:00,25.845,85.275
2903,22-07-26,22:30:00,25.716,85.104
2904,22-07-26,22:45:00,25.587,85.788
2905,22-07-26,23:00:00,25.502,86.838
2906,22-07-26,23:15:00,25.373,87.863
2907,22-07-26,23:30:00,25.244,87.766
2908,22-07-26,23:45:00,25.201,87.912
2909,22-07-27,00:00:00,25.073,87.668
2910,22-07-27,00:15:00,25.073,90.281
2911,22-07-27,00:30:00,24.944,89.719
2912,22-07-27,00:45:00,24.901,90.623
2913,22-07-27,01:00:00,24.729,88.327
2914,22-07-27,01:15:00,24.601,90.183
2915,22-07-27,01:30:00,24.429,90.208
2916,22-07-27,01:45:00,24.300,90.305
2917,22-07-27,02:00:00,24.257,90.549
2918,22-07-27,02:15:00,24.172,91.258
2919,22-07-27,02:30:00,24.000,92.015
2920,22-07-27,02:45:00,23.828,92.332
2921,22-07-27,03:00:00,23.743,92.845
2922,22-07-27,03:15:00,23.571,93.846
2923,22-07-27,03:30:00,23.399,94.310
2924,22-07-27,03:45:00,23.228,94.921
2925,22-07-27,04:00:00,23.142,95.360
2926,22-07-27,04:15:00,23.099,95.385
2927,22-07-27,04:30:00,23.013,95.922
2928,22-07-27,04:45:00,23.056,95.922
2929,22-07-27,05:00:00,23.056,96.142
2930,22-07-27,05:15:00,22.885,96.825
2931,22-07-27,05:30:00,22.799,97.314
2932,22-07-27,05:45:00,22.713,97.558
2933,22-07-27,06:00:00,22.670,97.924
2934,22-07-27,06:15:00,22.627,98.144
2935,22-07-27,06:30:00,22.541,98.364
2936,22-07-27,06:45:00,22.541,98.266
2937,22-07-27,07:00:00,22.541,98.510
