"Plot Title:  CascadeInterior_21167417_20220604"
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21167417, SEN S/N: 21167417)","RH, % (LGR S/N: 21167417, SEN S/N: 21167417)"
4313,22-07-19,14:00:00,23.399,100.000
4314,22-07-19,14:15:00,23.828,100.000
4315,22-07-19,14:30:00,24.644,100.000
4316,22-07-19,14:45:00,25.244,100.000
4317,22-07-19,15:00:00,25.244,100.000
4318,22-07-19,15:15:00,25.244,100.000
4319,22-07-19,15:30:00,25.630,100.000
4320,22-07-19,15:45:00,25.845,100.000
4321,22-07-19,16:00:00,26.102,100.000
4322,22-07-19,16:15:00,26.059,99.683
4323,22-07-19,16:30:00,25.759,100.000
4324,22-07-19,16:45:00,25.330,99.683
4325,22-07-19,17:00:00,23.914,95.556
4326,22-07-19,17:15:00,22.885,99.267
4327,22-07-19,17:30:00,22.456,100.000
4328,22-07-19,17:45:00,22.327,100.000
4329,22-07-19,18:00:00,22.370,100.000
4330,22-07-19,18:15:00,22.370,100.000
4331,22-07-19,18:30:00,22.541,100.000
4332,22-07-19,18:45:00,22.713,100.000
4333,22-07-19,19:00:00,22.885,100.000
4334,22-07-19,19:15:00,22.927,100.000
4335,22-07-19,19:30:00,22.670,100.000
4336,22-07-19,19:45:00,22.584,100.000
4337,22-07-19,20:00:00,22.584,100.000
4338,22-07-19,20:15:00,22.456,100.000
4339,22-07-19,20:30:00,22.327,100.000
4340,22-07-19,20:45:00,22.198,100.000
4341,22-07-19,21:00:00,22.112,100.000
4342,22-07-19,21:15:00,22.112,100.000
4343,22-07-19,21:30:00,22.155,100.000
4344,22-07-19,21:45:00,22.198,100.000
4345,22-07-19,22:00:00,22.198,100.000
4346,22-07-19,22:15:00,22.284,100.000
4347,22-07-19,22:30:00,22.327,100.000
4348,22-07-19,22:45:00,22.327,100.000
4349,22-07-19,23:00:00,22.284,100.000
4350,22-07-19,23:15:00,22.370,100.000
4351,22-07-19,23:30:00,22.370,100.000
4352,22-07-19,23:45:00,22.456,100.000
4353,22-07-20,00:00:00,22.456,100.000
4354,22-07-20,00:15:00,22.456,100.000
4355,22-07-20,00:30:00,22.456,100.000
4356,22-07-20,00:45:00,22.498,100.000
4357,22-07-20,01:00:00,22.456,100.000
4358,22-07-20,01:15:00,22.498,100.000
4359,22-07-20,01:30:00,22.541,100.000
4360,22-07-20,01:45:00,22.456,100.000
4361,22-07-20,02:00:00,22.456,100.000
4362,22-07-20,02:15:00,22.413,100.000
4363,22-07-20,02:30:00,22.413,100.000
4364,22-07-20,02:45:00,22.456,100.000
4365,22-07-20,03:00:00,22.498,100.000
4366,22-07-20,03:15:00,22.498,100.000
4367,22-07-20,03:30:00,22.498,100.000
4368,22-07-20,03:45:00,22.498,100.000
4369,22-07-20,04:00:00,22.541,100.000
4370,22-07-20,04:15:00,22.541,100.000
4371,22-07-20,04:30:00,22.584,100.000
4372,22-07-20,04:45:00,22.627,100.000
4373,22-07-20,05:00:00,22.670,100.000
4374,22-07-20,05:15:00,22.756,100.000
4375,22-07-20,05:30:00,22.885,100.000
4376,22-07-20,05:45:00,22.885,100.000
4377,22-07-20,06:00:00,22.970,100.000
4378,22-07-20,06:15:00,22.970,100.000
4379,22-07-20,06:30:00,23.056,100.000
4380,22-07-20,06:45:00,23.099,100.000
4381,22-07-20,07:00:00,23.142,100.000
4382,22-07-20,07:15:00,23.228,100.000
4383,22-07-20,07:30:00,23.271,100.000
4384,22-07-20,07:45:00,23.399,100.000
4385,22-07-20,08:00:00,23.485,100.000
4386,22-07-20,08:15:00,23.571,100.000
4387,22-07-20,08:30:00,23.657,100.000
4388,22-07-20,08:45:00,23.657,100.000
4389,22-07-20,09:00:00,23.743,100.000
4390,22-07-20,09:15:00,23.828,100.000
4391,22-07-20,09:30:00,24.000,100.000
4392,22-07-20,09:45:00,24.257,100.000
4393,22-07-20,10:00:00,24.472,100.000
4394,22-07-20,10:15:00,24.815,100.000
4395,22-07-20,10:30:00,25.115,100.000
4396,22-07-20,10:45:00,25.416,100.000
4397,22-07-20,11:00:00,25.716,98.730
4398,22-07-20,11:15:00,26.145,99.048
4399,22-07-20,11:30:00,26.488,97.070
4400,22-07-20,11:45:00,26.874,95.409
4401,22-07-20,12:00:00,26.874,96.679
4402,22-07-20,12:15:00,27.432,93.407
4403,22-07-20,12:30:00,27.818,92.991
4404,22-07-20,12:45:00,27.861,89.451
4405,22-07-20,13:00:00,27.775,90.916
4406,22-07-20,13:15:00,28.333,87.375
4407,22-07-20,13:30:00,28.204,92.479
4408,22-07-20,13:45:00,28.118,89.231
4409,22-07-20,14:00:00,28.118,88.742
4410,22-07-20,14:15:00,27.861,89.548
4411,22-07-20,14:30:00,27.861,88.205
4412,22-07-20,14:45:00,28.290,90.891
4413,22-07-20,15:00:00,28.762,85.275
4414,22-07-20,15:15:00,29.148,84.176
4415,22-07-20,15:30:00,28.719,83.199
4416,22-07-20,15:45:00,28.848,86.203
4417,22-07-20,16:00:00,28.376,87.570
4418,22-07-20,16:15:00,28.247,85.983
4419,22-07-20,16:30:00,28.547,83.834
4420,22-07-20,16:45:00,28.676,85.250
4421,22-07-20,17:00:00,28.376,85.031
4422,22-07-20,17:15:00,28.547,85.104
4423,22-07-20,17:30:00,28.547,85.665
4424,22-07-20,17:45:00,28.290,84.689
4425,22-07-20,18:00:00,28.118,85.275
4426,22-07-20,18:15:00,27.947,85.006
4427,22-07-20,18:30:00,27.818,85.592
4428,22-07-20,18:45:00,27.904,85.885
4429,22-07-20,19:00:00,27.732,86.813
4430,22-07-20,19:15:00,27.732,85.812
4431,22-07-20,19:30:00,27.818,84.908
4432,22-07-20,19:45:00,27.689,85.836
4433,22-07-20,20:00:00,27.732,84.860
4434,22-07-20,20:15:00,27.647,84.518
4435,22-07-20,20:30:00,27.303,86.520
4436,22-07-20,20:45:00,27.003,87.155
4437,22-07-20,21:00:00,27.089,86.447
4438,22-07-20,21:15:00,26.831,86.545
4439,22-07-20,21:30:00,26.789,86.813
4440,22-07-20,21:45:00,26.617,87.717
4441,22-07-20,22:00:00,26.574,87.131
4442,22-07-20,22:15:00,26.445,87.082
4443,22-07-20,22:30:00,26.274,87.253
4444,22-07-20,22:45:00,26.188,87.570
4445,22-07-20,23:00:00,26.016,88.425
4446,22-07-20,23:15:00,26.016,87.399
4447,22-07-20,23:30:00,26.016,86.911
4448,22-07-20,23:45:00,25.802,87.912
4449,22-07-21,00:00:00,25.630,88.742
4450,22-07-21,00:15:00,25.544,89.035
4451,22-07-21,00:30:00,25.416,89.060
4452,22-07-21,00:45:00,25.373,88.474
4453,22-07-21,01:00:00,25.244,88.864
4454,22-07-21,01:15:00,25.030,89.817
4455,22-07-21,01:30:00,24.772,91.355
4456,22-07-21,01:45:00,24.644,92.332
4457,22-07-21,02:00:00,24.644,93.309
4458,22-07-21,02:15:00,24.601,94.603
4459,22-07-21,02:30:00,24.558,94.261
4460,22-07-21,02:45:00,24.515,95.604
4461,22-07-21,03:00:00,24.472,95.629
4462,22-07-21,03:15:00,24.472,95.824
4463,22-07-21,03:30:00,24.472,95.971
4464,22-07-21,03:45:00,24.472,96.386
4465,22-07-21,04:00:00,24.429,96.484
4466,22-07-21,04:15:00,24.386,97.167
4467,22-07-21,04:30:00,24.343,97.216
4468,22-07-21,04:45:00,24.300,98.071
4469,22-07-21,05:00:00,24.214,96.899
4470,22-07-21,05:15:00,24.172,97.387
4471,22-07-21,05:30:00,24.086,97.607
4472,22-07-21,05:45:00,24.086,98.168
4473,22-07-21,06:00:00,24.043,98.315
4474,22-07-21,06:15:00,24.000,97.851
4475,22-07-21,06:30:00,24.000,98.266
4476,22-07-21,06:45:00,24.000,98.462
4477,22-07-21,07:00:00,24.043,98.266
4478,22-07-21,07:15:00,24.043,98.632
4479,22-07-21,07:30:00,23.957,99.243
4480,22-07-21,07:45:00,23.957,99.683
4481,22-07-21,08:00:00,23.914,99.780
4482,22-07-21,08:15:00,23.871,100.000
4483,22-07-21,08:30:00,23.871,100.000
4484,22-07-21,08:45:00,23.785,100.000
4485,22-07-21,09:00:00,23.743,100.000
4486,22-07-21,09:15:00,23.571,100.000
4487,22-07-21,09:30:00,23.614,100.000
4488,22-07-21,09:45:00,23.700,100.000
4489,22-07-21,10:00:00,23.957,100.000
4490,22-07-21,10:15:00,23.228,100.000
4491,22-07-21,10:30:00,22.413,100.000
4492,22-07-21,10:45:00,22.027,100.000
4493,22-07-21,11:00:00,21.941,100.000
4494,22-07-21,11:15:00,21.941,100.000
4495,22-07-21,11:30:00,22.069,100.000
4496,22-07-21,11:45:00,22.155,100.000
4497,22-07-21,12:00:00,22.198,100.000
4498,22-07-21,12:15:00,22.069,100.000
4499,22-07-21,12:30:00,22.112,100.000
4500,22-07-21,12:45:00,22.198,100.000
4501,22-07-21,13:00:00,22.284,100.000
4502,22-07-21,13:15:00,22.456,100.000
4503,22-07-21,13:30:00,22.541,100.000
4504,22-07-21,13:45:00,22.627,100.000
4505,22-07-21,14:00:00,22.842,100.000
4506,22-07-21,14:15:00,22.885,100.000
4507,22-07-21,14:30:00,23.056,100.000
4508,22-07-21,14:45:00,23.228,100.000
4509,22-07-21,15:00:00,23.571,100.000
4510,22-07-21,15:15:00,23.700,100.000
4511,22-07-21,15:30:00,23.914,100.000
4512,22-07-21,15:45:00,23.871,100.000
4513,22-07-21,16:00:00,23.614,100.000
4514,22-07-21,16:15:00,23.442,100.000
4515,22-07-21,16:30:00,23.271,100.000
4516,22-07-21,16:45:00,23.099,100.000
4517,22-07-21,17:00:00,22.927,100.000
4518,22-07-21,17:15:00,23.056,100.000
4519,22-07-21,17:30:00,23.056,100.000
4520,22-07-21,17:45:00,23.099,100.000
4521,22-07-21,18:00:00,22.927,100.000
4522,22-07-21,18:15:00,22.584,100.000
4523,22-07-21,18:30:00,22.456,100.000
4524,22-07-21,18:45:00,22.627,100.000
4525,22-07-21,19:00:00,22.713,100.000
4526,22-07-21,19:15:00,22.541,99.976
4527,22-07-21,19:30:00,22.670,100.000
4528,22-07-21,19:45:00,22.627,100.000
4529,22-07-21,20:00:00,22.584,100.000
4530,22-07-21,20:15:00,22.498,100.000
4531,22-07-21,20:30:00,22.370,99.487
4532,22-07-21,20:45:00,22.241,100.000
4533,22-07-21,21:00:00,22.027,99.585
4534,22-07-21,21:15:00,21.855,99.536
4535,22-07-21,21:30:00,21.812,99.902
4536,22-07-21,21:45:00,21.683,99.438
4537,22-07-21,22:00:00,21.640,99.756
4538,22-07-21,22:15:00,21.726,100.000
4539,22-07-21,22:30:00,21.640,100.000
4540,22-07-21,22:45:00,21.598,100.000
4541,22-07-21,23:00:00,21.512,100.000
4542,22-07-21,23:15:00,21.383,100.000
4543,22-07-21,23:30:00,21.340,100.000
4544,22-07-21,23:45:00,21.426,100.000
4545,22-07-22,00:00:00,21.383,100.000
4546,22-07-22,00:15:00,21.297,100.000
4547,22-07-22,00:30:00,21.211,100.000
4548,22-07-22,00:45:00,21.297,100.000
4549,22-07-22,01:00:00,21.297,100.000
4550,22-07-22,01:15:00,21.297,100.000
4551,22-07-22,01:30:00,21.211,100.000
4552,22-07-22,01:45:00,21.169,100.000
4553,22-07-22,02:00:00,21.254,100.000
4554,22-07-22,02:15:00,21.211,100.000
4555,22-07-22,02:30:00,21.126,100.000
4556,22-07-22,02:45:00,21.040,100.000
4557,22-07-22,03:00:00,21.040,100.000
4558,22-07-22,03:15:00,21.040,100.000
4559,22-07-22,03:30:00,21.083,100.000
4560,22-07-22,03:45:00,21.040,100.000
4561,22-07-22,04:00:00,20.997,100.000
4562,22-07-22,04:15:00,20.868,100.000
4563,22-07-22,04:30:00,20.868,100.000
4564,22-07-22,04:45:00,20.868,100.000
4565,22-07-22,05:00:00,20.825,100.000
4566,22-07-22,05:15:00,20.782,100.000
4567,22-07-22,05:30:00,20.740,100.000
4568,22-07-22,05:45:00,20.740,100.000
4569,22-07-22,06:00:00,20.697,100.000
4570,22-07-22,06:15:00,20.697,100.000
4571,22-07-22,06:30:00,20.654,100.000
4572,22-07-22,06:45:00,20.611,100.000
4573,22-07-22,07:00:00,20.611,100.000
4574,22-07-22,07:15:00,20.611,100.000
4575,22-07-22,07:30:00,20.740,100.000
4576,22-07-22,07:45:00,20.782,100.000
4577,22-07-22,08:00:00,20.825,100.000
4578,22-07-22,08:15:00,21.040,100.000
4579,22-07-22,08:30:00,21.169,100.000
4580,22-07-22,08:45:00,21.426,100.000
4581,22-07-22,09:00:00,21.726,100.000
4582,22-07-22,09:15:00,22.155,100.000
4583,22-07-22,09:30:00,22.756,97.705
4584,22-07-22,09:45:00,23.142,98.584
4585,22-07-22,10:00:00,23.528,96.484
4586,22-07-22,10:15:00,23.785,96.557
4587,22-07-22,10:30:00,24.172,94.383
4588,22-07-22,10:45:00,24.601,93.846
4589,22-07-22,11:00:00,24.858,92.869
4590,22-07-22,11:15:00,25.073,93.602
4591,22-07-22,11:30:00,25.330,93.236
4592,22-07-22,11:45:00,25.716,92.430
4593,22-07-22,12:00:00,25.845,91.477
4594,22-07-22,12:15:00,26.231,89.499
4595,22-07-22,12:30:00,26.746,92.039
4596,22-07-22,12:45:00,27.132,91.600
4597,22-07-22,13:00:00,27.132,89.841
4598,22-07-22,13:15:00,26.703,90.549
4599,22-07-22,13:30:00,26.445,90.842
4600,22-07-22,13:45:00,26.660,92.332
4601,22-07-22,14:00:00,26.746,92.650
4602,22-07-22,14:15:00,26.703,93.162
4603,22-07-22,14:30:00,26.960,92.479
4604,22-07-22,14:45:00,27.861,89.353
4605,22-07-22,15:00:00,27.818,88.816
4606,22-07-22,15:15:00,27.389,85.421
4607,22-07-22,15:30:00,27.132,89.695
4608,22-07-22,15:45:00,27.089,89.451
4609,22-07-22,16:00:00,27.132,90.232
4610,22-07-22,16:15:00,27.647,86.422
4611,22-07-22,16:30:00,27.904,87.863
4612,22-07-22,16:45:00,27.904,88.816
4613,22-07-22,17:00:00,28.118,87.595
4614,22-07-22,17:15:00,28.419,83.223
4615,22-07-22,17:30:00,27.990,87.521
4616,22-07-22,17:45:00,28.118,85.812
4617,22-07-22,18:00:00,27.861,86.545
4618,22-07-22,18:15:00,28.033,86.447
4619,22-07-22,18:30:00,27.947,86.203
4620,22-07-22,18:45:00,27.990,85.128
4621,22-07-22,19:00:00,27.861,83.175
4622,22-07-22,19:15:00,27.604,85.348
4623,22-07-22,19:30:00,27.432,83.565
4624,22-07-22,19:45:00,27.218,84.957
4625,22-07-22,20:00:00,26.960,85.910
4626,22-07-22,20:15:00,26.574,85.665
4627,22-07-22,20:30:00,25.931,85.104
4628,22-07-22,20:45:00,25.802,84.347
4629,22-07-22,21:00:00,25.330,87.448
4630,22-07-22,21:15:00,25.030,86.886
4631,22-07-22,21:30:00,24.644,86.471
4632,22-07-22,21:45:00,24.300,87.985
4633,22-07-22,22:00:00,24.043,83.687
4634,22-07-22,22:15:00,23.743,86.007
4635,22-07-22,22:30:00,23.528,86.105
4636,22-07-22,22:45:00,23.142,87.106
4637,22-07-22,23:00:00,22.756,89.304
4638,22-07-22,23:15:00,22.670,89.744
4639,22-07-22,23:30:00,22.541,89.963
4640,22-07-22,23:45:00,22.498,91.575
4641,22-07-23,00:00:00,22.241,92.625
4642,22-07-23,00:15:00,22.112,93.040
4643,22-07-23,00:30:00,22.112,91.966
4644,22-07-23,00:45:00,21.941,92.576
4645,22-07-23,01:00:00,21.640,94.139
4646,22-07-23,01:15:00,21.683,94.628
4647,22-07-23,01:30:00,21.469,95.360
4648,22-07-23,01:45:00,21.297,96.264
4649,22-07-23,02:00:00,21.254,96.264
4650,22-07-23,02:15:00,21.169,96.410
4651,22-07-23,02:30:00,20.997,96.899
4652,22-07-23,02:45:00,20.954,97.680
4653,22-07-23,03:00:00,20.997,97.705
4654,22-07-23,03:15:00,20.997,98.242
4655,22-07-23,03:30:00,21.040,97.509
4656,22-07-23,03:45:00,20.782,98.193
4657,22-07-23,04:00:00,20.740,98.803
4658,22-07-23,04:15:00,20.782,98.510
4659,22-07-23,04:30:00,20.825,98.608
4660,22-07-23,04:45:00,20.825,98.242
4661,22-07-23,05:00:00,20.611,98.315
4662,22-07-23,05:15:00,20.525,98.584
4663,22-07-23,05:30:00,20.482,98.974
4664,22-07-23,05:45:00,20.439,98.999
4665,22-07-23,06:00:00,20.396,99.316
4666,22-07-23,06:15:00,20.482,99.194
4667,22-07-23,06:30:00,20.654,99.389
4668,22-07-23,06:45:00,20.654,99.072
4669,22-07-23,07:00:00,20.782,99.219
4670,22-07-23,07:15:00,20.782,99.634
4671,22-07-23,07:30:00,20.868,99.365
4672,22-07-23,07:45:00,20.825,99.316
4673,22-07-23,08:00:00,20.954,99.365
4674,22-07-23,08:15:00,21.254,99.194
4675,22-07-23,08:30:00,21.598,98.901
4676,22-07-23,08:45:00,21.812,98.388
4677,22-07-23,09:00:00,21.984,97.827
4678,22-07-23,09:15:00,22.241,97.631
4679,22-07-23,09:30:00,22.584,96.288
4680,22-07-23,09:45:00,22.713,95.922
4681,22-07-23,10:00:00,22.970,95.189
4682,22-07-23,10:15:00,23.485,95.458
4683,22-07-23,10:30:00,23.828,94.676
4684,22-07-23,10:45:00,24.214,94.042
4685,22-07-23,11:00:00,24.472,94.432
4686,22-07-23,11:15:00,25.115,93.382
4687,22-07-23,11:30:00,25.716,91.233
4688,22-07-23,11:45:00,26.059,89.035
4689,22-07-23,12:00:00,26.660,88.547
4690,22-07-23,12:15:00,27.260,85.299
4691,22-07-23,12:30:00,27.647,83.761
4692,22-07-23,12:45:00,27.990,83.370
4693,22-07-23,13:00:00,28.333,81.368
4694,22-07-23,13:15:00,28.633,79.048
4695,22-07-23,13:30:00,28.805,77.973
4696,22-07-23,13:45:00,28.676,80.049
4697,22-07-23,14:00:00,29.019,77.070
4698,22-07-23,14:15:00,29.491,71.575
4699,22-07-23,14:30:00,29.062,76.825
4700,22-07-23,14:45:00,29.105,78.730
4701,22-07-23,15:00:00,29.405,70.818
4702,22-07-23,15:15:00,29.620,73.065
4703,22-07-23,15:30:00,29.792,74.847
4704,22-07-23,15:45:00,29.706,75.897
4705,22-07-23,16:00:00,29.148,83.077
4706,22-07-23,16:15:00,27.089,81.221
4707,22-07-23,16:30:00,24.214,96.484
4708,22-07-23,16:45:00,23.142,100.000
4709,22-07-23,17:00:00,23.314,100.000
4710,22-07-23,17:15:00,23.614,100.000
4711,22-07-23,17:30:00,23.142,99.853
4712,22-07-23,17:45:00,23.099,98.584
4713,22-07-23,18:00:00,23.142,99.048
4714,22-07-23,18:15:00,23.314,97.998
4715,22-07-23,18:30:00,23.957,98.974
4716,22-07-23,18:45:00,24.515,96.459
4717,22-07-23,19:00:00,24.686,96.435
4718,22-07-23,19:15:00,24.772,96.239
4719,22-07-23,19:30:00,24.901,97.094
4720,22-07-23,19:45:00,24.987,96.386
4721,22-07-23,20:00:00,25.073,96.557
4722,22-07-23,20:15:00,25.244,94.896
4723,22-07-23,20:30:00,25.030,95.238
4724,22-07-23,20:45:00,24.815,95.311
4725,22-07-23,21:00:00,24.601,96.410
4726,22-07-23,21:15:00,24.386,96.923
4727,22-07-23,21:30:00,24.214,98.022
4728,22-07-23,21:45:00,24.043,98.095
4729,22-07-23,22:00:00,24.000,97.924
4730,22-07-23,22:15:00,23.914,98.559
4731,22-07-23,22:30:00,23.828,98.339
4732,22-07-23,22:45:00,23.785,98.852
4733,22-07-23,23:00:00,23.785,99.145
4734,22-07-23,23:15:00,23.700,98.852
4735,22-07-23,23:30:00,23.657,99.463
4736,22-07-23,23:45:00,23.485,99.292
4737,22-07-24,00:00:00,23.356,99.634
4738,22-07-24,00:15:00,23.442,99.878
4739,22-07-24,00:30:00,23.356,99.731
4740,22-07-24,00:45:00,23.228,99.927
4741,22-07-24,01:00:00,23.228,100.000
4742,22-07-24,01:15:00,23.228,100.000
4743,22-07-24,01:30:00,23.228,100.000
4744,22-07-24,01:45:00,23.228,100.000
4745,22-07-24,02:00:00,23.142,100.000
4746,22-07-24,02:15:00,23.013,100.000
4747,22-07-24,02:30:00,23.013,100.000
4748,22-07-24,02:45:00,22.927,100.000
4749,22-07-24,03:00:00,22.799,99.707
4750,22-07-24,03:15:00,22.756,99.951
4751,22-07-24,03:30:00,22.670,100.000
4752,22-07-24,03:45:00,22.627,99.805
4753,22-07-24,04:00:00,22.498,99.951
4754,22-07-24,04:15:00,22.456,100.000
4755,22-07-24,04:30:00,22.241,100.000
4756,22-07-24,04:45:00,22.155,100.000
4757,22-07-24,05:00:00,22.155,100.000
4758,22-07-24,05:15:00,22.027,100.000
4759,22-07-24,05:30:00,21.984,100.000
4760,22-07-24,05:45:00,21.898,100.000
4761,22-07-24,06:00:00,21.855,100.000
4762,22-07-24,06:15:00,21.855,100.000
4763,22-07-24,06:30:00,21.726,100.000
4764,22-07-24,06:45:00,21.726,100.000
4765,22-07-24,07:00:00,21.683,100.000
4766,22-07-24,07:15:00,21.640,100.000
4767,22-07-24,07:30:00,21.640,100.000
4768,22-07-24,07:45:00,21.898,100.000
4769,22-07-24,08:00:00,21.984,99.731
4770,22-07-24,08:15:00,22.241,100.000
4771,22-07-24,08:30:00,22.584,99.731
4772,22-07-24,08:45:00,22.799,98.877
4773,22-07-24,09:00:00,23.271,98.510
4774,22-07-24,09:15:00,23.871,96.777
4775,22-07-24,09:30:00,24.300,93.626
4776,22-07-24,09:45:00,24.729,93.260
4777,22-07-24,10:00:00,24.901,93.236
4778,22-07-24,10:15:00,25.373,92.796
4779,22-07-24,10:30:00,25.502,92.894
4780,22-07-24,10:45:00,26.016,91.355
4781,22-07-24,11:00:00,26.360,91.062
4782,22-07-24,11:15:00,26.746,90.647
4783,22-07-24,11:30:00,27.260,87.033
4784,22-07-24,11:45:00,27.475,85.934
4785,22-07-24,12:00:00,28.033,83.565
4786,22-07-24,12:15:00,28.076,83.858
4787,22-07-24,12:30:00,27.775,83.858
4788,22-07-24,12:45:00,27.647,82.784
4789,22-07-24,13:00:00,28.333,74.603
4790,22-07-24,13:15:00,28.419,78.486
4791,22-07-24,13:30:00,28.891,78.437
4792,22-07-24,13:45:00,29.363,73.016
4793,22-07-24,14:00:00,29.792,73.871
4794,22-07-24,14:15:00,29.191,77.411
4795,22-07-24,14:30:00,29.749,73.236
4796,22-07-24,14:45:00,29.620,68.596
4797,22-07-24,15:00:00,29.834,68.376
4798,22-07-24,15:15:00,29.920,71.013
4799,22-07-24,15:30:00,29.706,73.284
4800,22-07-24,15:45:00,29.706,69.377
4801,22-07-24,16:00:00,29.920,72.527
4802,22-07-24,16:15:00,29.448,69.353
4803,22-07-24,16:30:00,28.676,74.042
4804,22-07-24,16:45:00,29.148,71.429
4805,22-07-24,17:00:00,29.105,72.479
4806,22-07-24,17:15:00,29.019,75.751
4807,22-07-24,17:30:00,28.805,72.918
4808,22-07-24,17:45:00,28.590,74.530
4809,22-07-24,18:00:00,28.762,74.164
4810,22-07-24,18:15:00,28.633,75.873
4811,22-07-24,18:30:00,28.590,75.604
4812,22-07-24,18:45:00,28.547,71.038
4813,22-07-24,19:00:00,28.462,73.211
4814,22-07-24,19:15:00,28.505,71.722
4815,22-07-24,19:30:00,28.419,73.309
4816,22-07-24,19:45:00,28.419,73.162
4817,22-07-24,20:00:00,28.118,74.554
4818,22-07-24,20:15:00,27.990,73.895
4819,22-07-24,20:30:00,27.561,76.386
4820,22-07-24,20:45:00,27.046,78.535
4821,22-07-24,21:00:00,26.574,81.148
4822,22-07-24,21:15:00,26.145,81.319
4823,22-07-24,21:30:00,25.888,82.393
4824,22-07-24,21:45:00,25.673,86.154
4825,22-07-24,22:00:00,25.459,85.861
4826,22-07-24,22:15:00,25.287,87.692
4827,22-07-24,22:30:00,24.987,87.082
4828,22-07-24,22:45:00,24.772,88.303
4829,22-07-24,23:00:00,24.772,88.791
4830,22-07-24,23:15:00,24.601,90.305
4831,22-07-24,23:30:00,24.472,90.989
4832,22-07-24,23:45:00,24.386,91.673
4833,22-07-25,00:00:00,24.257,91.575
4834,22-07-25,00:15:00,24.386,92.601
4835,22-07-25,00:30:00,24.300,92.503
4836,22-07-25,00:45:00,24.214,93.871
4837,22-07-25,01:00:00,24.343,93.236
4838,22-07-25,01:15:00,24.472,93.040
4839,22-07-25,01:30:00,24.515,92.039
4840,22-07-25,01:45:00,24.558,91.429
4841,22-07-25,02:00:00,24.172,93.626
4842,22-07-25,02:15:00,24.172,94.017
4843,22-07-25,02:30:00,24.000,94.139
4844,22-07-25,02:45:00,23.871,95.092
4845,22-07-25,03:00:00,23.957,94.579
4846,22-07-25,03:15:00,23.871,94.945
4847,22-07-25,03:30:00,23.871,95.287
4848,22-07-25,03:45:00,23.743,95.629
4849,22-07-25,04:00:00,23.528,96.215
4850,22-07-25,04:15:00,23.442,96.532
4851,22-07-25,04:30:00,23.271,97.265
4852,22-07-25,04:45:00,23.142,97.705
4853,22-07-25,05:00:00,23.056,98.022
4854,22-07-25,05:15:00,23.056,98.315
4855,22-07-25,05:30:00,23.056,98.242
4856,22-07-25,05:45:00,22.927,98.242
4857,22-07-25,06:00:00,22.799,98.046
4858,22-07-25,06:15:00,22.670,98.242
4859,22-07-25,06:30:00,22.627,98.242
4860,22-07-25,06:45:00,22.541,98.535
4861,22-07-25,07:00:00,22.498,98.706
4862,22-07-25,07:15:00,22.541,98.559
4863,22-07-25,07:30:00,22.627,98.510
4864,22-07-25,07:45:00,22.713,98.632
4865,22-07-25,08:00:00,22.885,98.315
4866,22-07-25,08:15:00,23.056,98.046
4867,22-07-25,08:30:00,23.228,97.534
4868,22-07-25,08:45:00,23.528,97.143
4869,22-07-25,09:00:00,23.871,96.215
4870,22-07-25,09:15:00,24.214,95.751
4871,22-07-25,09:30:00,24.686,95.165
4872,22-07-25,09:45:00,25.030,94.847
4873,22-07-25,10:00:00,25.373,93.480
4874,22-07-25,10:15:00,25.673,92.112
4875,22-07-25,10:30:00,26.102,91.013
4876,22-07-25,10:45:00,26.317,89.328
4877,22-07-25,11:00:00,26.746,87.570
4878,22-07-25,11:15:00,27.132,84.444
4879,22-07-25,11:30:00,27.432,88.327
4880,22-07-25,11:45:00,27.647,80.806
4881,22-07-25,12:00:00,27.303,83.272
4882,22-07-25,12:15:00,25.587,91.038
4883,22-07-25,12:30:00,24.300,96.557
4884,22-07-25,12:45:00,24.429,98.413
4885,22-07-25,13:00:00,25.201,99.976
4886,22-07-25,13:15:00,26.360,95.775
4887,22-07-25,13:30:00,26.874,95.189
4888,22-07-25,13:45:00,27.518,92.772
4889,22-07-25,14:00:00,27.947,92.112
4890,22-07-25,14:15:00,28.204,87.863
4891,22-07-25,14:30:00,28.633,85.763
4892,22-07-25,14:45:00,28.719,76.117
4893,22-07-25,15:00:00,28.333,81.416
4894,22-07-25,15:15:00,28.848,77.265
4895,22-07-25,15:30:00,28.762,80.073
4896,22-07-25,15:45:00,28.333,81.294
4897,22-07-25,16:00:00,28.290,83.175
4898,22-07-25,16:15:00,27.947,82.759
4899,22-07-25,16:30:00,27.861,81.490
4900,22-07-25,16:45:00,27.904,81.343
4901,22-07-25,17:00:00,27.947,81.954
4902,22-07-25,17:15:00,28.161,81.148
4903,22-07-25,17:30:00,27.947,83.028
4904,22-07-25,17:45:00,27.775,84.640
4905,22-07-25,18:00:00,27.518,86.056
4906,22-07-25,18:15:00,27.389,87.424
4907,22-07-25,18:30:00,27.218,85.592
4908,22-07-25,18:45:00,27.046,84.054
4909,22-07-25,19:00:00,27.046,84.762
4910,22-07-25,19:15:00,26.917,86.081
4911,22-07-25,19:30:00,26.917,85.519
4912,22-07-25,19:45:00,26.831,85.519
4913,22-07-25,20:00:00,26.831,85.201
4914,22-07-25,20:15:00,26.703,85.788
4915,22-07-25,20:30:00,26.617,86.203
4916,22-07-25,20:45:00,26.574,86.154
