#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
1531,03/18/2023 07:28:42,1.97,78.48,-1.37
1532,03/18/2023 07:58:42,2.08,77.36,-1.47
1533,03/18/2023 08:28:42,2.58,75.40,-1.33
1534,03/18/2023 08:58:42,2.53,73.22,-1.78
1535,03/18/2023 09:28:42,2.91,69.33,-2.14
1536,03/18/2023 09:58:42,4.00,64.52,-2.08
1537,03/18/2023 10:28:42,5.87,54.70,-2.54
1538,03/18/2023 10:58:42,6.89,43.70,-4.60
1539,03/18/2023 11:28:42,7.35,37.39,-6.23
1540,03/18/2023 11:58:42,8.14,35.94,-6.05
1541,03/18/2023 12:28:42,8.47,37.28,-5.28
1542,03/18/2023 12:58:42,8.92,34.12,-6.04
1543,03/18/2023 13:28:42,9.72,33.29,-5.65
1544,03/18/2023 13:58:42,10.16,29.75,-6.73
1545,03/18/2023 14:28:42,10.10,30.04,-6.66
1546,03/18/2023 14:58:42,10.71,27.44,-7.30
1547,03/18/2023 15:28:42,10.86,28.74,-6.57
1548,03/18/2023 15:58:42,11.77,27.50,-6.36
1549,03/18/2023 16:28:42,11.98,26.89,-6.48
1550,03/18/2023 16:58:42,12.31,28.09,-5.62
1551,03/18/2023 17:28:42,11.03,28.31,-6.62
1552,03/18/2023 17:58:42,10.59,29.12,-6.64
1553,03/18/2023 18:28:42,10.23,28.59,-7.19
1554,03/18/2023 18:58:42,9.99,30.23,-6.67
1555,03/18/2023 19:28:42,9.60,32.34,-6.14
1556,03/18/2023 19:58:42,9.23,32.91,-6.23
1557,03/18/2023 20:28:42,9.15,34.09,-5.85
1558,03/18/2023 20:58:42,8.59,36.73,-5.36
1559,03/18/2023 21:28:42,8.11,39.00,-5.01
1560,03/18/2023 21:58:42,7.73,41.31,-4.58
1561,03/18/2023 22:28:42,7.64,43.37,-4.02
1562,03/18/2023 22:58:42,7.47,43.02,-4.28
1563,03/18/2023 23:28:42,7.25,44.28,-4.10
1564,03/18/2023 23:58:42,6.83,44.90,-4.30
1565,03/19/2023 00:28:42,6.63,42.46,-5.22
1566,03/19/2023 00:58:42,6.21,42.02,-5.74
1567,03/19/2023 01:28:42,5.68,40.28,-6.77
1568,03/19/2023 01:58:42,4.92,43.26,-6.52
1569,03/19/2023 02:28:42,4.38,43.74,-6.87
1570,03/19/2023 02:58:42,4.02,44.68,-6.93
1571,03/19/2023 03:28:42,3.31,49.27,-6.31
1572,03/19/2023 03:58:42,2.57,52.37,-6.19
1573,03/19/2023 04:28:42,1.75,49.88,-7.59
1574,03/19/2023 04:58:42,1.17,49.23,-8.30
1575,03/19/2023 05:28:42,0.67,48.88,-8.84
1576,03/19/2023 05:58:42,0.28,48.74,-9.25
1577,03/19/2023 06:28:42,-0.08,48.77,-9.56
1578,03/19/2023 06:58:42,-0.44,47.43,-10.25
1579,03/19/2023 07:28:42,-0.74,48.47,-10.26
1580,03/19/2023 07:58:42,-0.98,48.91,-10.36
1581,03/19/2023 08:28:42,-1.03,48.70,-10.46
1582,03/19/2023 08:58:42,0.45,44.45,-10.25
1583,03/19/2023 09:28:42,1.22,40.88,-10.61
1584,03/19/2023 09:58:42,1.66,40.24,-10.41
1585,03/19/2023 10:28:42,2.71,34.44,-11.42
1586,03/19/2023 10:58:42,3.02,34.02,-11.29
1587,03/19/2023 11:28:42,3.95,34.09,-10.44
1588,03/19/2023 11:58:42,3.78,31.29,-11.67
1589,03/19/2023 12:28:42,4.13,31.14,-11.42
1590,03/19/2023 12:58:42,4.21,31.21,-11.32
1591,03/19/2023 13:28:42,5.37,33.29,-9.49
1592,03/19/2023 13:58:42,5.39,29.47,-11.01
1593,03/19/2023 14:28:42,5.55,31.31,-10.10
1594,03/19/2023 14:58:42,6.01,28.92,-10.70
1595,03/19/2023 15:28:42,6.91,31.54,-8.82
1596,03/19/2023 15:58:42,6.65,29.45,-9.92
1597,03/19/2023 16:28:42,7.23,29.54,-9.38
1598,03/19/2023 16:58:42,7.89,28.90,-9.08
1599,03/19/2023 17:28:42,7.71,28.29,-9.51
1600,03/19/2023 17:58:42,6.97,28.76,-9.94
1601,03/19/2023 18:28:42,6.26,30.51,-9.81
1602,03/19/2023 18:58:42,5.40,33.40,-9.42
1603,03/19/2023 19:28:42,4.61,34.46,-9.72
1604,03/19/2023 19:58:42,3.87,36.54,-9.64
1605,03/19/2023 20:28:42,3.52,37.18,-9.74
1606,03/19/2023 20:58:42,3.30,38.00,-9.65
1607,03/19/2023 21:28:42,2.91,39.81,-9.41
1608,03/19/2023 21:58:42,2.51,41.14,-9.36
1609,03/19/2023 22:28:42,2.11,42.56,-9.29
1610,03/19/2023 22:58:42,1.75,43.64,-9.30
1611,03/19/2023 23:28:42,1.39,45.22,-9.18
1612,03/19/2023 23:58:42,0.83,47.02,-9.19
1613,03/20/2023 00:28:42,0.35,46.93,-9.66
1614,03/20/2023 00:58:42,-0.05,47.34,-9.91
1615,03/20/2023 01:28:42,-0.40,47.80,-10.12
1616,03/20/2023 01:58:42,-0.65,48.60,-10.13
1617,03/20/2023 02:28:42,-0.88,48.58,-10.36
1618,03/20/2023 02:58:42,-1.18,49.52,-10.39
1619,03/20/2023 03:28:42,-1.32,49.77,-10.46
1620,03/20/2023 03:58:42,-1.47,50.98,-10.30
1621,03/20/2023 04:28:42,-1.74,52.81,-10.10
1622,03/20/2023 04:58:42,-1.87,53.99,-9.94
1623,03/20/2023 05:28:42,-1.93,54.03,-9.99
1624,03/20/2023 05:58:42,-2.08,54.92,-9.93
1625,03/20/2023 06:28:42,-2.14,55.85,-9.76
1626,03/20/2023 06:58:42,-2.41,57.04,-9.75
1627,03/20/2023 07:28:42,-2.38,57.70,-9.58
1628,03/20/2023 07:58:42,-2.31,57.71,-9.51
1629,03/20/2023 08:28:42,-1.87,55.71,-9.55
1630,03/20/2023 08:58:42,0.59,48.91,-8.92
1631,03/20/2023 09:28:42,3.10,42.44,-8.43
1632,03/20/2023 09:58:42,3.86,39.85,-8.55
1633,03/20/2023 10:28:42,4.95,40.01,-7.51
1634,03/20/2023 10:58:42,6.21,36.02,-7.74
1635,03/20/2023 11:28:42,6.67,33.96,-8.09
1636,03/20/2023 11:58:42,7.62,33.12,-7.57
1637,03/20/2023 12:28:42,8.15,33.46,-6.97
1638,03/20/2023 12:58:42,8.61,31.02,-7.55
1639,03/20/2023 13:28:42,9.33,35.04,-5.33
1640,03/20/2023 13:58:42,9.62,28.86,-7.60
1641,03/20/2023 14:28:42,10.69,30.00,-6.17
1642,03/20/2023 14:58:42,10.85,26.92,-7.43
1643,03/20/2023 15:28:42,11.52,25.53,-7.55
1644,03/20/2023 15:58:42,12.28,23.20,-8.13
1645,03/20/2023 16:28:42,12.78,24.00,-7.27
1646,03/20/2023 16:58:42,12.22,22.71,-8.45
1647,03/20/2023 17:28:42,12.36,23.07,-8.13
1648,03/20/2023 17:58:42,12.78,21.28,-8.81
1649,03/20/2023 18:28:42,11.73,22.87,-8.78
1650,03/20/2023 18:58:42,11.43,25.58,-7.60
1651,03/20/2023 19:28:42,10.27,26.88,-7.95
1652,03/20/2023 19:58:42,8.56,34.64,-6.16
1653,03/20/2023 20:28:42,7.35,39.43,-5.54
1654,03/20/2023 20:58:42,6.64,42.20,-5.29
1655,03/20/2023 21:28:42,6.06,44.25,-5.19
1656,03/20/2023 21:58:42,5.65,52.82,-3.22
1657,03/20/2023 22:28:42,4.75,53.32,-3.93
1658,03/20/2023 22:58:42,4.79,54.68,-3.56
1659,03/20/2023 23:28:42,4.10,59.01,-3.18
1660,03/20/2023 23:58:42,4.45,57.52,-3.20
1661,03/21/2023 00:28:42,3.48,62.47,-3.00
1662,03/21/2023 00:58:42,2.76,65.14,-3.13
1663,03/21/2023 01:28:42,2.42,67.20,-3.04
1664,03/21/2023 01:58:42,2.35,65.94,-3.36
1665,03/21/2023 02:28:42,1.78,67.88,-3.52
1666,03/21/2023 02:58:42,1.41,69.00,-3.65
1667,03/21/2023 03:28:42,0.75,72.85,-3.56
1668,03/21/2023 03:58:42,0.67,75.17,-3.22
1669,03/21/2023 04:28:42,0.34,77.21,-3.18
1670,03/21/2023 04:58:42,0.82,72.86,-3.49
1671,03/21/2023 05:28:42,0.45,75.54,-3.37
1672,03/21/2023 05:58:42,-0.32,77.33,-3.81
1673,03/21/2023 06:28:42,-0.21,76.77,-3.79
1674,03/21/2023 06:58:42,-0.52,79.91,-3.56
1675,03/21/2023 07:28:42,-0.41,79.41,-3.54
1676,03/21/2023 07:58:42,-0.19,77.70,-3.61
1677,03/21/2023 08:28:42,2.21,70.49,-2.60
1678,03/21/2023 08:58:42,6.00,52.90,-2.87
1679,03/21/2023 09:28:42,9.39,39.20,-3.78
1680,03/21/2023 09:58:42,9.90,34.76,-4.93
1681,03/21/2023 10:28:42,11.01,34.12,-4.19
1682,03/21/2023 10:58:42,11.79,31.18,-4.70
1683,03/21/2023 11:28:42,11.83,31.34,-4.60
1684,03/21/2023 11:58:42,13.34,24.51,-6.52
1685,03/21/2023 12:28:42,13.82,29.89,-3.49
1686,03/21/2023 12:58:42,13.81,28.08,-4.33
1687,03/21/2023 13:28:42,14.78,28.78,-3.17
1688,03/21/2023 13:58:42,14.97,22.59,-6.21
1689,03/21/2023 14:28:42,15.51,21.46,-6.43
1690,03/21/2023 14:58:42,16.72,22.05,-5.06
1691,03/21/2023 15:28:42,16.71,18.09,-7.65
1692,03/21/2023 15:58:42,16.01,20.72,-6.46
1693,03/21/2023 16:28:42,17.19,27.55,-1.68
1694,03/21/2023 16:58:42,17.50,24.61,-2.94
1695,03/21/2023 17:28:42,17.66,20.36,-5.33
1696,03/21/2023 17:58:42,17.38,21.17,-5.04
1697,03/21/2023 18:28:42,15.67,24.16,-4.74
1698,03/21/2023 18:58:42,15.04,24.37,-5.15
1699,03/21/2023 19:28:42,14.53,28.56,-3.49
1700,03/21/2023 19:58:42,12.81,29.11,-4.72
1701,03/21/2023 20:28:42,11.69,33.16,-3.97
1702,03/21/2023 20:58:42,10.58,40.24,-2.36
1703,03/21/2023 21:28:42,9.70,43.26,-2.18
1704,03/21/2023 21:58:42,8.94,46.13,-2.00
1705,03/21/2023 22:28:42,8.82,44.16,-2.70
1706,03/21/2023 22:58:42,7.89,51.93,-1.37
1707,03/21/2023 23:28:42,7.39,53.62,-1.40
1708,03/21/2023 23:58:42,7.17,52.55,-1.87
1709,03/22/2023 00:28:42,6.56,54.89,-1.85
1710,03/22/2023 00:58:42,6.50,55.80,-1.69
1711,03/22/2023 01:28:42,6.12,56.05,-1.98
1712,03/22/2023 01:58:42,6.22,62.00,-0.51
1713,03/22/2023 02:28:42,5.68,62.33,-0.95
1714,03/22/2023 02:58:42,6.16,64.08,-0.11
1715,03/22/2023 03:28:42,6.09,60.95,-0.87
1716,03/22/2023 03:58:42,6.15,65.62,0.20
1717,03/22/2023 04:28:42,5.99,66.82,0.30
1718,03/22/2023 04:58:42,5.94,68.61,0.62
1719,03/22/2023 05:28:42,5.70,71.17,0.90
1720,03/22/2023 05:58:42,5.86,75.32,1.84
1721,03/22/2023 06:28:42,6.12,74.54,1.94
1722,03/22/2023 06:58:42,6.72,77.01,2.98
1723,03/22/2023 07:28:42,7.79,72.89,3.24
1724,03/22/2023 07:58:42,8.35,77.22,4.61
1725,03/22/2023 08:28:42,8.90,73.19,4.37
1726,03/22/2023 08:58:42,9.79,70.80,4.75
1727,03/22/2023 09:28:42,10.48,69.41,5.13
1728,03/22/2023 09:58:42,10.98,69.32,5.59
1729,03/22/2023 10:28:42,12.94,64.53,6.43
1730,03/22/2023 10:58:42,13.02,64.65,6.53
1731,03/22/2023 11:28:42,13.69,66.72,7.63
1732,03/22/2023 11:58:42,14.59,64.09,7.90
1733,03/22/2023 12:28:42,16.85,60.57,9.19
1734,03/22/2023 12:58:42,16.76,62.22,9.51
1735,03/22/2023 13:28:42,17.05,66.11,10.69
1736,03/22/2023 13:58:42,17.69,65.01,11.05
1737,03/22/2023 14:28:42,18.21,62.83,11.03
1738,03/22/2023 14:58:42,18.55,60.81,10.86
1739,03/22/2023 15:28:42,18.65,64.82,11.91
1740,03/22/2023 15:58:42,18.44,61.67,10.97
1741,03/22/2023 16:28:42,19.26,59.92,11.30
1742,03/22/2023 16:58:42,19.45,59.01,11.25
1743,03/22/2023 17:28:42,19.57,59.09,11.38
1744,03/22/2023 17:58:42,19.45,55.34,10.29
1745,03/22/2023 18:28:42,19.40,55.01,10.15
1746,03/22/2023 18:58:42,17.94,60.54,10.22
1747,03/22/2023 19:28:42,16.86,64.49,10.14
1748,03/22/2023 19:58:42,15.78,69.83,10.30
1749,03/22/2023 20:28:42,14.86,72.65,10.01
1750,03/22/2023 20:58:42,14.35,73.18,9.62
1751,03/22/2023 21:28:42,14.34,72.31,9.43
1752,03/22/2023 21:58:42,14.20,73.36,9.51
1753,03/22/2023 22:28:42,13.86,73.97,9.32
1754,03/22/2023 22:58:42,12.72,78.88,9.16
1755,03/22/2023 23:28:42,12.59,79.94,9.23
1756,03/22/2023 23:58:42,11.98,83.03,9.20
1757,03/23/2023 00:28:42,11.57,85.91,9.31
1758,03/23/2023 00:58:42,10.99,88.87,9.24
1759,03/23/2023 01:28:42,10.52,90.93,9.11
1760,03/23/2023 01:58:42,10.35,92.94,9.27
1761,03/23/2023 02:28:42,9.99,94.61,9.18
1762,03/23/2023 02:58:42,9.88,95.99,9.28
1763,03/23/2023 03:28:42,10.01,96.35,9.47
1764,03/23/2023 03:58:42,9.94,97.72,9.61
1765,03/23/2023 04:28:42,10.35,98.53,10.14
1766,03/23/2023 04:58:42,10.30,99.37,10.22
1767,03/23/2023 05:28:42,10.36,99.83,10.34
1768,03/23/2023 05:58:42,10.22,100.00,10.23
1769,03/23/2023 06:28:42,9.93,100.00,9.94
1770,03/23/2023 06:58:42,9.45,100.00,9.46
1771,03/23/2023 07:28:42,9.26,100.00,9.27
1772,03/23/2023 07:58:42,9.63,100.00,9.64
1773,03/23/2023 08:28:42,9.83,100.00,9.84
1774,03/23/2023 08:58:42,12.65,94.95,11.88
1775,03/23/2023 09:28:42,16.76,77.01,12.73
1776,03/23/2023 09:58:42,18.70,69.58,13.05
1777,03/23/2023 10:28:42,19.73,67.90,13.65
1778,03/23/2023 10:58:42,21.02,65.42,14.31
1779,03/23/2023 11:28:42,21.07,61.59,13.43
1780,03/23/2023 11:58:42,22.02,56.18,12.90
1781,03/23/2023 12:28:42,23.07,53.65,13.17
1782,03/23/2023 12:58:42,23.77,40.99,9.75
1783,03/23/2023 13:28:42,25.36,38.62,10.28
1784,03/23/2023 13:58:42,26.04,33.50,8.76
1785,03/23/2023 14:28:42,26.55,32.90,8.94
1786,03/23/2023 14:58:42,26.47,34.61,9.62
1787,03/23/2023 15:28:42,26.56,33.03,9.01
1788,03/23/2023 15:58:42,27.07,34.42,10.06
1789,03/23/2023 16:28:42,27.59,35.96,11.18
1790,03/23/2023 16:58:42,27.54,36.26,11.26
1791,03/23/2023 17:28:42,27.61,36.34,11.36
1792,03/23/2023 17:58:42,27.17,35.40,10.58
1793,03/23/2023 18:28:42,26.16,37.55,10.56
1794,03/23/2023 18:58:42,24.59,38.66,9.60
1795,03/23/2023 19:28:42,23.42,42.38,9.93
1796,03/23/2023 19:58:42,22.16,47.39,10.46
1797,03/23/2023 20:28:42,20.68,53.32,10.86
1798,03/23/2023 20:58:42,18.94,61.54,11.40
1799,03/23/2023 21:28:42,18.22,63.60,11.22
1800,03/23/2023 21:58:42,17.50,68.52,11.66
1801,03/23/2023 22:28:42,16.48,72.42,11.52
1802,03/23/2023 22:58:42,16.43,73.77,11.75
1803,03/23/2023 23:28:42,15.40,78.86,11.77
1804,03/23/2023 23:58:42,15.25,79.89,11.82
1805,03/24/2023 00:28:42,15.15,81.61,12.04
1806,03/24/2023 00:58:42,15.67,81.40,12.51
1807,03/24/2023 01:28:42,16.05,81.58,12.92
1808,03/24/2023 01:58:42,16.00,82.30,13.00
1809,03/24/2023 02:28:42,15.23,86.28,12.97
1810,03/24/2023 02:58:42,15.38,85.88,13.04
1811,03/24/2023 03:28:42,16.85,82.20,13.81
1812,03/24/2023 03:58:42,16.98,83.83,14.24
1813,03/24/2023 04:28:42,16.90,85.46,14.46
1814,03/24/2023 04:58:42,15.28,91.05,13.85
1815,03/24/2023 05:28:42,14.37,95.78,13.72
1816,03/24/2023 05:58:42,13.86,97.49,13.49
1817,03/24/2023 06:28:42,13.22,98.10,12.94
1818,03/24/2023 06:58:42,12.94,99.17,12.83
1819,03/24/2023 07:28:42,12.65,99.53,12.60
1820,03/24/2023 07:58:42,13.10,100.00,13.12
1821,03/24/2023 08:28:42,14.43,98.46,14.21
1822,03/24/2023 08:58:42,16.61,93.98,15.66
1823,03/24/2023 09:28:42,18.07,88.64,16.19
1824,03/24/2023 09:58:42,19.53,80.23,16.05
1825,03/24/2023 10:28:42,20.64,75.84,16.25
1826,03/24/2023 10:58:42,22.14,69.44,16.31
1827,03/24/2023 11:28:42,22.84,68.86,16.84
1828,03/24/2023 11:58:42,23.86,62.54,16.30
1829,03/24/2023 12:28:42,24.31,59.28,15.88
1830,03/24/2023 12:58:42,25.10,57.13,16.04
1831,03/24/2023 13:28:42,25.16,51.32,14.42
1832,03/24/2023 13:58:42,26.10,50.76,15.12
1833,03/24/2023 14:28:42,25.87,49.53,14.52
1834,03/24/2023 14:58:42,25.00,49.25,13.64
1835,03/24/2023 15:28:42,25.32,50.41,14.29
1836,03/24/2023 15:58:42,24.64,55.26,15.10
1837,03/24/2023 16:28:42,24.94,53.01,14.73
1838,03/24/2023 16:58:42,25.96,51.18,15.12
1839,03/24/2023 17:28:42,24.45,55.14,14.88
1840,03/24/2023 17:58:42,24.49,55.61,15.05
1841,03/24/2023 18:28:42,24.69,55.48,15.20
1842,03/24/2023 18:58:42,23.52,59.85,15.29
1843,03/24/2023 19:28:42,22.71,62.88,15.30
1844,03/24/2023 19:58:42,21.97,62.93,14.61
1845,03/24/2023 20:28:42,21.18,64.95,14.35
1846,03/24/2023 20:58:42,21.20,66.30,14.69
1847,03/24/2023 21:28:42,21.23,66.76,14.82
1848,03/24/2023 21:58:42,20.85,68.35,14.82
1849,03/24/2023 22:28:42,20.50,71.20,15.13
1850,03/24/2023 22:58:42,20.65,69.81,14.97
1851,03/24/2023 23:28:42,20.61,70.45,15.07
1852,03/24/2023 23:58:42,20.09,72.22,14.95
1853,03/25/2023 00:28:42,19.98,72.82,14.97
1854,03/25/2023 00:58:42,19.55,74.89,15.00
1855,03/25/2023 01:28:42,19.36,75.74,14.98
1856,03/25/2023 01:58:42,19.26,76.99,15.15
1857,03/25/2023 02:28:42,19.01,79.02,15.31
1858,03/25/2023 02:58:42,19.38,79.32,15.73
1859,03/25/2023 03:28:42,19.43,81.20,16.14
1860,03/25/2023 03:58:42,19.40,83.83,16.62
1861,03/25/2023 04:28:42,19.54,84.82,16.94
1862,03/25/2023 04:58:42,19.62,85.04,17.06
1863,03/25/2023 05:28:42,19.83,84.53,17.17
1864,03/25/2023 05:58:42,19.82,85.24,17.29
1865,03/25/2023 06:28:42,19.72,86.65,17.45
1866,03/25/2023 06:58:42,15.12,93.17,14.04
1867,03/25/2023 07:28:42,14.25,89.48,12.56
1868,03/25/2023 07:58:42,13.84,95.66,13.18
1869,03/25/2023 08:28:42,14.01,97.89,13.70
1870,03/25/2023 08:58:42,14.41,95.98,13.80
1871,03/25/2023 09:28:42,14.68,95.10,13.92
1872,03/25/2023 09:58:42,14.91,94.35,14.02
1873,03/25/2023 10:28:42,17.46,87.20,15.33
1874,03/25/2023 10:58:42,19.61,74.62,15.00
1875,03/25/2023 11:28:42,20.65,69.78,14.96
1876,03/25/2023 11:58:42,21.90,61.92,14.29
1877,03/25/2023 12:28:42,22.92,55.80,13.64
1878,03/25/2023 12:58:42,24.47,53.71,14.49
1879,03/25/2023 13:28:42,25.50,38.88,10.50
1880,03/25/2023 13:58:42,26.12,33.01,8.61
1881,03/25/2023 14:28:42,26.40,32.62,8.68
1882,03/25/2023 14:58:42,27.41,36.64,11.30
1883,03/25/2023 15:28:42,27.78,36.71,11.65
1884,03/25/2023 15:58:42,27.72,41.64,13.53
1885,03/25/2023 16:28:42,27.06,39.05,11.95
1886,03/25/2023 16:58:42,28.86,35.19,11.96
1887,03/25/2023 17:28:42,27.96,38.09,12.37
1888,03/25/2023 17:58:42,28.18,33.57,10.66
1889,03/25/2023 18:28:42,27.57,36.85,11.53
1890,03/25/2023 18:58:42,27.17,35.97,10.81
1891,03/25/2023 19:28:42,26.35,38.42,11.08
1892,03/25/2023 19:58:42,25.15,44.18,12.11
1893,03/25/2023 20:28:42,23.59,46.11,11.35
1894,03/25/2023 20:58:42,21.44,55.51,12.18
1895,03/25/2023 21:28:42,20.72,58.29,12.25
1896,03/25/2023 21:58:42,20.12,63.17,12.91
1897,03/25/2023 22:28:42,19.26,66.92,12.98
1898,03/25/2023 22:58:42,18.68,70.08,13.13
1899,03/25/2023 23:28:42,18.29,72.77,13.34
1900,03/25/2023 23:58:42,18.30,73.09,13.42
1901,03/26/2023 00:28:42,18.65,73.71,13.88
1902,03/26/2023 00:58:42,17.30,80.47,13.92
1903,03/26/2023 01:28:42,18.19,82.92,15.26
1904,03/26/2023 01:58:42,18.53,86.68,16.29
1905,03/26/2023 02:28:42,17.37,90.32,15.79
1906,03/26/2023 02:58:42,17.46,92.43,16.24
1907,03/26/2023 03:28:42,18.39,90.70,16.87
1908,03/26/2023 03:58:42,18.62,90.18,17.00
1909,03/26/2023 04:28:42,19.60,89.39,17.83
1910,03/26/2023 04:58:42,19.46,91.15,18.01
1911,03/26/2023 05:28:42,19.32,95.41,18.60
1912,03/26/2023 05:58:42,19.39,96.01,18.76
1913,03/26/2023 06:28:42,19.53,95.74,18.85
1914,03/26/2023 06:58:42,19.05,96.39,18.48
1915,03/26/2023 07:28:42,18.78,98.01,18.48
1916,03/26/2023 07:58:42,18.69,98.80,18.52
1917,03/26/2023 08:28:42,18.58,99.22,18.48
1918,03/26/2023 08:58:42,18.70,99.48,18.64
1919,03/26/2023 09:28:42,18.59,99.37,18.52
1920,03/26/2023 09:58:42,17.70,98.33,17.46
1921,03/26/2023 10:28:42,17.72,99.27,17.62
1922,03/26/2023 10:58:42,17.55,98.57,17.35
1923,03/26/2023 11:28:42,17.72,97.63,17.36
1924,03/26/2023 11:58:42,17.69,98.16,17.42
1925,03/26/2023 12:28:42,19.11,94.86,18.29
1926,03/26/2023 12:58:42,18.25,98.66,18.06
1927,03/26/2023 13:28:42,18.83,95.44,18.11
1928,03/26/2023 13:58:42,18.97,94.83,18.15
1929,03/26/2023 14:28:42,19.66,91.88,18.32
1930,03/26/2023 14:58:42,20.55,85.99,18.14
1931,03/26/2023 15:28:42,20.10,88.74,18.20
1932,03/26/2023 15:58:42,21.62,83.74,18.77
1933,03/26/2023 16:28:42,21.20,85.38,18.67
1934,03/26/2023 16:58:42,21.68,82.53,18.60
1935,03/26/2023 17:28:42,21.23,83.39,18.33
1936,03/26/2023 17:58:42,21.47,84.16,18.71
1937,03/26/2023 18:28:42,21.00,88.09,18.97
1938,03/26/2023 18:58:42,20.70,90.87,19.18
1939,03/26/2023 19:28:42,20.01,94.33,19.10
1940,03/26/2023 19:58:42,19.44,96.47,18.89
1941,03/26/2023 20:28:42,19.06,97.85,18.73
1942,03/26/2023 20:58:42,18.97,98.67,18.78
1943,03/26/2023 21:28:42,19.13,98.94,18.98
1944,03/26/2023 21:58:42,19.38,99.74,19.36
1945,03/26/2023 22:28:42,19.05,99.21,18.94
1946,03/26/2023 22:58:42,18.47,99.10,18.35
1947,03/26/2023 23:28:42,18.35,99.62,18.31
1948,03/26/2023 23:58:42,18.44,97.61,18.08
1949,03/27/2023 00:28:42,17.95,98.73,17.77
1950,03/27/2023 00:58:42,17.68,98.91,17.53
1951,03/27/2023 01:28:42,17.33,99.56,17.28
1952,03/27/2023 01:58:42,17.19,98.79,17.02
1953,03/27/2023 02:28:42,16.95,98.51,16.74
1954,03/27/2023 02:58:42,16.60,99.22,16.50
1955,03/27/2023 03:28:42,16.74,97.95,16.43
1956,03/27/2023 03:58:42,16.70,98.20,16.43
1957,03/27/2023 04:28:42,16.89,97.25,16.47
1958,03/27/2023 04:58:42,16.73,98.11,16.45
1959,03/27/2023 05:28:42,16.89,97.91,16.58
1960,03/27/2023 05:58:42,16.85,99.67,16.82
1961,03/27/2023 06:28:42,17.17,100.00,17.19
1962,03/27/2023 06:58:42,17.34,100.00,17.36
1963,03/27/2023 07:28:42,17.30,100.00,17.32
1964,03/27/2023 07:58:42,17.53,100.00,17.56
1965,03/27/2023 08:28:42,17.51,100.00,17.53
1966,03/27/2023 08:58:42,17.53,99.97,17.55
1967,03/27/2023 09:28:42,18.04,98.23,17.78
1968,03/27/2023 09:58:42,18.21,98.51,17.99
1969,03/27/2023 10:28:42,18.12,98.42,17.89
1970,03/27/2023 10:58:42,19.57,92.82,18.40
1971,03/27/2023 11:28:42,21.59,83.32,18.66
1972,03/27/2023 11:58:42,21.51,82.75,18.48
1973,03/27/2023 12:28:42,21.35,79.96,17.77
1974,03/27/2023 12:58:42,23.26,70.69,17.66
1975,03/27/2023 13:28:42,23.60,69.36,17.69
1976,03/27/2023 13:58:42,24.14,60.53,16.05
1977,03/27/2023 14:28:42,25.18,46.01,12.76
1978,03/27/2023 14:58:42,25.65,45.81,13.12
1979,03/27/2023 15:28:42,26.85,39.01,11.75
1980,03/27/2023 15:58:42,26.97,36.92,11.03
1981,03/27/2023 16:28:42,27.68,37.30,11.81
1982,03/27/2023 16:58:42,27.93,31.94,9.69
1983,03/27/2023 17:28:42,27.53,34.07,10.31
1984,03/27/2023 17:58:42,27.66,32.99,9.94
1985,03/27/2023 18:28:42,26.72,34.71,9.88
1986,03/27/2023 18:58:42,25.58,35.30,9.13
1987,03/27/2023 19:28:42,24.55,40.31,10.19
1988,03/27/2023 19:58:42,23.00,43.18,9.83
1989,03/27/2023 20:28:42,22.17,43.97,9.34
1990,03/27/2023 20:58:42,21.62,43.28,8.62
1991,03/27/2023 21:28:42,20.36,46.02,8.38
1992,03/27/2023 21:58:42,20.15,47.22,8.57
1993,03/27/2023 22:28:42,17.94,58.41,9.68
1994,03/27/2023 22:58:42,16.94,61.00,9.39
1995,03/27/2023 23:28:42,17.02,58.88,8.93
1996,03/27/2023 23:58:42,17.38,57.11,8.82
1997,03/28/2023 00:28:42,16.07,61.79,8.76
1998,03/28/2023 00:58:42,15.13,67.03,9.07
1999,03/28/2023 01:28:42,14.58,68.29,8.82
2000,03/28/2023 01:58:42,14.04,73.00,9.29
2001,03/28/2023 02:28:42,12.84,77.31,8.98
2002,03/28/2023 02:58:42,12.70,78.49,9.07
2003,03/28/2023 03:28:42,12.67,77.06,8.77
2004,03/28/2023 03:58:42,12.06,78.53,8.46
2005,03/28/2023 04:28:42,12.19,79.18,8.71
2006,03/28/2023 04:58:42,13.31,71.13,8.20
2007,03/28/2023 05:28:42,12.63,73.24,7.98
2008,03/28/2023 05:58:42,13.04,70.08,7.73
2009,03/28/2023 06:28:42,11.91,75.75,7.78
2010,03/28/2023 06:58:42,11.55,80.29,8.28
2011,03/28/2023 07:28:42,10.93,84.57,8.44
2012,03/28/2023 07:58:42,10.80,86.57,8.66
2013,03/28/2023 08:28:42,12.55,78.90,9.00
2014,03/28/2023 08:58:42,15.04,62.86,8.04
2015,03/28/2023 09:28:42,16.17,59.82,8.37
2016,03/28/2023 09:58:42,18.23,51.16,7.99
2017,03/28/2023 10:28:42,18.78,46.30,7.03
2018,03/28/2023 10:58:42,19.09,47.24,7.61
2019,03/28/2023 11:28:42,20.46,43.66,7.70
2020,03/28/2023 11:58:42,21.23,44.79,8.77
