#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
1189,09/18/2022 18:00:00,29.39,44.57,16.09
1190,09/18/2022 18:30:00,29.32,44.21,15.89
1191,09/18/2022 19:00:00,27.76,48.68,15.99
1192,09/18/2022 19:30:00,25.27,59.06,16.72
1193,09/18/2022 20:00:00,23.42,65.31,16.56
1194,09/18/2022 20:30:00,22.87,67.67,16.60
1195,09/18/2022 21:00:00,22.05,71.26,16.63
1196,09/18/2022 21:30:00,21.89,73.12,16.88
1197,09/18/2022 22:00:00,21.65,74.85,17.02
1198,09/18/2022 22:30:00,21.35,76.21,17.01
1199,09/18/2022 23:00:00,20.70,78.99,16.94
1200,09/18/2022 23:30:00,20.25,81.86,17.07
1201,09/19/2022 00:00:00,20.10,81.93,16.94
1202,09/19/2022 00:30:00,19.72,83.85,16.93
1203,09/19/2022 01:00:00,19.62,83.87,16.84
1204,09/19/2022 01:30:00,19.09,85.89,16.69
1205,09/19/2022 02:00:00,18.96,86.76,16.73
1206,09/19/2022 02:30:00,18.59,87.84,16.56
1207,09/19/2022 03:00:00,18.99,85.36,16.50
1208,09/19/2022 03:30:00,18.47,87.45,16.36
1209,09/19/2022 04:00:00,18.32,87.73,16.27
1210,09/19/2022 04:30:00,18.37,87.69,16.31
1211,09/19/2022 05:00:00,18.40,88.53,16.49
1212,09/19/2022 05:30:00,18.80,88.44,16.87
1213,09/19/2022 06:00:00,18.92,88.26,16.95
1214,09/19/2022 06:30:00,18.13,91.45,16.74
1215,09/19/2022 07:00:00,18.40,90.76,16.89
1216,09/19/2022 07:30:00,18.69,89.21,16.90
1217,09/19/2022 08:00:00,19.18,87.17,17.02
1218,09/19/2022 08:30:00,19.98,84.36,17.28
1219,09/19/2022 09:00:00,21.42,78.70,17.58
1220,09/19/2022 09:30:00,22.69,72.94,17.61
1221,09/19/2022 10:00:00,25.20,64.54,18.06
1222,09/19/2022 10:30:00,26.10,62.25,18.34
1223,09/19/2022 11:00:00,26.77,60.33,18.47
1224,09/19/2022 11:30:00,28.03,54.14,17.92
1225,09/19/2022 12:00:00,27.59,54.16,17.52
1226,09/19/2022 12:30:00,27.55,52.26,16.91
1227,09/19/2022 13:00:00,29.28,46.15,16.53
1228,09/19/2022 13:30:00,29.01,43.24,15.27
1229,09/19/2022 14:00:00,30.17,41.30,15.59
1230,09/19/2022 14:30:00,30.81,38.48,15.06
1231,09/19/2022 15:00:00,31.61,35.40,14.48
1232,09/19/2022 15:30:00,32.14,34.37,14.48
1233,09/19/2022 16:00:00,30.95,36.49,14.36
1234,09/19/2022 16:30:00,31.42,36.01,14.57
1235,09/19/2022 17:00:00,31.94,35.20,14.67
1236,09/19/2022 17:30:00,32.41,35.25,15.11
1237,09/19/2022 18:00:00,32.15,33.52,14.10
1238,09/19/2022 18:30:00,32.09,35.44,14.91
1239,09/19/2022 19:00:00,30.41,39.58,15.15
1240,09/19/2022 19:30:00,26.83,54.70,16.97
1241,09/19/2022 20:00:00,25.53,58.78,16.89
1242,09/19/2022 20:30:00,24.91,62.95,17.39
1243,09/19/2022 21:00:00,23.21,69.41,17.32
1244,09/19/2022 21:30:00,23.64,69.82,17.82
1245,09/19/2022 22:00:00,23.41,71.38,17.96
1246,09/19/2022 22:30:00,22.84,73.69,17.92
1247,09/19/2022 23:00:00,22.34,74.85,17.68
1248,09/19/2022 23:30:00,22.16,76.50,17.85
1249,09/20/2022 00:00:00,21.90,77.37,17.78
1250,09/20/2022 00:30:00,21.65,78.14,17.70
1251,09/20/2022 01:00:00,21.06,81.25,17.75
1252,09/20/2022 01:30:00,20.69,82.39,17.60
1253,09/20/2022 02:00:00,20.74,82.08,17.59
1254,09/20/2022 02:30:00,20.40,84.19,17.66
1255,09/20/2022 03:00:00,19.94,86.36,17.61
1256,09/20/2022 03:30:00,19.82,87.14,17.64
1257,09/20/2022 04:00:00,19.63,87.57,17.54
1258,09/20/2022 04:30:00,19.35,88.66,17.45
1259,09/20/2022 05:00:00,19.20,89.95,17.53
1260,09/20/2022 05:30:00,19.15,89.60,17.43
1261,09/20/2022 06:00:00,19.39,89.08,17.57
1262,09/20/2022 06:30:00,20.61,85.08,18.04
1263,09/20/2022 07:00:00,20.51,86.00,18.12
1264,09/20/2022 07:30:00,20.65,85.79,18.21
1265,09/20/2022 08:00:00,21.87,81.20,18.52
1266,09/20/2022 08:30:00,22.01,82.57,18.93
1267,09/20/2022 09:00:00,22.43,80.56,18.95
1268,09/20/2022 09:30:00,23.75,76.06,19.31
1269,09/20/2022 10:00:00,26.48,67.33,19.96
1270,09/20/2022 10:30:00,27.09,66.27,20.28
1271,09/20/2022 11:00:00,28.53,61.31,20.38
1272,09/20/2022 11:30:00,29.33,61.16,21.10
1273,09/20/2022 12:00:00,30.11,57.52,20.83
1274,09/20/2022 12:30:00,31.06,54.55,20.84
1275,09/20/2022 13:00:00,32.04,52.29,21.06
1276,09/20/2022 13:30:00,33.50,46.43,20.46
1277,09/20/2022 14:00:00,32.85,46.36,19.85
1278,09/20/2022 14:30:00,34.02,42.32,19.43
1279,09/20/2022 15:00:00,34.53,41.42,19.54
1280,09/20/2022 15:30:00,34.18,42.27,19.55
1281,09/20/2022 16:00:00,31.93,47.20,19.30
1282,09/20/2022 16:30:00,33.00,44.59,19.35
1283,09/20/2022 17:00:00,33.71,41.39,18.79
1284,09/20/2022 17:30:00,31.51,48.91,19.49
1285,09/20/2022 18:00:00,28.89,61.78,20.84
1286,09/20/2022 18:30:00,30.21,57.07,20.79
1287,09/20/2022 19:00:00,30.33,57.32,20.97
1288,09/20/2022 19:30:00,28.33,66.94,21.63
1289,09/20/2022 20:00:00,26.93,72.62,21.62
1290,09/20/2022 20:30:00,25.91,77.14,21.62
1291,09/20/2022 21:00:00,24.35,83.90,21.48
1292,09/20/2022 21:30:00,24.88,81.47,21.52
1293,09/20/2022 22:00:00,24.75,82.10,21.52
1294,09/20/2022 22:30:00,24.23,84.53,21.48
1295,09/20/2022 23:00:00,23.95,85.75,21.44
1296,09/20/2022 23:30:00,23.44,87.17,21.21
1297,09/21/2022 00:00:00,23.15,88.33,21.14
1298,09/21/2022 00:30:00,22.84,89.12,20.98
1299,09/21/2022 01:00:00,22.62,90.11,20.94
1300,09/21/2022 01:30:00,22.20,91.16,20.71
1301,09/21/2022 02:00:00,22.26,90.54,20.67
1302,09/21/2022 02:30:00,22.19,90.68,20.62
1303,09/21/2022 03:00:00,21.84,91.84,20.48
1304,09/21/2022 03:30:00,21.60,91.80,20.23
1305,09/21/2022 04:00:00,21.44,91.83,20.08
1306,09/21/2022 04:30:00,21.18,92.54,19.95
1307,09/21/2022 05:00:00,20.72,94.78,19.88
1308,09/21/2022 05:30:00,20.69,93.00,19.54
1309,09/21/2022 06:00:00,20.50,93.63,19.47
1310,09/21/2022 06:30:00,20.30,93.91,19.31
1311,09/21/2022 07:00:00,20.34,93.37,19.26
1312,09/21/2022 07:30:00,20.26,93.14,19.14
1313,09/21/2022 08:00:00,20.47,92.01,19.15
1314,09/21/2022 08:30:00,21.54,88.84,19.65
1315,09/21/2022 09:00:00,23.65,80.95,20.21
1316,09/21/2022 09:30:00,25.19,75.10,20.49
1317,09/21/2022 10:00:00,28.13,62.78,20.39
1318,09/21/2022 10:30:00,29.03,58.34,20.05
1319,09/21/2022 11:00:00,30.84,52.44,20.00
1320,09/21/2022 11:30:00,30.55,51.13,19.33
1321,09/21/2022 12:00:00,31.28,47.52,18.82
1322,09/21/2022 12:30:00,31.85,43.77,18.02
1323,09/21/2022 13:00:00,33.01,41.82,18.34
1324,09/21/2022 13:30:00,33.46,40.25,18.13
1325,09/21/2022 14:00:00,33.94,39.05,18.07
1326,09/21/2022 14:30:00,34.33,37.50,17.77
1327,09/21/2022 15:00:00,33.94,34.33,16.04
1328,09/21/2022 15:30:00,35.16,32.22,16.11
1329,09/21/2022 16:00:00,34.64,33.42,16.22
1330,09/21/2022 16:30:00,36.00,31.89,16.67
1331,09/21/2022 17:00:00,34.84,36.12,17.63
1332,09/21/2022 17:30:00,34.65,37.40,18.01
1333,09/21/2022 18:00:00,35.64,35.71,18.15
1334,09/21/2022 18:30:00,34.69,37.87,18.25
1335,09/21/2022 19:00:00,33.47,42.20,18.89
1336,09/21/2022 19:30:00,29.71,57.04,20.31
1337,09/21/2022 20:00:00,28.08,60.20,19.66
1338,09/21/2022 20:30:00,26.33,66.26,19.55
1339,09/21/2022 21:00:00,25.97,69.08,19.89
1340,09/21/2022 21:30:00,25.36,73.19,20.24
1341,09/21/2022 22:00:00,25.14,73.98,20.20
1342,09/21/2022 22:30:00,24.12,76.82,19.82
1343,09/21/2022 23:00:00,23.75,79.00,19.92
1344,09/21/2022 23:30:00,23.22,80.89,19.78
1345,09/22/2022 00:00:00,22.55,84.22,19.78
1346,09/22/2022 00:30:00,22.56,84.02,19.75
1347,09/22/2022 01:00:00,22.33,85.23,19.75
1348,09/22/2022 01:30:00,22.31,84.96,19.68
1349,09/22/2022 02:00:00,22.02,85.93,19.58
1350,09/22/2022 02:30:00,21.46,87.76,19.37
1351,09/22/2022 03:00:00,21.22,88.65,19.30
1352,09/22/2022 03:30:00,20.91,89.67,19.18
1353,09/22/2022 04:00:00,20.79,89.94,19.11
1354,09/22/2022 04:30:00,20.71,90.39,19.10
1355,09/22/2022 05:00:00,21.24,89.38,19.45
1356,09/22/2022 05:30:00,21.43,89.23,19.60
1357,09/22/2022 06:00:00,21.84,86.01,19.42
1358,09/22/2022 06:30:00,22.08,85.14,19.49
1359,09/22/2022 07:00:00,21.09,89.10,19.25
1360,09/22/2022 07:30:00,21.53,87.16,19.33
1361,09/22/2022 08:00:00,23.10,80.37,19.56
1362,09/22/2022 08:30:00,23.62,79.05,19.80
1363,09/22/2022 09:00:00,24.65,74.32,19.80
1364,09/22/2022 09:30:00,26.09,68.82,19.94
1365,09/22/2022 10:00:00,27.55,62.47,19.76
1366,09/22/2022 10:30:00,28.74,60.36,20.33
1367,09/22/2022 11:00:00,29.56,58.35,20.54
1368,09/22/2022 11:30:00,30.66,55.19,20.66
1369,09/22/2022 12:00:00,32.30,48.30,20.01
1370,09/22/2022 12:30:00,32.79,45.28,19.42
1371,09/22/2022 13:00:00,33.70,42.13,19.07
1372,09/22/2022 13:30:00,33.65,40.81,18.52
1373,09/22/2022 14:00:00,34.18,38.84,18.20
1374,09/22/2022 14:30:00,33.72,39.14,17.91
1375,09/22/2022 15:00:00,34.56,39.06,18.63
1376,09/22/2022 15:30:00,32.47,43.71,18.56
1377,09/22/2022 16:00:00,32.83,42.96,18.60
1378,09/22/2022 16:30:00,26.48,77.12,22.17
1379,09/22/2022 17:00:00,30.12,61.95,22.05
1380,09/22/2022 17:30:00,31.81,57.53,22.41
1381,09/22/2022 18:00:00,28.29,61.77,20.28
1382,09/22/2022 18:30:00,27.65,62.44,19.84
1383,09/22/2022 19:00:00,28.17,61.45,20.08
1384,09/22/2022 19:30:00,26.95,60.16,18.59
1385,09/22/2022 20:00:00,26.32,58.60,17.58
1386,09/22/2022 20:30:00,25.62,62.27,17.89
1387,09/22/2022 21:00:00,25.15,62.91,17.61
1388,09/22/2022 21:30:00,24.63,60.26,16.44
1389,09/22/2022 22:00:00,24.17,57.11,15.17
1390,09/22/2022 22:30:00,23.17,58.34,14.57
1391,09/22/2022 23:00:00,22.52,57.24,13.66
1392,09/22/2022 23:30:00,21.82,54.16,12.17
1393,09/23/2022 00:00:00,20.99,55.34,11.71
1394,09/23/2022 00:30:00,20.36,56.22,11.37
1395,09/23/2022 01:00:00,19.52,58.71,11.24
1396,09/23/2022 01:30:00,18.97,60.03,11.06
1397,09/23/2022 02:00:00,18.46,61.61,10.96
1398,09/23/2022 02:30:00,18.06,62.63,10.84
1399,09/23/2022 03:00:00,17.43,65.65,10.94
1400,09/23/2022 03:30:00,16.73,68.16,10.84
1401,09/23/2022 04:00:00,16.46,68.42,10.65
1402,09/23/2022 04:30:00,16.24,69.39,10.64
1403,09/23/2022 05:00:00,15.95,70.36,10.57
1404,09/23/2022 05:30:00,15.86,70.93,10.61
1405,09/23/2022 06:00:00,15.16,74.43,10.66
1406,09/23/2022 06:30:00,14.63,77.48,10.75
1407,09/23/2022 07:00:00,14.10,81.47,10.99
1408,09/23/2022 07:30:00,14.04,81.69,10.97
1409,09/23/2022 08:00:00,14.15,80.93,10.94
1410,09/23/2022 08:30:00,15.70,68.50,9.93
1411,09/23/2022 09:00:00,16.79,63.46,9.84
1412,09/23/2022 09:30:00,17.92,55.26,8.84
1413,09/23/2022 10:00:00,19.83,47.78,8.45
1414,09/23/2022 10:30:00,20.47,45.58,8.34
1415,09/23/2022 11:00:00,21.80,41.98,8.33
1416,09/23/2022 11:30:00,23.09,39.17,8.46
1417,09/23/2022 12:00:00,24.19,34.54,7.59
1418,09/23/2022 12:30:00,24.57,32.91,7.21
1419,09/23/2022 13:00:00,24.63,32.79,7.22
1420,09/23/2022 13:30:00,24.59,32.60,7.09
1421,09/23/2022 14:00:00,27.45,27.37,7.01
1422,09/23/2022 14:30:00,26.53,27.22,6.14
1423,09/23/2022 15:00:00,28.06,25.09,6.26
1424,09/23/2022 15:30:00,27.91,22.77,4.74
1425,09/23/2022 16:00:00,28.41,22.43,4.93
1426,09/23/2022 16:30:00,27.36,24.55,5.35
1427,09/23/2022 17:00:00,28.29,24.12,5.88
1428,09/23/2022 17:30:00,29.20,21.58,5.04
1429,09/23/2022 18:00:00,29.92,21.98,5.90
1430,09/23/2022 18:30:00,29.87,25.43,7.98
1431,09/23/2022 19:00:00,27.82,28.62,7.97
1432,09/23/2022 19:30:00,21.72,46.57,9.79
1433,09/23/2022 20:00:00,20.25,53.32,10.47
1434,09/23/2022 20:30:00,19.52,54.82,10.20
1435,09/23/2022 21:00:00,18.56,56.73,9.83
1436,09/23/2022 21:30:00,17.82,60.39,10.07
1437,09/23/2022 22:00:00,17.41,60.52,9.72
1438,09/23/2022 22:30:00,16.67,68.39,10.84
1439,09/23/2022 23:00:00,15.97,68.04,10.09
1440,09/23/2022 23:30:00,16.04,72.28,11.07
1441,09/24/2022 00:00:00,15.27,73.66,10.61
1442,09/24/2022 00:30:00,14.94,74.42,10.44
1443,09/24/2022 01:00:00,14.86,71.63,9.80
1444,09/24/2022 01:30:00,14.54,76.35,10.44
1445,09/24/2022 02:00:00,14.32,76.64,10.28
1446,09/24/2022 02:30:00,13.75,80.16,10.40
1447,09/24/2022 03:00:00,13.69,79.53,10.23
1448,09/24/2022 03:30:00,13.34,81.21,10.20
1449,09/24/2022 04:00:00,12.90,83.60,10.20
1450,09/24/2022 04:30:00,12.72,83.83,10.07
1451,09/24/2022 05:00:00,12.63,85.01,10.19
1452,09/24/2022 05:30:00,12.36,85.49,10.01
1453,09/24/2022 06:00:00,12.00,83.77,9.35
1454,09/24/2022 06:30:00,11.73,83.34,9.01
1455,09/24/2022 07:00:00,11.79,85.95,9.53
1456,09/24/2022 07:30:00,12.04,85.65,9.72
1457,09/24/2022 08:00:00,12.07,86.00,9.82
1458,09/24/2022 08:30:00,13.27,79.74,9.86
1459,09/24/2022 09:00:00,15.59,69.02,9.95
1460,09/24/2022 09:30:00,17.23,64.06,10.39
1461,09/24/2022 10:00:00,20.39,53.77,10.72
1462,09/24/2022 10:30:00,21.14,53.56,11.36
1463,09/24/2022 11:00:00,22.16,49.49,11.11
1464,09/24/2022 11:30:00,24.17,39.77,9.65
1465,09/24/2022 12:00:00,24.32,34.80,7.81
1466,09/24/2022 12:30:00,24.82,34.99,8.33
1467,09/24/2022 13:00:00,26.77,32.03,8.73
1468,09/24/2022 13:30:00,27.59,27.86,7.39
1469,09/24/2022 14:00:00,26.58,29.21,7.22
1470,09/24/2022 14:30:00,26.78,31.91,8.68
1471,09/24/2022 15:00:00,27.40,29.58,8.10
1472,09/24/2022 15:30:00,27.72,27.83,7.48
1473,09/24/2022 16:00:00,28.69,25.83,7.21
1474,09/24/2022 16:30:00,28.23,26.66,7.28
1475,09/24/2022 17:00:00,27.84,28.44,7.90
1476,09/24/2022 17:30:00,29.44,26.65,8.31
1477,09/24/2022 18:00:00,29.86,26.00,8.30
1478,09/24/2022 18:30:00,29.07,27.96,8.71
1479,09/24/2022 19:00:00,27.24,32.05,9.15
1480,09/24/2022 19:30:00,23.85,40.14,9.51
1481,09/24/2022 20:00:00,21.42,47.85,9.92
1482,09/24/2022 20:30:00,20.43,51.93,10.24
1483,09/24/2022 21:00:00,20.09,52.16,9.99
1484,09/24/2022 21:30:00,19.32,56.82,10.56
1485,09/24/2022 22:00:00,18.62,61.39,11.06
1486,09/24/2022 22:30:00,18.20,66.77,11.94
1487,09/24/2022 23:00:00,18.29,58.28,9.98
1488,09/24/2022 23:30:00,17.93,65.56,11.40
1489,09/25/2022 00:00:00,16.93,68.35,11.08
1490,09/25/2022 00:30:00,17.01,66.60,10.76
1491,09/25/2022 01:00:00,16.85,69.42,11.23
1492,09/25/2022 01:30:00,16.58,69.44,10.98
1493,09/25/2022 02:00:00,16.44,70.61,11.10
1494,09/25/2022 02:30:00,16.19,71.83,11.12
1495,09/25/2022 03:00:00,16.25,75.53,11.93
1496,09/25/2022 03:30:00,16.44,73.29,11.66
1497,09/25/2022 04:00:00,16.28,75.44,11.95
1498,09/25/2022 04:30:00,16.78,70.62,11.43
1499,09/25/2022 05:00:00,16.54,72.70,11.63
1500,09/25/2022 05:30:00,16.64,73.57,11.92
1501,09/25/2022 06:00:00,16.73,75.56,12.41
1502,09/25/2022 06:30:00,18.05,69.12,12.32
1503,09/25/2022 07:00:00,17.75,67.90,11.76
1504,09/25/2022 07:30:00,17.79,67.38,11.69
1505,09/25/2022 08:00:00,17.39,72.78,12.48
1506,09/25/2022 08:30:00,17.54,75.53,13.19
1507,09/25/2022 09:00:00,18.27,69.65,12.65
1508,09/25/2022 09:30:00,20.20,66.12,13.70
1509,09/25/2022 10:00:00,20.19,66.15,13.69
1510,09/25/2022 10:30:00,20.50,64.19,13.53
1511,09/25/2022 11:00:00,22.01,60.71,14.09
1512,09/25/2022 11:30:00,21.75,63.83,14.62
1513,09/25/2022 12:00:00,21.50,58.72,13.10
1514,09/25/2022 12:30:00,21.55,65.69,14.88
1515,09/25/2022 13:00:00,20.79,67.62,14.60
1516,09/25/2022 13:30:00,21.37,67.83,15.21
1517,09/25/2022 14:00:00,23.82,57.18,14.86
1518,09/25/2022 14:30:00,23.80,57.87,15.02
1519,09/25/2022 15:00:00,24.49,57.99,15.71
1520,09/25/2022 15:30:00,25.29,58.18,16.50
1521,09/25/2022 16:00:00,26.69,54.98,16.92
1522,09/25/2022 16:30:00,27.61,52.46,17.03
1523,09/25/2022 17:00:00,27.20,54.14,17.14
1524,09/25/2022 17:30:00,27.68,53.73,17.47
1525,09/25/2022 18:00:00,27.38,56.38,17.95
1526,09/25/2022 18:30:00,26.56,59.20,17.97
1527,09/25/2022 19:00:00,26.41,60.33,18.13
1528,09/25/2022 19:30:00,24.44,67.40,18.03
1529,09/25/2022 20:00:00,23.51,71.75,18.13
1530,09/25/2022 20:30:00,22.48,77.10,18.29
1531,09/25/2022 21:00:00,21.43,81.37,18.12
1532,09/25/2022 21:30:00,21.78,81.02,18.40
1533,09/25/2022 22:00:00,21.28,82.28,18.16
1534,09/25/2022 22:30:00,20.87,83.36,17.97
1535,09/25/2022 23:00:00,21.82,78.19,17.88
1536,09/25/2022 23:30:00,21.79,77.67,17.74
1537,09/26/2022 00:00:00,21.82,78.11,17.86
1538,09/26/2022 00:30:00,21.50,79.97,17.92
1539,09/26/2022 01:00:00,21.34,81.26,18.02
1540,09/26/2022 01:30:00,20.88,83.30,17.96
1541,09/26/2022 02:00:00,20.78,83.75,17.96
1542,09/26/2022 02:30:00,21.32,83.16,18.37
1543,09/26/2022 03:00:00,21.03,84.45,18.33
1544,09/26/2022 03:30:00,20.68,85.79,18.23
1545,09/26/2022 04:00:00,20.26,87.34,18.11
1546,09/26/2022 04:30:00,19.84,89.53,18.09
1547,09/26/2022 05:00:00,19.72,90.54,18.15
1548,09/26/2022 05:30:00,19.39,91.60,18.01
1549,09/26/2022 06:00:00,19.01,93.10,17.90
1550,09/26/2022 06:30:00,18.65,94.22,17.72
1551,09/26/2022 07:00:00,18.25,95.56,17.55
1552,09/26/2022 07:30:00,18.07,94.69,17.23
1553,09/26/2022 08:00:00,17.99,93.70,16.99
1554,09/26/2022 08:30:00,18.73,89.18,16.94
1555,09/26/2022 09:00:00,19.46,83.67,16.65
1556,09/26/2022 09:30:00,20.61,73.90,15.81
1557,09/26/2022 10:00:00,22.56,59.40,14.27
1558,09/26/2022 10:30:00,23.56,51.34,12.96
1559,09/26/2022 11:00:00,24.09,45.98,11.76
1560,09/26/2022 11:30:00,24.71,41.45,10.76
1561,09/26/2022 12:00:00,26.15,38.53,10.94
1562,09/26/2022 12:30:00,25.60,36.97,9.83
1563,09/26/2022 13:00:00,25.95,36.28,9.87
1564,09/26/2022 13:30:00,26.49,35.10,9.84
1565,09/26/2022 14:00:00,26.41,26.67,5.75
1566,09/26/2022 14:30:00,26.93,27.08,6.40
1567,09/26/2022 15:00:00,26.80,27.22,6.37
1568,09/26/2022 15:30:00,27.57,26.73,6.76
1569,09/26/2022 16:00:00,27.61,25.75,6.26
1570,09/26/2022 16:30:00,27.39,27.09,6.80
1571,09/26/2022 17:00:00,27.26,27.84,7.09
1572,09/26/2022 17:30:00,27.83,27.79,7.55
1573,09/26/2022 18:00:00,27.39,27.82,7.19
1574,09/26/2022 18:30:00,26.52,29.96,7.53
1575,09/26/2022 19:00:00,25.40,31.16,7.14
1576,09/26/2022 19:30:00,23.75,34.22,7.07
1577,09/26/2022 20:00:00,22.85,38.07,7.83
1578,09/26/2022 20:30:00,21.92,41.56,8.29
1579,09/26/2022 21:00:00,21.18,45.72,9.03
1580,09/26/2022 21:30:00,20.17,52.04,10.03
1581,09/26/2022 22:00:00,18.26,60.41,10.49
1582,09/26/2022 22:30:00,17.84,63.57,10.86
1583,09/26/2022 23:00:00,18.96,54.14,9.50
1584,09/26/2022 23:30:00,18.54,54.75,9.28
1585,09/27/2022 00:00:00,17.88,56.62,9.16
1586,09/27/2022 00:30:00,16.64,65.97,10.27
1587,09/27/2022 01:00:00,16.49,62.54,9.33
1588,09/27/2022 01:30:00,16.69,58.30,8.47
1589,09/27/2022 02:00:00,16.25,59.88,8.46
1590,09/27/2022 02:30:00,15.82,61.64,8.48
1591,09/27/2022 03:00:00,15.31,63.15,8.36
1592,09/27/2022 03:30:00,14.65,66.01,8.38
1593,09/27/2022 04:00:00,14.34,67.34,8.38
1594,09/27/2022 04:30:00,13.91,69.33,8.40
1595,09/27/2022 05:00:00,13.29,71.67,8.29
1596,09/27/2022 05:30:00,13.25,70.63,8.05
1597,09/27/2022 06:00:00,13.06,68.51,7.41
1598,09/27/2022 06:30:00,12.66,69.02,7.14
1599,09/27/2022 07:00:00,12.46,67.50,6.62
1600,09/27/2022 07:30:00,12.74,62.20,5.70
1601,09/27/2022 08:00:00,12.80,61.33,5.56
1602,09/27/2022 08:30:00,13.59,57.16,5.28
1603,09/27/2022 09:00:00,14.67,53.92,5.45
1604,09/27/2022 09:30:00,16.22,46.97,4.90
1605,09/27/2022 10:00:00,18.18,41.79,5.00
1606,09/27/2022 10:30:00,19.27,38.71,4.88
1607,09/27/2022 11:00:00,20.21,32.35,3.16
1608,09/27/2022 11:30:00,20.84,28.42,1.88
1609,09/27/2022 12:00:00,21.76,26.78,1.84
1610,09/27/2022 12:30:00,22.11,27.58,2.56
1611,09/27/2022 13:00:00,23.24,26.97,3.20
1612,09/27/2022 13:30:00,22.85,24.62,1.59
1613,09/27/2022 14:00:00,23.77,24.06,2.05
1614,09/27/2022 14:30:00,23.54,24.69,2.21
1615,09/27/2022 15:00:00,24.23,23.08,1.85
1616,09/27/2022 15:30:00,25.07,21.10,1.30
1617,09/27/2022 16:00:00,24.86,20.67,0.84
1618,09/27/2022 16:30:00,24.04,23.32,1.84
1619,09/27/2022 17:00:00,23.95,23.47,1.85
1620,09/27/2022 17:30:00,23.62,25.43,2.70
1621,09/27/2022 18:00:00,24.15,24.68,2.72
1622,09/27/2022 18:30:00,23.36,26.68,3.15
1623,09/27/2022 19:00:00,21.49,29.50,2.97
1624,09/27/2022 19:30:00,20.34,31.20,2.76
1625,09/27/2022 20:00:00,19.39,34.35,3.28
1626,09/27/2022 20:30:00,18.76,36.26,3.49
1627,09/27/2022 21:00:00,18.07,38.85,3.86
1628,09/27/2022 21:30:00,17.55,40.81,4.10
1629,09/27/2022 22:00:00,17.36,41.65,4.22
1630,09/27/2022 22:30:00,16.91,43.28,4.36
1631,09/27/2022 23:00:00,16.43,45.00,4.48
1632,09/27/2022 23:30:00,16.12,47.16,4.86
1633,09/28/2022 00:00:00,15.59,46.96,4.32
1634,09/28/2022 00:30:00,15.28,49.19,4.70
1635,09/28/2022 01:00:00,15.26,47.60,4.21
1636,09/28/2022 01:30:00,14.85,49.38,4.36
1637,09/28/2022 02:00:00,14.39,50.47,4.25
1638,09/28/2022 02:30:00,14.15,51.52,4.32
1639,09/28/2022 03:00:00,14.09,50.87,4.08
1640,09/28/2022 03:30:00,13.39,53.44,4.14
1641,09/28/2022 04:00:00,12.67,56.48,4.26
1642,09/28/2022 04:30:00,12.27,58.80,4.45
1643,09/28/2022 05:00:00,12.12,59.18,4.40
1644,09/28/2022 05:30:00,11.78,59.72,4.22
1645,09/28/2022 06:00:00,11.74,59.65,4.16
1646,09/28/2022 06:30:00,11.43,60.94,4.17
1647,09/28/2022 07:00:00,11.23,61.25,4.05
1648,09/28/2022 07:30:00,11.19,61.52,4.09
1649,09/28/2022 08:00:00,10.23,68.35,4.67
1650,09/28/2022 08:30:00,10.86,66.21,4.82
1651,09/28/2022 09:00:00,13.30,56.23,4.78
1652,09/28/2022 09:30:00,14.63,54.16,5.48
1653,09/28/2022 10:00:00,17.53,41.35,4.27
1654,09/28/2022 10:30:00,18.95,34.49,2.96
1655,09/28/2022 11:00:00,20.19,32.24,3.09
1656,09/28/2022 11:30:00,21.11,31.38,3.51
1657,09/28/2022 12:00:00,21.83,28.49,2.77
1658,09/28/2022 12:30:00,22.31,26.65,2.24
1659,09/28/2022 13:00:00,23.36,27.19,3.42
1660,09/28/2022 13:30:00,22.83,25.91,2.29
1661,09/28/2022 14:00:00,24.63,22.64,1.92
1662,09/28/2022 14:30:00,23.97,23.77,2.04
1663,09/28/2022 15:00:00,23.95,22.82,1.45
1664,09/28/2022 15:30:00,24.66,22.34,1.76
1665,09/28/2022 16:00:00,25.54,21.23,1.78
1666,09/28/2022 16:30:00,25.22,24.70,3.64
1667,09/28/2022 17:00:00,25.72,22.01,2.43
1668,09/28/2022 17:30:00,26.30,19.01,0.86
1669,09/28/2022 18:00:00,25.94,21.79,2.47
1670,09/28/2022 18:30:00,24.82,25.11,3.53
1671,09/28/2022 19:00:00,21.51,31.13,3.75
1672,09/28/2022 19:30:00,19.92,35.00,4.02
1673,09/28/2022 20:00:00,18.85,38.91,4.58
1674,09/28/2022 20:30:00,17.95,42.09,4.90
1675,09/28/2022 21:00:00,17.55,42.09,4.54
1676,09/28/2022 21:30:00,17.13,43.43,4.60
1677,09/28/2022 22:00:00,16.51,44.88,4.52
1678,09/28/2022 22:30:00,15.27,51.29,5.29
1679,09/28/2022 23:00:00,14.88,52.76,5.34
1680,09/28/2022 23:30:00,14.36,56.49,5.84
1681,09/29/2022 00:00:00,13.92,58.62,5.96
1682,09/29/2022 00:30:00,14.05,56.25,5.48
1683,09/29/2022 01:00:00,13.58,57.35,5.32
1684,09/29/2022 01:30:00,13.37,58.92,5.52
1685,09/29/2022 02:00:00,13.33,58.70,5.42
1686,09/29/2022 02:30:00,13.26,58.64,5.35
